record_id	doi	article_path	article_sha256	article_bytes	xml_path	xml_sha256	xml_bytes	candidate_project_ids	metadata_path	metadata_sha256	input_path	input_sha256	input_bytes	graph_sha256	task_sha256	addon_sha256
P117	10.1371/journal.pone.0197098	corpus/2013240/doi_10.1371_journal.pone.0197098.md	4d4db2458959f4df73e503f80a37a9bff816b1dcfae9d0c980b1606ff34f57b7	142228	input/projects/2013240/papers/doi_10.1371_journal.pone.0197098.xml	c277b98b16b9b5f8919797fb023defd348d3a132c03f7ce4477cbb3b09e6396f	224736	2013240	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P117.json	c5e88a28a31186d72153b3106e30cd8d060a915459e5da8ab10b504e134cb0ab	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P117.md	51ebe546f7b137ac8e301d95b4ae23d40ddc389f8dac1bb8a898e7f683333537	167645	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P118	10.1371/journal.pone.0200966	corpus/2013240/doi_10.1371_journal.pone.0200966.md	9adba5f8d2082722e066c26812ad0d40cadbd28da6d269342c4c7571c11a7105	58529	input/projects/2013240/papers/doi_10.1371_journal.pone.0200966.xml	54605e31d4d3eee2a9459bdb4906fc6379059552dc698ac2684cc3ca5ea4fe85	103087	2013240	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P118.json	e4357ea44c65e9f16306ab8cc58cfab68542d335966cf3f0011335e266b7cdc0	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P118.md	a5656fa8b0df03e7bb1a29cf1d2920191dbff3343fa55a6ca2ce208c11bf8d64	79228	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P119	10.1371/journal.pone.0290606	corpus/2015200/doi_10.1371_journal.pone.0290606.md	8f3b3dda23875e9d2ec60f0423b8f9d5775938eca2c192e31dac8e6aaa3e6824	129275	input/projects/2015200/papers/doi_10.1371_journal.pone.0290606.xml	5b8e0aaef87898c3ff7a339dde9ebe4db327ba0b49f063b856b2fb8b4ba785dc	207990	2015200	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P119.json	2efc6e833d2554e8ea5b25ae7338798303f502013a919d24f4754f43e7c85b65	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P119.md	5e0497d661f14a60909e4126fc6591146dfe355428f7ea1dcc216f18b3d1dcdc	156895	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P120	10.2196/27669	corpus/2016480/doi_10.2196_27669.md	2f81d9897e83968a3ef06dfecb39c2750a1f766943fd359c66163a2a728f1d43	57943	input/projects/2016480/papers/doi_10.2196_27669.xml	3bca14c08e195c1a14cbdb35eee45a1c081e177fa8f0bb144647c5b672b1c3ac	135432	2016480	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P120.json	e16280aec6e2c92a68ac22ab4614138203ceabb392ad4cb826f886064a69c286	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P120.md	9aeaf29ecdcfe4cd5a4015d45030fe75c7c99e146aff36e22e82e9540bdc624c	78799	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P121	10.3389/fepid.2023.1144162	corpus/460-RA/doi_10.3389_fepid.2023.1144162.md	5f3bd0b79e50eb3cc64cc38855dc6166f24d0376f5cf183e648cb1d8459485c3	82786	input/projects/460-RA/papers/doi_10.3389_fepid.2023.1144162.xml	5f1817e727fdb9b8fdff38072c36a0c7c3e723ac4eff311a1603f65339cd1763	128357	460-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P121.json	d07d1c2de2e94c68992c378fd833288459bf65aec9f6e28d7240b20ddd95eca8	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P121.md	3ff7166e756aed300886c29b426532f1cb4614e7cc642d26ba7facc4e2becc0b	102020	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P122	10.3389/fpubh.2021.744405	corpus/20180630/doi_10.3389_fpubh.2021.744405.md	258a976ef51d38c150d4eefacb68da9c595ee44aeaf7e6c510ea7c7bb767b414	134250	input/projects/20180630/papers/doi_10.3389_fpubh.2021.744405.xml	5eb9a51de137d460a221f33229ac8ff545d4fe796453e350fffccc04812e57a5	222906	20180630	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P122.json	9e1ec51cf537d35b263290001d57d8145ab7597ea2d02a05f708b7348b33c902	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P122.md	78982f0fe436c20f0b132e285c4dd9e518bf31c719dc89528db8847095d72d98	153905	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P123	10.3390/children10101604	corpus/330-PHD/doi_10.3390_children10101604.md	7f7839b3d96f27197aefe86bf19ce02d9cb6a4fd359b6c7ccef151d3a4293477	83966	input/projects/330-PHD/papers/doi_10.3390_children10101604.xml	1eaae2380eabba23857d9b6c24d49d7a2d36f0cae19ed7bf745f1f6de9db0364	153676	330-PHD;361-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P123.json	8d50fd07758465cfdaf9a0d93abcee91d4128239e9f13f09bd3c673671e54b23	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P123.md	d44cdf8d4127b9ab0aba4c3a41ebbbbb701f2f7eac050dbec093a747b101d5bc	115168	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P124	10.3390/children8080714	corpus/361-RA/doi_10.3390_children8080714.md	27244814d0ea554d3b259df48b35b645938ee93349e41941519a314e9f36bbc5	87964	input/projects/361-RA/papers/doi_10.3390_children8080714.xml	49659928d6530cf93d9497a0dc9d546b5a2ac9c7b03fa9c710bfd680b760012e	158618	361-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P124.json	3bd62c8116bfde30122a8d6888aa65102f0219eb9463d5af606fdb9fa15c20d7	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P124.md	b032c2aabf9657a3a2c485ba1bb9569cdc6bd3bfe1fcb1b6a5f4ddd228fd6473	107351	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P125	10.3390/children8100920	corpus/20170540/doi_10.3390_children8100920.md	2b118387a7193d1c4615e20620ea4a594cab9833dc7fa8daad3856c17ba64e53	78850	input/projects/20170540/papers/doi_10.3390_children8100920.xml	2be77b101062f01d172e17bd4db2aa4183b9965e7407f0debb2cce764ac08f64	167967	20170540	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P125.json	8b1556ab8197ab93a730de4dfdb418217083006fb2938f5a8d950aa9896051cc	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P125.md	41d7d7d24ebd0cfee96f3e7a40f5a4f88a9b788b23fbab57ddf77a5acb0ebf41	96951	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P126	10.3390/curroncol32110645	corpus/1456-PD/doi_10.3390_curroncol32110645.md	c56fde022f3c5b0ab1a9fe9a206c95f38c6f711c734b82bb98778c78058e1ba4	58691	input/projects/1456-PD/papers/doi_10.3390_curroncol32110645.xml	19bfb2da63063cce642690b71bf45233c2d032a78b2f1268adc4ae45be9c9ed8	132272	1456-PD	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P126.json	f3e326e635c7ab6c1598dec2fdc7efa9b4c0e1d9d0663dbf819c6e5321596ff4	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P126.md	e9f37ca6d73d6a8e32e365ec71c79ec3d8bb0e0b5efe25e85b2a6973243eef2a	80830	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P127	10.3390/ijerph19138208	corpus/2014210/doi_10.3390_ijerph19138208.md	5dae42e641feed0fa8449c8f63aaa090f50791ca29d3bf9be2d0b52c964d71b0	65099	input/projects/2014210/papers/doi_10.3390_ijerph19138208.xml	56e8f7ab1ffd8f0b506c020a3acf5ade9ec758b70677fb90e83991ac8a69103c	129386	2014210	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P127.json	631e26346a1007e2ae78a2af1ba72eb48d4b846d5cc7f2afa74443e31e7588cf	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P127.md	d535d6ee10d4ba1bd99fe0bb44a182ce7d1f70f219f78674bb65886e3c16c8fb	85242	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P128	10.3390/nu16162591	corpus/460-RA/doi_10.3390_nu16162591.md	8b7cca005d2c1fa9631f3981fddf0945e20dfa67678fc845fd73f939bddb73a9	82631	input/projects/460-RA/papers/doi_10.3390_nu16162591.xml	0fade87af8a98ff93cbf0cf3d60981ebb34b5573ad26ccb5fbecacaae4a93312	172881	460-RA	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P128.json	026f2ea1c0e17adffb20d39af16eabd82ecb91580610b871a434ec74343bedf8	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P128.md	c83ccfeaec160374865567482f5f2672dd7566992af98bc48b9f37e47e5afcca	105318	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
P129	10.4314/ahs.v23i4.63	corpus/20190670/doi_10.4314_ahs.v23i4.63.md	176cd4158f86738c029652d417fd23da62f2897e225b59b712d3b49fe229af24	69709	input/projects/20190670/papers/doi_10.4314_ahs.v23i4.63.xml	ed35ad6817d6e0526eee5e96cf148bdda30c7960a9ffdc20a62ece6ba1fe2a49	115077	20190670	pilot/ontology-development-v3/production-calibration/production-remaining-129/metadata/P129.json	0b61b16c5b438ab9c06202ce6c984839e2eb6d1cf8855ee25b2fa498c86c1c1e	pilot/ontology-development-v3/production-calibration/production-remaining-129/inputs/P129.md	bf2a9bd2078d0872e7183e5c1361438995992f5ffd2dafff7f8f91be992c45d0	86240	710868dc831cfe94cb1fbcb4dbd7398ff0a5f5c766c7f3b67f39a6ddf5b14d36	29348912865b84c52f532a6c0e729897c6951f490869160960ddc6e7ff6d3764	469a12954bfaac2ce46db20db6a1cec9c04550234651ce50ba2e5d70f7dbad39
