person_id	display_name	family_name	given_names	orcid	openalex_id	euroqol_member_id	member_affiliation	member_profile_url	membership_observed_date	is_project_leader	is_euroqol_member	identity_status	candidate_openalex_id	entity_kind
person:orcid:0000-0003-2449-2516	Anthea Sutton	Sutton	Anthea	0000-0003-2449-2516	A5018481496					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2513-8957	Nicolas Bouckaert	Bouckaert	Nicolas	0000-0003-2513-8957	A5052326586					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2533-0818	Adovich S. Rivera	Rivera	Adovich S	0000-0003-2533-0818	A5052048899					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2798-4735	Weidong Huang	Huang	Weidong	0000-0003-2798-4735	A5083535676					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2802-2810	Katie Churchill	Churchill	Katie	0000-0003-2802-2810	A5026943664					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-2902-1641	Ileana Gabriela Niculescu-Aron	Niculescu-Aron	Ileana Gabriela	0000-0003-2902-1641	A5086290664					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3017-2770	Harriet Hiscock	Hiscock	Harriet	0000-0003-3017-2770	A5065534878					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3113-3079	Eliza Brożek-Mądry	Brożek-Mądry	Eliza	0000-0003-3113-3079	A5012212375					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3121-6050	Stavros Petrou	Petrou	Stavros	0000-0003-3121-6050	A5089167457					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3187-2007	Yu Fang	Fang	Yu	0000-0003-3187-2007	A5050744717					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3265-0262	Jennifer Faber	Faber	Jennifer	0000-0003-3265-0262	A5059290458					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3274-0292	Gabrielle Conecker	Conecker	Gabrielle	0000-0003-3274-0292	A5064611355					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3483-5658	Xiaoyan Yang	Yang	Xiaoyan	0000-0003-3483-5658	A5101424015					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3550-990x	Saskia Knies	Knies	Saskia	0000-0003-3550-990x	A5012179966					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3571-3871	Oleksa Rewa	Rewa	Oleksa G	0000-0003-3571-3871	A5035704791					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3619-5367	Todd A. Lee	Lee	Todd A.	0000-0003-3619-5367	A5046614364					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3621-1339	Elmadani Saad	Saad	Elmadani	0000-0003-3621-1339	A5005220728					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3633-6596	Sean M. Bagshaw	Bagshaw	Sean M	0000-0003-3633-6596	A5036301763					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3634-7906	Dinah Reddihough	Reddihough	Dinah S	0000-0003-3634-7906	A5037576805					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3705-5323	Melissa K. Licari	Licari	Melissa K	0000-0003-3705-5323	A5003236270					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3897-2908	Karen Wills	Wills	Karen	0000-0003-3897-2908	A5128564221					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3906-2316	Vladimir Sergeevich Gordeev	Gordeev	Vladimir Sergeevich	0000-0003-3906-2316	A5060675696					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-3941-4553	Azhar Hussain	Hussain	Azhar	0000-0003-3941-4553	A5015174016					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4007-8243	Diana Truong	Truong	Diana	0000-0003-4007-8243	A5037889272					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4196-8686	Eric Ho Man Tang	Tang	Eric HM	0000-0003-4196-8686	A5048766394					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4212-2658	Vrijesh Tripathi	Tripathi	V	0000-0003-4212-2658	A5055210774					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4380-620x	Susan M. Jack	Jack	Susan M	0000-0003-4380-620x	A5039868255					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4392-6850	Miguel Ángel Pérez-Sousa	Perez-Sousa	Miguel A	0000-0003-4392-6850	A5033363054					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4392-760x	Da Feng	Feng	Da	0000-0003-4392-760x	A5101454822					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4402-9211	Axel Mühlbacher	Mühlbacher	Axel	0000-0003-4402-9211	A5054826547					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4479-8950	Irina Cleemput	Cleemput	Irina	0000-0003-4479-8950	A5063227963					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4509-1308	Xiaoyu Xi	Xi	Xiaoyu	0000-0003-4509-1308	A5103185016					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4535-442x	Ashwini De Silva	De Silva	Ashwini	0000-0003-4535-442x	A5082448286					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4609-3911	Janice Connell	Connell	Janice	0000-0003-4609-3911	A5037958944					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4780-8333	Leona Kosowicz	Kosowicz	Leona	0000-0003-4780-8333	A5033164608					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4793-9026	Ângela Jornada Ben	Ben	Ângela Jornada	0000-0003-4793-9026	A5063359430					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4833-5937	Tanja Schmitz‐Hübsch	Schmitz-Hübsch	Tanja	0000-0003-4833-5937	A5072290180					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4833-7967	Cristina Valcárcel‐Nazco	Valcárcel-Nazco	Cristina	0000-0003-4833-7967	A5067175379					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4871-1840	Qingqing Chai	Chai	Qingqing	0000-0003-4871-1840	A5073921106					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0000-0003-4933-9569	Ari Samaranayaka	Samaranayaka	Ari	0000-0003-4933-9569	A5016114433					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0000-4173-3487	Peiwen Jiang	Jiang	Peiwen	0009-0000-4173-3487	A5051422828					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0001-2704-5044	JayEtta Hecker	Hecker	JayEtta	0009-0001-2704-5044	A5084400086					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0002-6616-3657	Yaqin Li	Li	Yaqin	0009-0002-6616-3657	A5101897221					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0003-3441-7795	Rahul K. Desai	Desai	Rahul K	0009-0003-3441-7795						0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0003-4264-0946	Giovanni Andrulli	Andrulli	Giovanni	0009-0003-4264-0946	A5094046394					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0003-6953-6997	Curtis Y. L. Yeung	Yeung	Curtis Y L	0009-0003-6953-6997						0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0004-5019-9094	Angela Zhao	Zhao	Angela	0009-0004-5019-9094	A5060516605					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0005-4800-6182	Rebecca Hommer	Hommer	Rebecca	0009-0005-4800-6182	A5102915342					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0005-5260-4652	Giselle Abangma	Abangma	Giselle	0009-0005-5260-4652	A5093565451					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0006-5595-0419	Mary Wojnaroski	Wojnaroski	Mary	0009-0006-5595-0419	A5005836129					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0007-1555-7169	Aleksandra Dudzisz	Dudzisz	Aleksandra	0009-0007-1555-7169	A5050497223					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0007-3558-3946	Noëlle J. M. C. Vrancken Peeters	Vrancken Peeters	Noëlle J. M. C.	0009-0007-3558-3946	A5027300986					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0008-6782-4182	Y. Lu	Lu	Yanming	0009-0008-6782-4182	A5101313577					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0009-2934-8362	Yasmin Brasileiro de Souza	Souza	Yasmin Brasileiro de	0009-0009-2934-8362	A5117121468					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0009-4958-1276	Nadja Alexandrov	Alexandrov	Nadja	0009-0009-4958-1276	A5094513930					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:orcid:0009-0009-9829-5647	Laura Brand	Brand	Laura	0009-0009-9829-5647	A5048092082					0	0	AUTHOR_EXTERNAL_ID		PERSON
person:author:b27c6ab473e42c53	Ruinan Xie	Xie	Ruinan							0	0	PUBLICATION_LOCAL		PERSON
person:author:f71bb2323624605d	Ziran Yin	Yin	Ziran							0	0	PUBLICATION_LOCAL		PERSON
person:openalex:A5000298893	Shannon K. Runge	Runge	Runge SK	0000-0003-4587-3000	A5000298893					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5001166372	Marco Zampoli	Zampoli	Marco	0000-0002-6899-6137	A5001166372					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5001502711	Mirna Metni	Metni	Mirna		A5001502711					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5003148807	Jo M. Wilmshurst	Wilmshurst	Jo M.	0000-0001-7328-1796	A5003148807					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5008674497	Natalí Ini	Ini	Natalí	0009-0002-9411-0851	A5008674497					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5008794902	Murray Krahn	Krahn	Murray D.	0000-0001-5836-397x	A5008794902					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5010304307	Grace Helena Firmansyah Putri	Putri	Grace Helena Firmansyah		A5010304307					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5010988882	Julieta Galante	Galante	Julieta	0000-0002-4108-5341	A5010988882					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5012208098	Mignon McCulloch	McCulloch	Mignon	0000-0003-2876-4785	A5012208098					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5012881493	Luz Gibbons	Gibbons	Luz	0000-0002-0235-1635	A5012881493					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5012904054	Preston Tse	Tse	Preston	0009-0001-9273-1366	A5012904054					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5016055826	Lasse Herdien	Herdien	Lasse	0000-0001-5961-8962	A5016055826					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5021581627	Romina A. Tejada	Tejada	Romina A.	0000-0003-4420-5289	A5021581627					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5024974446	Katarzyna Młyńczak	Młyńczak	Katarzyna	0000-0002-0877-5623	A5024974446					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5025255902	Yohana Azhar	Azhar	Yohana	0000-0003-2148-0202	A5025255902					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5025774387	William H. Greene	Greene	William H.		A5025774387					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5026068062	Xiang JianJun	Xiang	Jianjun		A5026068062					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5026503701	G Ruzsa	Ruzsa	Gábor	0000-0002-6817-6454	A5026503701					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5026943307	Nora Reyes Puma	Reyes	Nora	0000-0003-1671-5169	A5026943307					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5026959850	Jiajun Yan	Yan	Jiajun	0000-0001-8966-8709	A5026959850					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5028373695	Shun Fu Lee	Lee	Shun Fu	0000-0001-9795-1045	A5028373695					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5028609651	Nicholas T. Van Dam	Van Dam	Nicholas T.	0000-0002-1131-0739	A5028609651					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5030081818	Shuling Kang	Kang	Shuling		A5030081818					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5031673823	Ronalda De Lacy	Lacy	Ronalda De		A5031673823					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5032844648	Beate Sander	Sander	Beate	0000-0003-2128-9133	A5032844648					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5037261695	Amanda Cole	Cole	Amanda	0000-0001-6179-7752	A5037261695					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5039308938	Sha Diao	Diao	Sha	0000-0003-4523-8509	A5039308938					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5041379430	D.S. Reddy	Reddy	D.S.	0000-0001-5575-7586	A5041379430					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5043889398	Jonas Crèvecoeur	Crèvecoeur	Jonas	0000-0002-2983-8857	A5043889398					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5045403219	Yasmin Goga	Goga	Yasmin	0000-0002-6740-2376	A5045403219					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5047192551	Justice Nonvignon	Nonvignon	Justice	0000-0002-5265-2209	A5047192551					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5047819061	Koen Pepermans	Pepermans	Koen	0000-0001-7294-9491	A5047819061					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5049910190	Jonathan N. Davies	Davies	Jonathan N.	0000-0001-7838-126x	A5049910190					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5050912692	Yan Lin	Lin	Yan	0000-0002-0585-6671	A5050912692					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5051372183	Marc Hendricks	Hendricks	Marc	0000-0002-3636-0994	A5051372183					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5051988707	Alan Davidson	Davidson	Alan	0000-0002-4646-4332	A5051988707					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5052119079	Thomas Neyens	Neyens	Thomas	0000-0003-2364-7555	A5052119079					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5052884545	Jing Cai	Cai	Jing	0000-0001-6934-0108	A5052884545					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5053892909	Iffat Elbarazi	Elbarazi	Iffat	0000-0001-7151-2175	A5053892909					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5059507519	Philippe Beutels	Beutels	Philippe	0000-0001-5034-3595	A5059507519					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5060090179	Quan Zhou	Zhou	Quan	0000-0002-7017-8192	A5060090179					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5063084519	Murat K. Munkin	Munkin	Murat	0000-0001-8929-3572	A5063084519					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5063736885	S Al Dallal	Dallal	Sara		A5063736885					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5065396071	Chloe Elizabeth Grace Rose	Grace Rose	Chloe Elizabeth		A5065396071					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5067715763	Nicole Alia Salis Reyes	Reyes	Nicole	0000-0003-2740-0293	A5067715763					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5069811479	Glenn Phillips	Phillips	Glenn	0000-0002-9676-1909	A5069811479					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5075102472	Helder De Quintal	Quintal	Helder De	0000-0003-3796-4420	A5075102472					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5075263122	Mohamed El Sadig	El Sadig	Mohamed	0000-0001-5795-8189	A5075263122					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5075516243	Shivanthan Shanthikumar	Shanthikumar	Shivanthan	0000-0001-6000-3180	A5075516243					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5077201683	Samer A. Kharroubi	Kharroubi	Samer A.	0000-0002-2355-2719	A5077201683					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5079545906	Robin S. Turpin	Turpin	Robin S.		A5079545906					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5080066908	Mihiri Jacintha Silva	Silva	Mihiri	0000-0002-5950-3978	A5080066908					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5080865059	Lisa K. Sharp	Sharp	Lisa K.	0000-0002-7809-9042	A5080865059					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5081675787	Fanny Kapakasa	Kapakasa	Fanny		A5081675787					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5082190751	Karen Trapani	Trapani	Karen	0000-0002-3257-9147	A5082190751					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5085348599	Nathan S. McClure	McClure	Nathan S.	0000-0003-2273-1245	A5085348599					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5086557976	László Gulàcsi	Gulácsi	László	0000-0002-9285-8746	A5086557976					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5091770714	Richmond Owusu	Owusu	Richmond	0000-0002-0066-3491	A5091770714					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5093786284	Elizabeth Walkley	Walkley	Elizabeth		A5093786284					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5100400360	Yifeng Chen	Chen	Yifeng	0000-0003-1358-3367	A5100400360					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5100758235	Yilin Zhang	Zhang	Yilin	0000-0002-7059-2553	A5100758235					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5100858517	Zhihong Xiao	Xiao	Zhihong		A5100858517					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5101422734	Jie Jiang	Jiang	Jie		A5101422734					0	0	AMBIGUOUS_EXTERNAL_IDENTIFIER		PERSON
person:openalex:A5101821097	Meixuan Li	Li	Meixuan	0000-0001-9373-4086	A5101821097					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5103487818	AS Pickard	Pickard	A. Simon		A5103487818					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5106693152	Ludwig Kristina	Kristina	Ludwig		A5106693152					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5106693153	Rupel Valentina	Valentina	Rupel		A5106693153					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5108286749	Kreimeier Simone	Simone	Kreimeier		A5108286749					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5111188223	Mohamed Farghaly	Farghaly	Mohamad N.		A5111188223					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5111502485	Gillian Riordan	Riordan	Gillian	0000-0003-2698-9948	A5111502485					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5112697096	Alvin Ndondo	Ndondo	Alvin		A5112697096					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5115594934	Zhenyan Bo	Bo	Zhenyan		A5115594934					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5116048522	Asma Al Mannaei	Al Mannaei	Asma		A5116048522					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5116048523	Rima Kaddoura	Kaddoura	Rima		A5116048523					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5117113297	Putu Getsha Pradnyan Rarasati Mudita	Mudita	Putu Getsha Pradnyan Rarasati		A5117113297					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5123188413	Chenxi Yang	Yang	Chenxi		A5123188413					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5128706397	Richard H. Xu	Xu	Richard H.		A5128706397					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5130590408	Katherine Chen	Chen	Katherine		A5130590408					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5130602985	Mary White	White	Mary	0000-0002-8636-239x	A5130602985					0	0	NEW_EXTERNAL_IDENTITY		PERSON
person:openalex:A5137930146	Justin Yu	Yu	Justin		A5137930146					0	0	NEW_EXTERNAL_IDENTITY		PERSON
