person_id	name	name_type	source
person:eqmember:17873	Professor Jan Abel Olsen	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17875	Jan Busschbach	CANONICAL	artefacts/01_people.csv
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1002/ppul.71031
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s10198-024-01710-1
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s11136-025-03917-y
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s11136-025-04038-2
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1007/s40273-025-01473-4
person:eqmember:17875	Jan Busschbach	PUBLICATION_NAME	doi:10.1136/bmjopen-2025-102509
person:eqmember:17875	Jan J V Busschbach	PUBLICATION_NAME	doi:10.1007/s40273-017-0538-9
person:eqmember:17875	Jan J V Busschbach	PUBLICATION_NAME	doi:10.1186/s12889-018-5706-0
person:eqmember:17875	Jan J. V. Busschbach	PUBLICATION_NAME	doi:10.1007/s11136-016-1445-9
person:eqmember:17875	Jan J. V. Busschbach	PUBLICATION_NAME	doi:10.1007/s40273-022-01210-1
person:eqmember:17875	Jan J. V. Busschbach	PUBLICATION_NAME	doi:10.1186/s12955-021-01889-4
person:eqmember:17875	Jan J. V. Busschbach	PUBLICATION_NAME	doi:10.1186/s12955-022-01996-w
person:eqmember:17875	Jan J. V. Busschbach	PUBLICATION_NAME	doi:10.1371/journal.pone.0197098
person:eqmember:17875	Jan J.V. Busschbach	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17877	J. Verstraete	PUBLICATION_NAME	doi:10.1007/s11136-025-04150-3
person:eqmember:17877	Janine Verstraete	CANONICAL	artefacts/01_people.csv
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1007/s10198-025-01770-x
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1007/s10198-025-01804-4
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1007/s40273-025-01550-8
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1136/bmjopen-2025-100897
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1186/s12955-020-01410-3
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1186/s41687-023-00560-4
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.1186/s41687-025-00985-z
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.3390/children8100920
person:eqmember:17877	Janine Verstraete	PUBLICATION_NAME	doi:10.4314/ahs.v23i4.63
person:eqmember:17879	Jeff Johnson	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17879	Jeff Johnson	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17879	Jeffrey A Johnson	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17879	Jeffrey A Johnson	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17879	Jeffrey A Johnson	PUBLICATION_NAME	doi:10.1007/s11136-025-03983-2
person:eqmember:17879	Jeffrey A Johnson	PUBLICATION_NAME	doi:10.1016/j.pecinn.2025.100421
person:eqmember:17879	Jeffrey A Johnson	PUBLICATION_NAME	doi:10.1186/s12891-024-07304-5
person:eqmember:17879	Jeffrey A Johnson	PUBLICATION_NAME	doi:10.1186/s12955-023-02207-w
person:eqmember:17879	Jeffrey A Johnson	PUBLICATION_NAME	doi:10.5492/wjccm.v11.i4.236
person:eqmember:17879	Jeffrey A. Johnson	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17879	Jeffrey A. Johnson	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17879	Jeffrey A. Johnson	PUBLICATION_NAME	doi:10.1002/hsr2.70308
person:eqmember:17879	Jeffrey A. Johnson	PUBLICATION_NAME	doi:10.1007/s11136-025-04074-y
person:eqmember:17879	Jeffrey Johnson	CANONICAL	artefacts/01_people.csv
person:eqmember:17881	Jennifer Jelsma	CANONICAL	artefacts/01_people.csv
person:eqmember:17881	Jennifer Jelsma	PUBLICATION_NAME	doi:10.1186/s12955-020-01410-3
person:eqmember:17881	Jennifer Jelsma	PUBLICATION_NAME	doi:10.3390/children8100920
person:eqmember:17883	Johannes Clouth	CANONICAL	artefacts/01_people.csv
person:eqmember:17885	John Brazier	CANONICAL	artefacts/01_people.csv
person:eqmember:17885	John Brazier	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:eqmember:17885	John Brazier	PUBLICATION_NAME	doi:10.1007/s11136-020-02718-9
person:eqmember:17885	John Brazier	PUBLICATION_NAME	doi:10.1177/0272989x20969686
person:eqmember:17885	John E Brazier	PUBLICATION_NAME	doi:10.1186/s12955-021-01858-x
person:eqmember:17885	John E. Brazier	PUBLICATION_NAME	doi:10.1007/s11136-022-03304-x
person:eqmember:17887	John Hartman	CANONICAL	artefacts/01_people.csv
person:eqmember:17887	Karen Hartman	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17889	John (Yannis) Yfantopoulos	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17889	John N. Yfantopoulos	PUBLICATION_NAME	doi:10.3390/nu16162591
person:eqmember:17889	John Yfantopoulos	CANONICAL	artefacts/01_people.csv
person:eqmember:17891	Juan Cabasés	CANONICAL	artefacts/01_people.csv
person:eqmember:17891	Juan Manuel Cabasés Hita	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17893	Juan M Ramos-Goñi	PUBLICATION_NAME	doi:10.1007/s11136-025-03983-2
person:eqmember:17893	Juan M Ramos-Goñi	PUBLICATION_NAME	doi:10.1007/s40271-022-00573-z
person:eqmember:17893	Juan M Ramos-Goñi	PUBLICATION_NAME	doi:10.1016/j.jval.2021.03.019
person:eqmember:17893	Juan M Ramos‐Goñi	PUBLICATION_NAME	doi:10.1007/s40273-016-0404-1
person:eqmember:17893	Juan M. Ramos Goñi	PUBLICATION_NAME	doi:10.1371/journal.pone.0209344
person:eqmember:17893	Juan M. Ramos Goñi	PUBLICATION_NAME	doi:10.1371/journal.pone.0305983
person:eqmember:17893	Juan M. Ramos-Goñi	CANONICAL	artefacts/01_people.csv
person:eqmember:17893	Juan M. Ramos-Goñi	PUBLICATION_NAME	doi:10.1007/s11136-025-04074-y
person:eqmember:17893	Juan Manuel Ramos Goni	PUBLICATION_NAME	doi:10.1007/s40273-019-00876-4
person:eqmember:17893	Juan Manuel Ramos-Goñi	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17893	Juan Manuel Ramos-Goñi	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17893	Juan Manuel Ramos-Goñi	PUBLICATION_NAME	doi:10.1007/s10198-020-01205-9
person:eqmember:17893	Juan Manuel Ramos-Goñi	PUBLICATION_NAME	doi:10.1007/s40273-017-0538-9
person:eqmember:17893	Juan Manuel Ramos-Goñi	PUBLICATION_NAME	doi:10.1177/0272989x21999607
person:eqmember:17893	Juan Manuel Ramos-Goñi	PUBLICATION_NAME	doi:10.3390/ijerph19138208
person:eqmember:17895	J. A. Haagsma	PUBLICATION_NAME	doi:10.1007/s11136-019-02256-z
person:eqmember:17895	J. A. Haagsma	PUBLICATION_NAME	doi:10.1186/s12955-020-01394-0
person:eqmember:17895	J. A. Haagsma	PUBLICATION_NAME	doi:10.1186/s12955-021-01771-3
person:eqmember:17895	Juanita A Haagsma	PUBLICATION_NAME	doi:10.1007/s11136-024-03754-5
person:eqmember:17895	Juanita A Haagsma	PUBLICATION_NAME	doi:10.1007/s11136-026-04285-x
person:eqmember:17895	Juanita A Haagsma	PUBLICATION_NAME	doi:10.3389/fepid.2023.1144162
person:eqmember:17895	Juanita A. Haagsma	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.1007/s11136-019-02156-2
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.1007/s11136-020-02496-4
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.1007/s11136-021-03069-9
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.1186/s12955-020-01404-1
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.1186/s41687-021-00406-x
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.3389/fpubh.2021.744405
person:eqmember:17895	Juanita A. Haagsma	PUBLICATION_NAME	doi:10.3390/nu16162591
person:eqmember:17895	Juanita Haagsma	CANONICAL	artefacts/01_people.csv
person:eqmember:17895	Juanita Haagsma	PUBLICATION_NAME	doi:10.1136/bmjopen-2023-080985
person:eqmember:17895	Juanita Haagsma	PUBLICATION_NAME	doi:10.1186/s12955-019-1139-4
person:eqmember:17895	Juanita Haagsma	PUBLICATION_NAME	doi:10.3389/ijph.2026.1608807
person:eqmember:17897	Kim Rand	CANONICAL	artefacts/01_people.csv
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1007/s10198-025-01812-4
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1007/s11136-022-03143-w
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1007/s40273-025-01519-7
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1017/s0266462326103602
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1186/s12955-022-02031-8
person:eqmember:17897	Kim Rand	PUBLICATION_NAME	doi:10.1186/s41687-020-00247-0
person:eqmember:17897	Kim Rand-Hendriksen	PUBLICATION_NAME	doi:10.1007/s40273-016-0404-1
person:eqmember:17899	Knut Stavem	CANONICAL	artefacts/01_people.csv
person:eqmember:17899	Knut Stavem	PUBLICATION_NAME	doi:10.1007/s11136-025-04133-4
person:eqmember:17901	Koonal K Shah	PUBLICATION_NAME	doi:10.1007/s10198-018-0993-z
person:eqmember:17901	Koonal K Shah	PUBLICATION_NAME	doi:10.1007/s10198-020-01205-9
person:eqmember:17901	Koonal K. Shah	PUBLICATION_NAME	doi:10.1177/0272989x21999607
person:eqmember:17901	Koonal Shah	CANONICAL	artefacts/01_people.csv
person:eqmember:17901	Koonal Shah	PUBLICATION_NAME	doi:10.1007/s11136-025-03989-w
person:eqmember:17901	Koonal Shah	PUBLICATION_NAME	doi:10.1007/s40273-016-0404-1
person:eqmember:17901	Koonal Shah	PUBLICATION_NAME	doi:10.1007/s40273-025-01545-5
person:eqmember:17901	Koonal Shah	PUBLICATION_NAME	doi:10.1371/journal.pone.0302886
person:eqmember:17905	Kristina Ludwig	CANONICAL	artefacts/01_people.csv
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.1007/s11136-025-03989-w
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.1007/s40273-018-0615-8
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.1007/s40273-019-00876-4
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.1007/s40273-022-01143-9
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.1016/j.jval.2021.03.019
person:eqmember:17905	Kristina Ludwig	PUBLICATION_NAME	doi:10.1186/s12955-017-0617-9
person:eqmember:17907	Kristina S. Boye	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17907	Kristina Secnik Boye	CANONICAL	artefacts/01_people.csv
person:eqmember:17909	Leida Lamers	CANONICAL	artefacts/01_people.csv
person:eqmember:17909	Leida M. Lamers	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17911	Lidia Engel	CANONICAL	artefacts/01_people.csv
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1007/s11136-023-03372-7
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1007/s40271-024-00715-5
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1007/s40271-025-00729-7
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1007/s40271-025-00787-x
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1007/s40273-025-01509-9
person:eqmember:17911	Lidia Engel	PUBLICATION_NAME	doi:10.1186/s12955-026-02478-z
person:eqmember:17913	Ling-Hsiang Chuang	CANONICAL	artefacts/01_people.csv
person:eqmember:17913	Ling-Hsiang Chuang	PUBLICATION_NAME	doi:10.1007/s40273-019-00854-w
person:eqmember:17913	Ling-Hsiang Chuang	PUBLICATION_NAME	doi:10.1186/s12955-022-02083-w
person:eqmember:17913	Ling-Hsiang Chuang	PUBLICATION_NAME	doi:10.1186/s12955-023-02131-z
person:eqmember:17913	Ling‐Hsiang Chuang	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17914	Liv Ariane Augestad	CANONICAL	artefacts/01_people.csv
person:eqmember:17916	Louise Longworth	CANONICAL	artefacts/01_people.csv
person:eqmember:17916	Louise Longworth	PUBLICATION_NAME	doi:10.1017/s0266462326103602
person:eqmember:17918	Lucila Rey Ares	CANONICAL	artefacts/01_people.csv
person:eqmember:17918	Lucila Rey-Ares	PUBLICATION_NAME	doi:10.1017/s0266462326103602
person:eqmember:17920	Marcel F Jonker	PUBLICATION_NAME	doi:10.1177/0272989x251325828
person:eqmember:17920	Marcel F Jonker	PUBLICATION_NAME	doi:10.1186/s12955-024-02266-7
person:eqmember:17920	Marcel F Jonker	PUBLICATION_NAME	doi:10.1186/s12955-024-02323-1
person:eqmember:17920	Marcel F Jonker	PUBLICATION_NAME	doi:10.3389/fpsyg.2023.1175402
person:eqmember:17920	Marcel F. Jonker	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17920	Marcel F. Jonker	PUBLICATION_NAME	doi:10.1007/s11136-024-03770-5
person:eqmember:17920	Marcel F. Jonker	PUBLICATION_NAME	doi:10.1007/s40273-018-0694-6
person:eqmember:17920	Marcel Jonker	CANONICAL	artefacts/01_people.csv
person:eqmember:17920	Marcel Jonker	PUBLICATION_NAME	doi:10.1007/s40273-025-01476-1
person:eqmember:17920	Marcel Jonker, PhD	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17922	MARISA SANTOS	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17922	Marisa Da Santos	CANONICAL	artefacts/01_people.csv
person:eqmember:17922	Marisa Santos	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17922	Marisa Santos	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17922	Marisa Santos	PUBLICATION_NAME	doi:10.1007/s40273-024-01404-9
person:eqmember:17924	Mark Oppe	CANONICAL	artefacts/01_people.csv
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1007/s40271-022-00573-z
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1007/s40271-025-00735-9
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1007/s40273-016-0404-1
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1007/s40273-018-0694-6
person:eqmember:17924	Mark Oppe	PUBLICATION_NAME	doi:10.1007/s40273-019-00876-4
person:eqmember:17928	Matthijs M Versteegh	PUBLICATION_NAME	doi:10.1002/hec.4529
person:eqmember:17928	Matthijs Versteegh	CANONICAL	artefacts/01_people.csv
person:eqmember:17930	M. Herdman	PUBLICATION_NAME	doi:10.1007/s11136-025-04150-3
person:eqmember:17930	Michael Herdman	CANONICAL	artefacts/01_people.csv
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1002/ppul.71031
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1007/s10198-021-01309-w
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1007/s10198-024-01710-1
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1007/s11136-019-02115-x
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1007/s40273-025-01473-4
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1007/s40273-025-01550-8
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1186/s12955-024-02290-7
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.1186/s13643-025-03060-2
person:eqmember:17930	Michael Herdman	PUBLICATION_NAME	doi:10.3961/jpmph.22.151
person:eqmember:17934	M. Jakubczyk	PUBLICATION_NAME	doi:10.1007/s10198-021-01377-y
person:eqmember:17934	Michal Jakubczyk	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17934	Michal Jakubczyk	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17934	Michał Jakubczyk	CANONICAL	artefacts/01_people.csv
person:eqmember:17934	Michał Jakubczyk	PUBLICATION_NAME	doi:10.1007/s40273-019-00811-7
person:eqmember:17934	Michał Jakubczyk	PUBLICATION_NAME	doi:10.1097/mlr.0000000000002200
person:eqmember:17934	Michał Jakubczyk	PUBLICATION_NAME	doi:10.1136/bmjopen-2023-077256
person:eqmember:17934	Michał Jakubczyk	PUBLICATION_NAME	doi:10.1186/s12955-024-02271-w
person:eqmember:17936	Mihir Gandhi	CANONICAL	artefacts/01_people.csv
person:eqmember:17936	Mihir Gandhi	PUBLICATION_NAME	doi:10.1007/s11136-025-03983-2
person:eqmember:17937	M. Karimi	PUBLICATION_NAME	doi:10.1007/s10198-021-01377-y
person:eqmember:17937	Milad Karimi	CANONICAL	artefacts/01_people.csv
person:eqmember:17937	Milad Karimi	PUBLICATION_NAME	doi:10.1007/s11136-022-03304-x
person:eqmember:17938	Mimmi Åström	CANONICAL	artefacts/01_people.csv
person:eqmember:17938	Mimmi Åström	PUBLICATION_NAME	doi:10.1007/s11136-018-1985-2
person:eqmember:17938	Mimmi Åström	PUBLICATION_NAME	doi:10.1007/s11136-019-02115-x
person:eqmember:17938	Mimmi Åström	PUBLICATION_NAME	doi:10.1186/s13643-025-03060-2
person:eqmember:17940	Min-Woo Jo	CANONICAL	artefacts/01_people.csv
person:eqmember:17940	Min-Woo Jo	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:eqmember:17940	Min-Woo Jo	PUBLICATION_NAME	doi:10.3961/jpmph.22.151
person:eqmember:17940	Min‐Woo Jo	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17942	Minghui Li	CANONICAL	artefacts/01_people.csv
person:eqmember:17944	Luo Nan	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17944	Luo Nan	REVIEWED_ALIAS	data/person-name-overrides.csv
person:eqmember:17944	Nan LUO	SOURCE_ALIAS	artefacts/01_people.csv
person:eqmember:17944	Nan Luo	CANONICAL	artefacts/01_people.csv
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1002/ppul.71031
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s10198-018-0987-x
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s10198-021-01309-w
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s10198-024-01682-2
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s11136-020-02469-7
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s11136-022-03143-w
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s11136-025-04038-2
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s40273-016-0404-1
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s40273-018-0623-8
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s40273-019-00854-w
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s40273-022-01216-9
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1007/s40273-025-01519-7
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1017/s0266462326103602
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1186/s12955-023-02131-z
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1186/s12955-023-02177-z
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1186/s12955-024-02290-7
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1186/s12955-026-02521-z
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1371/journal.pone.0209344
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.1371/journal.pone.0305983
person:eqmember:17944	Nan Luo	PUBLICATION_NAME	doi:10.3961/jpmph.22.151
person:eqmember:17946	N. Devlin	PUBLICATION_NAME	doi:10.1007/s11136-025-04150-3
person:eqmember:17946	Nancy Devlin	CANONICAL	artefacts/01_people.csv
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s10198-018-0987-x
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s10198-025-01804-4
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s10198-025-01852-w
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s11136-022-03304-x
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s11136-025-03989-w
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s11136-025-03990-3
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40271-023-00647-6
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40271-024-00715-5
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40271-025-00729-7
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40271-025-00787-x
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-015-0292-9
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-021-01109-3
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-024-01354-2
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-024-01355-1
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-025-01476-1
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-025-01493-0
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-025-01545-5
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1007/s40273-025-01550-8
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1136/bmjopen-2020-048176
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1136/bmjopen-2025-100897
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1177/0272989x251380556
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1186/s12955-023-02115-z
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1371/journal.pone.0302886
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.1371/journal.pone.0319227
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.2196/27669
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.3390/children10101604
person:eqmember:17946	Nancy Devlin	PUBLICATION_NAME	doi:10.3390/children8080714
person:eqmember:17946	Nancy J Devlin	PUBLICATION_NAME	doi:10.1007/s10198-018-0993-z
person:eqmember:17946	Nancy J Devlin	PUBLICATION_NAME	doi:10.1007/s10198-020-01205-9
person:eqmember:17946	Nancy J. Devlin	PUBLICATION_NAME	doi:10.1177/0272989x21999607
