publication_id	author_order	source_person_id	resolved_person_id	source_name	source_orcid	openalex_id	openalex_name	openalex_orcid	resolution_method	resolution_status	note
doi:10.1007/s10198-025-01857-5	1	author:doi:10.1007/s10198-025-01857-5:1	person:leader:606823d7ed51	Stevanus Pangestu		A5033743427	Stevanus Pangestu	0000-0003-2546-9449	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s10198-025-01857-5	2	author:doi:10.1007/s10198-025-01857-5:2	person:eqmember:17805	Bram Roudijk		A5028508726	Bram Roudijk	0000-0001-5000-0875	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s10198-025-01857-5	3	author:doi:10.1007/s10198-025-01857-5:3	person:eqmember:17845	Fanni Rencz		A5024021740	Fanni Rencz	0000-0001-9674-620x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s10198-025-01857-5	4	author:doi:10.1007/s10198-025-01857-5:4	person:eqmember:17992	Stefan A Lipman		A5078862538	Stefan A. Lipman	0000-0002-8784-9650	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	1	author:doi:10.1007/s11136-016-1445-9:1	person:eqmember:17855	Fredrick Dermawan Purba		A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	2	author:doi:10.1007/s11136-016-1445-9:2	person:openalex:A5113535557	Joke A. M. Hunfeld		A5113535557	Joke A. M. Hunfeld		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	3	author:doi:10.1007/s11136-016-1445-9:3	person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah		A5037744802	Aulia Iskandarsyah	0000-0002-9526-6922	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	4	author:doi:10.1007/s11136-016-1445-9:4	person:leader:fbb9eb69f451	Titi Sahidah Fitriana		A5049547434	Titi Sahidah Fitriana	0000-0001-5062-6886	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	5	author:doi:10.1007/s11136-016-1445-9:5	person:orcid:0000-0001-5126-9104	Sawitri S. Sadarjoen		A5014483970	Sawitri S. Sadarjoen	0000-0001-5126-9104	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	6	author:doi:10.1007/s11136-016-1445-9:6	person:orcid:0000-0002-7319-7188	Jan Passchier		A5026470404	Jan Passchier	0000-0002-7319-7188	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-016-1445-9	7	author:doi:10.1007/s11136-016-1445-9:7	person:eqmember:17875	Jan J. V. Busschbach		A5020122364	Jan J.V. Busschbach	0000-0002-8602-0381	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-017-1512-x	1	author:doi:10.1007/s11136-017-1512-x:1	person:eqmember:17805	Bram Roudijk		A5028508726	Bram Roudijk	0000-0001-5000-0875	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-017-1512-x	2	author:doi:10.1007/s11136-017-1512-x:2	person:orcid:0000-0002-0484-1419	Rogier Donders		A5017199089	Rogier Donders	0000-0002-0484-1419	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-017-1512-x	3	author:doi:10.1007/s11136-017-1512-x:3	person:eqmember:17968	Peep Stalmeier		A5013523692	Peep F. M. Stalmeier	0000-0002-7553-562x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-018-1985-2	1	orcid:0000-0002-6711-5262	person:eqmember:17938	Mimmi Åström	0000-0002-6711-5262	A5055089597	Mimmi Åström	0000-0002-6711-5262	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-018-1985-2	2	author:doi:10.1007/s11136-018-1985-2:2	person:orcid:0000-0002-3379-2433	Carina Persson		A5076665198	Carina Persson	0000-0002-3379-2433	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-018-1985-2	3	author:doi:10.1007/s11136-018-1985-2:3	person:openalex:A5011340679	Margareta Lindén-Boström		A5011340679	Margareta Lindén‐Boström		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-018-1985-2	4	author:doi:10.1007/s11136-018-1985-2:4	person:orcid:0000-0001-6534-1242	Ola Rolfson		A5044372933	Ola Rolfson	0000-0001-6534-1242	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-018-1985-2	5	author:doi:10.1007/s11136-018-1985-2:5	person:leader:5b6527858de5	Kristina Burström		A5005862614	Kristina Burström	0000-0001-9996-4317	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	1	author:doi:10.1007/s11136-019-02115-x:1	person:orcid:0000-0002-4832-7833	Simone Kreimeier		A5033965888	Simone Kreimeier	0000-0002-4832-7833	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	2	author:doi:10.1007/s11136-019-02115-x:2	person:eqmember:17938	Mimmi Åström		A5055089597	Mimmi Åström	0000-0002-6711-5262	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	3	author:doi:10.1007/s11136-019-02115-x:3	person:leader:5b6527858de5	Kristina Burström		A5005862614	Kristina Burström	0000-0001-9996-4317	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	4	author:doi:10.1007/s11136-019-02115-x:4	person:leader:c52a5fd501e9	Ann-Charlotte Egmar		A5037683865	Ann‐Charlotte Egmar	0000-0003-2504-343x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	5	author:doi:10.1007/s11136-019-02115-x:5	person:eqmember:17948	Narcis Gusi		A5042480120	Narcís Gusi	0000-0002-1001-8883	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	6	author:doi:10.1007/s11136-019-02115-x:6	person:eqmember:17930	Michael Herdman		A5006750775	Michael Herdman	0000-0002-8189-5357	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	7	author:doi:10.1007/s11136-019-02115-x:7	person:eqmember:17962	Paul Kind		A5013594779	Paul Kind	0000-0003-2377-1652	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	8	author:doi:10.1007/s11136-019-02115-x:8	person:orcid:0000-0003-4392-6850	Miguel A Perez-Sousa		A5033363054	Miguel Ángel Pérez-Sousa	0000-0003-4392-6850	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02115-x	9	author:doi:10.1007/s11136-019-02115-x:9	person:eqmember:18010	Wolfgang Greiner		A5001823062	Wolfgang Greiner	0000-0001-9552-6969	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02156-2	1	author:doi:10.1007/s11136-019-02156-2:1	person:orcid:0000-0001-5416-042x	Robbin H. Ophuis		A5079118485	Robbin H. Ophuis	0000-0001-5416-042x	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02156-2	2	author:doi:10.1007/s11136-019-02156-2:2	person:eqmember:19005	Mathieu F. Janssen		A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02156-2	3	author:doi:10.1007/s11136-019-02156-2:3	person:eqmember:17861	Gouke J. Bonsel		A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02156-2	4	author:doi:10.1007/s11136-019-02156-2:4	person:orcid:0000-0002-5569-3188	Martien J. Panneman		A5000650976	M.J.M. Panneman	0000-0002-5569-3188	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02156-2	5	author:doi:10.1007/s11136-019-02156-2:5	person:orcid:0000-0002-4331-3141	Suzanne Polinder		A5068551112	Suzanne Polinder	0000-0002-4331-3141	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02156-2	6	author:doi:10.1007/s11136-019-02156-2:6	person:eqmember:17895	Juanita A. Haagsma		A5060133399	Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02256-z	1	orcid:0000-0001-9571-576x	person:orcid:0000-0001-9571-576x	I. Spronk	0000-0001-9571-576x	A5048316196	Inge Spronk	0000-0001-9571-576x	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02256-z	2	author:doi:10.1007/s11136-019-02256-z:2	person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds		A5065319610	A. J. L. M. Geraerds	0000-0002-1332-0500	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02256-z	3	orcid:0000-0002-8364-1086	person:eqmember:17861	G. J. Bonsel	0000-0002-8364-1086	A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02256-z	4	author:doi:10.1007/s11136-019-02256-z:4	person:orcid:0000-0001-9005-9185	M. A. C. de Jongh		A5015764426	Mariska A. C. de Jongh	0000-0001-9005-9185	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02256-z	5	author:doi:10.1007/s11136-019-02256-z:5	person:orcid:0000-0002-4331-3141	S. Polinder		A5068551112	Suzanne Polinder	0000-0002-4331-3141	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-019-02256-z	6	orcid:0000-0002-2055-548x	person:eqmember:17895	J. A. Haagsma	0000-0002-2055-548x	A5060133399	Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	1	orcid:0000-0001-6962-0564	person:orcid:0000-0001-6962-0564	Vu Quynh Mai	0000-0001-6962-0564	A5065576118	Vu Quynh	0000-0001-6962-0564	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	2	orcid:0000-0001-5948-3025	person:eqmember:17996	Sun Sun	0000-0001-5948-3025	A5081188742	Sun Sun	0000-0001-5948-3025	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	3	orcid:0000-0002-4749-5536	person:orcid:0000-0002-4749-5536	Hoang Van Minh	0000-0002-4749-5536	A5059651488	Hoàng Văn Minh	0000-0002-4749-5536	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	4	orcid:0000-0001-7980-6979	person:eqmember:17944	Nan Luo	0000-0001-7980-6979	A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	5	orcid:0000-0003-2290-0205	person:orcid:0000-0003-2290-0205	Kim Bao Giang	0000-0003-2290-0205	A5091415159	Kim Bảo Giang	0000-0003-2290-0205	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	6	orcid:0000-0002-1633-2179	person:orcid:0000-0002-1633-2179	Lars Lindholm	0000-0002-1633-2179	A5019500608	Lars Lindholm	0000-0002-1633-2179	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02469-7	7	orcid:0000-0002-3975-4868	person:leader:ba7c286781f3	Klas Goran Sahlen	0000-0002-3975-4868	A5069574274	Klas-Göran Sahlèn	0000-0002-3975-4868	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02496-4	1	author:doi:10.1007/s11136-020-02496-4:1	person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds		A5065319610	A. J. L. M. Geraerds	0000-0002-1332-0500	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02496-4	2	author:doi:10.1007/s11136-020-02496-4:2	person:eqmember:17861	Gouke J. Bonsel		A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02496-4	3	author:doi:10.1007/s11136-020-02496-4:3	person:orcid:0000-0002-4331-3141	Suzanne Polinder		A5068551112	Suzanne Polinder	0000-0002-4331-3141	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02496-4	4	author:doi:10.1007/s11136-020-02496-4:4	person:orcid:0000-0002-5569-3188	M. J. M. Panneman		A5000650976	M.J.M. Panneman	0000-0002-5569-3188	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02496-4	5	author:doi:10.1007/s11136-020-02496-4:5	person:eqmember:19005	M. F. Janssen		A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02496-4	6	author:doi:10.1007/s11136-020-02496-4:6	person:eqmember:17895	Juanita A. Haagsma		A5060133399	Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02688-y	1	orcid:0000-0003-1509-3409	person:eqmember:18018	You-Shan Feng	0000-0003-1509-3409	A5091571513	You‐Shan Feng	0000-0003-1509-3409	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02688-y	2	author:doi:10.1007/s11136-020-02688-y:2	person:eqmember:18000	Thomas Kohlmann		A5031953969	Thomas Kohlmann	0000-0002-5956-8309	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02688-y	3	orcid:0000-0001-6602-6949	person:eqmember:19005	Mathieu F. Janssen	0000-0001-6602-6949	A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02688-y	4	orcid:0000-0001-9729-6992	person:eqmember:17869	Ines Buchholz	0000-0001-9729-6992	A5043257626	Ines Buchholz	0000-0001-9729-6992	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	1	author:doi:10.1007/s11136-020-02712-1:1	person:eqmember:17980	Ruixuan Jiang		A5049026946	Ruixuan Jiang	0000-0003-1737-2989	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	2	author:doi:10.1007/s11136-020-02712-1:2	person:eqmember:17871	James Shaw		A5055862397	James W. Shaw	0000-0002-7019-3720	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	3	author:doi:10.1007/s11136-020-02712-1:3	person:orcid:0000-0003-4402-9211	Axel Mühlbacher		A5054826547	Axel Mühlbacher	0000-0003-4402-9211	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	4	author:doi:10.1007/s11136-020-02712-1:4	person:orcid:0000-0003-3619-5367	Todd A. Lee		A5046614364	Todd A. Lee	0000-0003-3619-5367	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	5	author:doi:10.1007/s11136-020-02712-1:5	person:orcid:0000-0001-7458-6460	Surrey Walton		A5004621550	Surrey M. Walton	0000-0001-7458-6460	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	6	author:doi:10.1007/s11136-020-02712-1:6	person:eqmember:18000	Thomas Kohlmann		A5031953969	Thomas Kohlmann	0000-0002-5956-8309	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	7	author:doi:10.1007/s11136-020-02712-1:7	person:eqmember:17974	Richard Norman		A5101841802	Richard Norman	0000-0002-3112-3893	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02712-1	8	orcid:0000-0001-5645-7091	person:eqmember:17988	A. Simon Pickard	0000-0001-5645-7091	A5058888906	A. Simon Pickard	0000-0001-5645-7091	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02718-9	1	orcid:0000-0001-8024-7801	person:eqmember:17998	Tessa Peasgood	0000-0001-8024-7801	A5022446221	Tessa Peasgood	0000-0001-8024-7801	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02718-9	2	author:doi:10.1007/s11136-020-02718-9:2	person:eqmember:17819	Clara Mukuria		A5043083823	Clara Mukuria	0000-0003-4318-1481	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02718-9	3	author:doi:10.1007/s11136-020-02718-9:3	person:leader:63cb6b329986	Jill Carlton		A5051490866	Jill Carlton	0000-0002-9373-7663	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02718-9	4	author:doi:10.1007/s11136-020-02718-9:4	person:orcid:0000-0003-4609-3911	Janice Connell		A5037958944	Janice Connell	0000-0003-4609-3911	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-020-02718-9	5	author:doi:10.1007/s11136-020-02718-9:5	person:eqmember:17885	John Brazier		A5007276743	John Brazier	0000-0001-8645-4780	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-02922-1	1	orcid:0000-0003-1509-3409	person:eqmember:18018	You-Shan Feng	0000-0003-1509-3409	A5091571513	You‐Shan Feng	0000-0003-1509-3409	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-02922-1	2	author:doi:10.1007/s11136-021-02922-1:2	person:eqmember:17980	Ruixuan Jiang		A5049026946	Ruixuan Jiang	0000-0003-1737-2989	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-02922-1	3	author:doi:10.1007/s11136-021-02922-1:3	person:eqmember:17988	A. Simon Pickard		A5058888906	A. Simon Pickard	0000-0001-5645-7091	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-02922-1	4	author:doi:10.1007/s11136-021-02922-1:4	person:eqmember:18000	Thomas Kohlmann		A5031953969	Thomas Kohlmann	0000-0002-5956-8309	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03007-9	1	orcid:0000-0002-2576-9110	person:eqmember:17958	Ole Marten	0000-0002-2576-9110	A5033160244	Ole Marten	0000-0002-2576-9110	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03007-9	2	author:doi:10.1007/s11136-021-03007-9:2	person:orcid:0009-0009-9829-5647	Laura Brand		A5048092082	Laura Brand	0009-0009-9829-5647	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03007-9	3	orcid:0000-0001-9552-6969	person:eqmember:18010	Wolfgang Greiner	0000-0001-9552-6969	A5001823062	Wolfgang Greiner	0000-0001-9552-6969	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	1	orcid:0000-0002-1332-0500	person:orcid:0000-0002-1332-0500	A. J. L. M. Geraerds	0000-0002-1332-0500	A5065319610	A. J. L. M. Geraerds	0000-0002-1332-0500	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	2	author:doi:10.1007/s11136-021-03069-9:2	person:orcid:0000-0002-4331-3141	Suzanne Polinder		A5068551112	Suzanne Polinder	0000-0002-4331-3141	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	3	author:doi:10.1007/s11136-021-03069-9:3	person:orcid:0000-0001-9571-576x	Inge Spronk		A5048316196	Inge Spronk	0000-0001-9571-576x	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	4	author:doi:10.1007/s11136-021-03069-9:4	person:openalex:A5091194414	Alfons G. M. Olde Loohuis		A5091194414	Alfons G. M. Olde Loohuis		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	5	author:doi:10.1007/s11136-021-03069-9:5	person:orcid:0000-0003-0131-1444	Annemieke de Groot		A5006394311	Annemieke de Groot	0000-0003-0131-1444	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	6	author:doi:10.1007/s11136-021-03069-9:6	person:orcid:0000-0002-0109-3283	Madelon B. Bronner		A5079763600	Madelon B. Bronner	0000-0002-0109-3283	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03069-9	7	author:doi:10.1007/s11136-021-03069-9:7	person:eqmember:17895	Juanita A. Haagsma		A5060133399	Juanita A. Haagsma	0000-0002-2055-548x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	1	author:doi:10.1007/s11136-021-03075-x:1	person:eqmember:18019	Zhihao Yang		A5028809099	Zhihao Yang	0000-0001-5468-0847	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	2	author:doi:10.1007/s11136-021-03075-x:2	person:eqmember:17855	Fredrick Dermawan Purba		A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	3	author:doi:10.1007/s11136-021-03075-x:3	person:leader:09fa3c498378	Asrul Akmal Shafie		A5089160643	Asrul Akmal Shafie	0000-0002-5629-9270	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	4	author:doi:10.1007/s11136-021-03075-x:4	person:eqmember:17797	Ataru Igarashi		A5071771037	Ataru Igarashi	0000-0001-6307-6916	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	5	author:doi:10.1007/s11136-021-03075-x:5	person:leader:31a5417532b0	Eliza Lai-Yi Wong		A5033480820	Eliza Lai‐Yi Wong	0000-0001-9983-6219	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	6	author:doi:10.1007/s11136-021-03075-x:6	person:leader:c776fcba6574	Hilton Lam		A5071601943	Hilton Y. Lam	0000-0003-4042-5997	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	7	author:doi:10.1007/s11136-021-03075-x:7	person:orcid:0000-0002-4749-5536	Hoang Van Minh		A5059651488	Hoàng Văn Minh	0000-0002-4749-5536	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	8	author:doi:10.1007/s11136-021-03075-x:8	person:leader:53444d26184b	Hsiang-Wen Lin		A5003956817	Hsiang‐Wen Lin	0000-0002-6771-6746	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	9	author:doi:10.1007/s11136-021-03075-x:9	person:orcid:0000-0002-0177-0192	Jeonghoon Ahn		A5005167530	Jeonghoon Ahn	0000-0002-0177-0192	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	10	author:doi:10.1007/s11136-021-03075-x:10	person:leader:ad6bbe401f11	Juntana Pattanaphesaj		A5040546783	Juntana Pattanaphesaj	0000-0003-1426-6777	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	11	author:doi:10.1007/s11136-021-03075-x:11	person:eqmember:17940	Min-Woo Jo		A5015763173	Min‐Woo Jo	0000-0002-4574-1318	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	12	author:doi:10.1007/s11136-021-03075-x:12	person:orcid:0000-0001-6962-0564	Vu Quynh Mai			Vu Quynh Mai		REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Exact full name and the same Hanoi population-health affiliation as the ORCID-identified author
doi:10.1007/s11136-021-03075-x	13	author:doi:10.1007/s11136-021-03075-x:13	person:eqmember:17875	Jan Busschbach		A5020122364	Jan J.V. Busschbach	0000-0002-8602-0381	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	14	author:doi:10.1007/s11136-021-03075-x:14	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-021-03075-x	15	orcid:0000-0002-6891-2650	person:orcid:0000-0002-6891-2650	Jie Jiang	0000-0002-6891-2650		Jie Jiang	0000-0002-6891-2650	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	1	author:doi:10.1007/s11136-022-03143-w:1	person:orcid:0000-0002-2635-7484	Red Thaddeus D Miguel		A5067876565	Red Thaddeus D. Miguel	0000-0002-2635-7484	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	2	author:doi:10.1007/s11136-022-03143-w:2	person:orcid:0000-0003-2533-0818	Adovich S Rivera		A5052048899	Adovich S. Rivera	0000-0003-2533-0818	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	3	author:doi:10.1007/s11136-022-03143-w:3	person:orcid:0000-0002-8931-4086	Kent Jason G Cheng		A5010785476	Kent Jason G. Cheng	0000-0002-8931-4086	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	4	author:doi:10.1007/s11136-022-03143-w:4	person:eqmember:17897	Kim Rand		A5041551368	Kim Rand	0000-0001-7692-4099	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	5	author:doi:10.1007/s11136-022-03143-w:5	person:eqmember:17855	Fredrick Dermawan Purba		A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	6	author:doi:10.1007/s11136-022-03143-w:6	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	7	author:doi:10.1007/s11136-022-03143-w:7	person:openalex:A5061247569	Ma-Ann Zarsuelo		A5061247569	Ma-Ann M. Zarsuelo		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	8	author:doi:10.1007/s11136-022-03143-w:8	person:openalex:A5069067858	Anne Julienne Genuino-Marfori		A5069067858	Anne Julienne Genuino-Marfori		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	9	author:doi:10.1007/s11136-022-03143-w:9	person:openalex:A5035696719	Irene Florentino-Fariñas		A5035696719	Irene Florentino-Fariñas		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	10	author:doi:10.1007/s11136-022-03143-w:10	person:openalex:A5109331936	Anna Melissa Guerrero		A5109331936	Anna Melissa Guerrero		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s11136-022-03143-w	11	author:doi:10.1007/s11136-022-03143-w:11	person:leader:c776fcba6574	Hilton Y Lam		A5071601943	Hilton Y. Lam	0000-0003-4042-5997	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03304-x	1	orcid:0000-0003-1169-3431	person:leader:e448059d8472	Philip A. Powell	0000-0003-1169-3431	A5072704582	Philip A. Powell	0000-0003-1169-3431	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03304-x	2	author:doi:10.1007/s11136-022-03304-x:2	person:eqmember:17937	Milad Karimi		A5076374306	Milad Karimi	0000-0002-5298-174x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03304-x	3	author:doi:10.1007/s11136-022-03304-x:3	person:eqmember:17833	Donna Rowen		A5067226056	Donna Rowen	0000-0003-3018-5109	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03304-x	4	author:doi:10.1007/s11136-022-03304-x:4	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03304-x	5	author:doi:10.1007/s11136-022-03304-x:5	person:eqmember:17799	Ben van Hout		A5032690231	Ben van Hout	0000-0001-9698-6094	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-022-03304-x	6	author:doi:10.1007/s11136-022-03304-x:6	person:eqmember:17885	John E. Brazier		A5007276743	John Brazier	0000-0001-8645-4780	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s11136-023-03372-7	1	author:doi:10.1007/s11136-023-03372-7:1	person:leader:d9674d98607b	Yared Belete Belay		A5086002810	Yared Belete Belay	0000-0001-5473-3857	CANONICAL_ORCID	ACCEPTED	
