record_id,title,year,doi,pmid,pmcid,linked_people,screen_code,screen_reason,full_text_status,full_text_source,assessment_status,connection,connection_evidence,funding_raw,funding_scope,funding_evidence,funding_scope_evidence,project_link,project_ids,project_evidence,confidence,manual_adjudication
P601dc8d65336,Development and Valuation of a Preference-Weighted Measure in Age-Related Macular Degeneration From the Vision Impairment in Low Luminance Questionnaire: A MACUSTAR Report,2024,10.1016/j.jval.2024.02.001,38369283,,Nyantara Wickramasekera,R2,"[R2] Develops and values the VILL-UI preference-weighted health measure, including its classification system and utility scoring.",available,openalex_pdf,assessed,adjacent_measurement,"The study develops and values VILL-UI, an AMD-specific preference-weighted measure, using psychometric/Rasch analyses and a discrete-choice experiment; EQ-5D is discussed as a generic comparator or mapping option.",other_funding_only,other_funding_only,"Funding/Support: This project received Innovative Medicines Initiative 2 Joint Undertaking grant agreement No. 116076, supported by EU Horizon 2020 and EFPIA.","Funding/Support: This project received Innovative Medicines Initiative 2 Joint Undertaking grant agreement No. 116076, supported by EU Horizon 2020 and EFPIA.",none,,The sole candidate concerns EQ-5D-5L visualisation in sciatica care in 2026-27; this 2024 AMD VILL-UI valuation study gives no link to that project.,high,
P8ebbc3586cf1,Configuration of vascular services: a multiple methods research programme,2021,10.3310/pgfar09050,33900707,,Nyantara Wickramasekera,R2,[R2] Develops and psychometrically evaluates the electronic Personal Assessment Questionnaire-Vascular outcome measure.,available,openalex_pdf,assessed,adjacent_measurement,"Objectives include developing and psychometrically evaluating the ePAQ-Vascular patient-reported outcome measure, alongside service-configuration modelling.",other_funding_only,other_funding_only,This project was funded by the National Institute for Health Research (NIHR) Programme Grants for Applied Research programme.,This project was funded by the National Institute for Health Research (NIHR) Programme Grants for Applied Research programme.,none,,Only candidate 2102-RA concerns 2026–27 EQ-5D-5L visualisation in sciatica care; this 2021 vascular-service programme identifies NIHR project RP-PG-1210-12009.,high,
Pe277ac1de224,Measuring quality of life for people with common mental health problems,2020,10.1080/09638237.2020.1818190,32915686,,Nyantara Wickramasekera,R2,"[R2] Evaluates completeness, acceptability, and responsiveness of CORE-OM as a quality-of-life measurement instrument.",unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,,not_assessed_fulltext_unavailable,,,,
P197cf1f57e96,Improving Collaborative Engagement in Health State Valuation: A Scoping Review of Current Practices and Emerging Recommendations,2026,10.1007/s40273-025-01550-8,41212392,PMC12858505,Philip Powell,R2,[R2] Reviews collaborative-engagement practice specifically in health-state valuation studies.,available,europe_pmc_xml,assessed,adjacent_measurement,"This scoping review makes health-state valuation its primary object, examining collaborative engagement in valuation studies and developing a 15-item best-practice framework; it does not evaluate a specific EQ instrument or protocol.",explicit_euroqol,study_funding,Funding: ‘This review has received funding from the EuroQol Research Foundation (1711-RA).’,Funding states: ‘This review has received funding from the EuroQol Research Foundation (1711-RA).’,explicit,1711-RA,"The funding statement explicitly names EuroQol Research Foundation grant 1711-RA, whose supplied title and aims match this scoping review of collaborative engagement in health-state valuation.",high,
Pe7f879384e99,Measuring health-related quality of life in facioscapulohumeral muscular dystrophy: a COSMIN systematic review and conceptual framework,2026,10.1186/s12955-026-02519-7,41888922,PMC13188302,Philip Powell,R2,[R2] Systematically evaluates PRO measurement properties and develops an FSHD HRQoL framework.,available,europe_pmc_xml,assessed,adjacent_measurement,"Systematic COSMIN review whose objectives are to identify HRQoL patient-reported outcomes in FSHD, evaluate their measurement properties, and develop the QUAL-FSHD conceptual framework; EQ-5D is only one of 66 included measures.",other_funding_only,other_funding_only,"Funding states: 'This work was funded by FSHD Society through the Project Mercury initiative,' with named non-EuroQol sponsors.","Funding states: 'This work was funded by FSHD Society through the Project Mercury initiative,' with named non-EuroQol sponsors.",none,,None of the candidate projects concerns FSHD HRQoL instruments or this COSMIN review; shared author Philip Powell alone does not establish an output link.,high,
P43731963824d,Measuring health-related quality of life in infants and toddlers: conceptual challenges and proposed recommendations,2026,10.1007/s11136-026-04199-8,41920378,PMC13043596,Philip Powell,R1,[R1] Addresses conceptual and methodological design of infant HRQoL measurement based on EQ-TIPS.,available,europe_pmc_xml,assessed,direct_eq,The commentary draws on the EuroQol Toddler and Infant Populations (EQ-TIPS) project and develops recommendations for infant/toddler HRQoL measurement and its generic preference-weighted measure.,explicit_euroqol,related_work_funding,The text states: ‘The EQ-TIPS was funded by the EuroQol Research Foundation.’,"The EQ-TIPS was funded by the EuroQol Research Foundation. This commentary draws on insights from the EQ-TIPS project, so the stated support is for the underlying instrument programme.",none,,None of the supplied projects concerns EQ-TIPS infant/toddler measurement; the youth valuation and stakeholder-engagement candidates are not identified or otherwise linked.,high,
P02f0b4e7f850,‘There is more to life than HbA1c’: A comprehensive qualitative framework from the Hypo‐RESOLVE project evidencing the impacts of hypoglycaemia on the quality of life of adults living with type 1 or type 2 diabetes,2026,10.1111/dme.70240,41664312,PMC13074142,Philip Powell,R2,[R2] Develops a qualitative HRQoL framework describing hypoglycaemia impacts.,available,europe_pmc_xml,assessed,adjacent_measurement,The article develops a qualitative 38-item HRQoL framework and a novel hypoglycaemia-specific measure; EQ-5D-5L is only included among post-interview measures.,other_funding_only,other_funding_only,Hypo-RESOLVE received Innovative Medicines Initiative 2 Joint Undertaking funding under grant agreement 777460; additional core funding is stated for JS.,Hypo-RESOLVE received Innovative Medicines Initiative 2 Joint Undertaking funding under grant agreement 777460; additional core funding is stated for JS.,none,,"The candidates concern EQ youth health-state valuation or stakeholder engagement, not the Hypo-RESOLVE hypoglycaemia HRQoL study.",high,
P0c4c2a3d0930,Capturing what matters: Patient-reported LGI1-ANTibody encephalitis outcome RatiNg scale (LANTERN).,2025,10.1002/acn3.70006,39996410,PMC12040509,Philip Powell,R2,[R2] Develops and psychometrically evaluates the disease-specific LANTERN PROM.,available,europe_pmc_xml,assessed,adjacent_measurement,The article's primary object is development and psychometric validation of the disease-specific LANTERN patient-reported outcome measure; EQ-5D-5L is only one external validation questionnaire.,other_funding_only,other_funding_only,"Acknowledgements list funding from the MRC, Wellcome Trust, BMA, NIHR/Oxford BRC, Epilepsy Research UK, HRB/HRCI, and others; no EuroQol funding is named.","Acknowledgements list funding from the MRC, Wellcome Trust, BMA, NIHR/Oxford BRC, Epilepsy Research UK, HRB/HRCI, and others; no EuroQol funding is named.",none,,None of the supplied candidates concerns LGI1-antibody encephalitis or the LANTERN PROM; they concern adolescent EQ valuation or stakeholder engagement in health-state valuation.,high,
P7a4fb3bcfc98,Deriving a Preference-Weighted Measure for People With Hypoglycemia From the Hypo-RESOLVE QoL.,2025,10.1016/j.jval.2024.10.3800,39477149,,Philip Powell,R2,[R2] Derives and values a preference-weighted HRQoL measure using a health-state DCE.,unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,,not_assessed_fulltext_unavailable,,,,
Pa9c1629ed0fa,"Determining the Content Validity of the EQ-5D-5L, EQ-5D-Y-3L, and CHU9D Instruments for Assessing Generic Child and Adolescent Health-Related Quality of Life: A Qualitative Study",2025,10.1007/s40271-025-00743-9,40377866,PMC12408752,Philip Powell,R1,[R1] Qualitatively evaluates content validity of the EQ-5D-5L and EQ-5D-Y-3L instruments.,available,europe_pmc_xml,assessed,direct_eq,"The study’s stated objective is to assess the content validity (relevance, comprehensibility and comprehensiveness) of the EQ-5D-5L and EQ-5D-Y-3L, alongside CHU9D, using cognitive interviews.",other_funding_only,other_funding_only,Funding: ‘This research is funded through the National Institute for Health and Care Research (NIHR) Policy Research Unit… (reference NIHR206111).’ EuroQol funding is mentioned only in the conflicts statement.,Funding: ‘This research is funded through the National Institute for Health and Care Research (NIHR) Policy Research Unit… (reference NIHR206111).’ EuroQol funding is mentioned only in the conflicts statement.,none,,"None of the candidates is identified in the article. This content-validity study of three child/adolescent preference-weighted measures does not match the candidates’ adolescent TTO protocol, public valuation survey, or stakeholder-engagement scoping review.",high,
P3182c0fae3f2,The comprehensibility continuum: a novel method for analysing comprehensibility of patient reported outcome measures,2025,10.1007/s11136-024-03858-y,39630393,PMC11982068,Philip Powell,R2,[R2] This develops a structured cognitive-interview analysis method to assess PROM item comprehensibility.,available,europe_pmc_xml,assessed,adjacent_measurement,"The article’s primary object is a structured method for analysing PROM-item comprehensibility in cognitive interviews, not an EQ instrument or EuroQol valuation method.",other_funding_only,other_funding_only,‘This work is part of a PhD project funded by SF-6D royalty income.’,‘This work is part of a PhD project funded by SF-6D royalty income.’,none,,"No candidate project is named or unambiguously described: the article concerns a general PROM comprehensibility method developed in work with children aged 7 or younger, rather than the supplied EQ valuation or stakeholder-engagement projects.",high,
Pa3502fe92f1c,Understanding the health-related quality of life impacts of caring for children and adolescents with rare progressive life-limiting conditions: key challenges and future research priorities,2025,10.1007/s11136-025-03937-8,40035966,PMC12119705,Philip Powell,RU,"[RU] The commentary centers on unresolved carer-HRQoL measurement and modeling challenges, so full text is needed to determine its measurement-method contribution.",available,europe_pmc_xml,assessed,adjacent_measurement,This commentary’s primary focus is measuring informal-carer HRQoL and developing a content-valid disease-group-specific model for use in HTA; EQ-5D is mentioned only as an example of a generic measure.,other_funding_only,other_funding_only,Funding metadata names ‘Duchenne UK’ and ‘Project HERCULES’ for Philip A. Powell; no EuroQol funding is stated.,Funding metadata names ‘Duchenne UK’ and ‘Project HERCULES’ for Philip A. Powell; no EuroQol funding is stated.,none,,None of the candidate projects addresses informal-carer HRQoL in rare progressive paediatric life-limiting conditions; their subjects are child health valuation or stakeholder engagement.,high,
P4cb03cee77f9,Young children (6–7 years) can meaningfully participate in cognitive interviews assessing comprehensibility in health-related quality of life domains: a qualitative study,2025,10.1007/s11136-025-03940-z,40044965,PMC12119656,Philip Powell,R2,[R2] This evaluates cognitive interviewing methods for assessing young children's comprehension of HRQoL PROM items.,available,europe_pmc_xml,assessed,adjacent_measurement,"The study’s primary aim was to establish whether cognitive interviews can evaluate comprehensibility of mock patient-reported outcome measure items in 6–7-year-olds, using a new Comprehensibility Continuum.",other_funding_only,other_funding_only,Funding: ‘This work is part of a PhD research project funded by SF-6D royalty income.’,Funding: ‘This work is part of a PhD research project funded by SF-6D royalty income.’,none,,None of the supplied projects concerns cognitive interviewing with 6–7-year-olds or mock PROM-item comprehensibility; their distinct aims are adolescent valuation or stakeholder engagement.,high,
P364bb8d93595,‘How low can you go?’ Developers’ perspectives on involving young children in the development of patient reported outcome measures,2025,10.1186/s41687-025-00924-y,40663187,PMC12263538,Philip Powell,R2,[R2] This examines PROM-development methods for including young children in concept elicitation and cognitive interviewing.,available,europe_pmc_xml,assessed,adjacent_measurement,"This is a survey of PROM developers on the feasible age for children to participate in concept elicitation and cognitive interviewing, making measurement development its primary subject without a direct EQ focus.",other_funding_only,other_funding_only,Funding states: 'This study has been conducted as part of PhD research funded by SF-6D royalty income.',Funding states: 'This study has been conducted as part of PhD research funded by SF-6D royalty income.',none,,The candidate projects address child health-state valuation or a scoping review of engagement in valuation; none is identified as supporting this 2024 PROM-developer survey or matches its distinct aim.,high,
Pefc74b78b2fb,Development of a new health-related quality of life measure for people with diabetes who experience hypoglycaemia: the Hypo-RESOLVE QoL.,2024,10.1007/s00125-024-06182-9,38777868,PMC11343818,Philip Powell,R2,[R2] This develops and psychometrically evaluates a new hypoglycaemia-specific HRQoL patient-reported outcome measure.,available,europe_pmc_xml,assessed,adjacent_measurement,"The article’s primary aim is to develop and psychometrically evaluate the Hypo-RESOLVE QoL, a new hypoglycaemia-specific HRQoL patient-reported outcome measure; EQ-5D-5L is only one comparator measure.",other_funding_only,other_funding_only,Funding information identifies the Innovative Medicines Initiative 2 Joint Undertaking (JU) grant 777460; no EuroQol funding is stated.,Funding information identifies the Innovative Medicines Initiative 2 Joint Undertaking (JU) grant 777460; no EuroQol funding is stated.,none,,None: this Hypo-RESOLVE hypoglycaemia PROM-development study does not concern the supplied youth EQ valuation or stakeholder-engagement projects.,high,
P64cb4c6cde33,Development of a novel patient reported outcome measure for health-related quality of life in amyotrophic lateral sclerosis (PROQuALS): study protocol,2024,10.1186/s12955-024-02286-3,39215326,PMC11365122,Philip Powell,R2,[R2] This protocol develops and plans valuation of a new ALS HRQoL PROM and associated preference-weighted measure.,available,europe_pmc_xml,assessed,adjacent_measurement,The protocol's primary aim is to develop and value the ALS-specific PROQuALS PROM; EQ-5D-5L is included only as a generic comparator in psychometric testing.,other_funding_only,other_funding_only,Funding: ‘This work is supported by the NIHR-funded Better Outcomes in MND project (Award: NIHR301648).’,Funding: ‘This work is supported by the NIHR-funded Better Outcomes in MND project (Award: NIHR301648).’,none,,"The supplied Philip Powell projects concern adolescent health-state valuation or stakeholder-engagement reviews, whereas this NIHR-funded article develops an ALS-specific PROM; no project is identified.",high,
Pf2c99a55376e,Measuring health related quality of life (HRQoL) in Lysosomal Storage Disorders (LSDs): a rapid scoping review of available tools and domains,2024,10.1186/s13023-024-03256-0,38965628,PMC11225496,Philip Powell,R2,[R2] This review maps HRQoL domains and evaluates the PROM tools used to measure them in lysosomal storage disorders.,available,europe_pmc_xml,assessed,adjacent_measurement,"The primary research object is a rapid scoping review mapping HRQoL PROMs and domains in lysosomal storage disorders; EQ-5D instruments are among the measures catalogued, not the focal method.",other_funding_only,other_funding_only,Funding metadata identifies Sanofi (http://dx.doi.org/10.13039/100004339); no EuroQol funding is stated.,Funding metadata identifies Sanofi (http://dx.doi.org/10.13039/100004339); no EuroQol funding is stated.,none,,None: the LSD HRQoL-PROM review and conceptual map provide no evidence of work on the supplied youth EQ valuation or stakeholder-engagement projects.,high,
P4785c62bae77,Measuring health-related quality of life in amyotrophic lateral sclerosis,2024,10.1212/wnl.0000000000209549,38870470,PMC11244752,Philip Powell,R2,[R2] This develops an ALS HRQoL conceptual framework and maps existing PROM content against it.,available,europe_pmc_xml,assessed,adjacent_measurement,"The study develops the QuALS conceptual framework for HRQoL in ALS and maps 111 PROMs to it; EQ-5D is only among identified measures, while the research focus is broader HRQoL measurement.",no_funding_statement,no_funding_statement,none stated,none stated,none,,The supplied child-health valuation and stakeholder-engagement candidates have no ALS/QuALS focus and are neither named nor otherwise tied to the article.,high,
P7027159adc3c,Understanding UK public views on normative decisions made to value health-related quality of life in children: a qualitative study,2024,10.1016/j.socscimed.2023.116506,38104438,,Philip Powell,R2,[R2] This qualitative study examines normative methodological choices in eliciting preferences to value child health states.,unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,,not_assessed_fulltext_unavailable,,,,
Pe89bdb105058,Who should value children's health and how? An international Delphi study,2024,10.1016/j.socscimed.2024.117127,39019000,,Philip Powell,R2,[R2] This Delphi study evaluates who should provide preferences and perspectives for child health-state valuation.,unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,,not_assessed_fulltext_unavailable,,,,
P80da2d41590a,A comprehensive qualitative framework for health-related quality of life in Duchenne muscular dystrophy.,2023,10.1007/s11136-022-03240-w,36050623,PMC9829595,Philip Powell,R2,[R2] This develops a DMD HRQoL framework and assesses the content coverage of generic preference-based patient-reported outcome measures.,available,europe_pmc_xml,assessed,adjacent_measurement,The primary aim is to develop a comprehensive HRQoL framework and condition-specific DMD-QoL measure. EQ-5D/EQ-5D-Y was one of several generic preference-based PROs used as an interview prompt and assessed for content coverage.,other_funding_only,other_funding_only,Funding states that Project HERCULES was funded by Duchenne UK and named commercial funders; no EuroQol funding or support is stated.,Funding states that Project HERCULES was funded by Duchenne UK and named commercial funders; no EuroQol funding or support is stated.,none,,"The supplied Philip Powell projects concern child/adolescent health-state valuation or stakeholder engagement and start in 2022 or later, whereas this DMD HRQoL framework used 2018 interviews and has distinct aims and funding.",high,
P987f843c459f,Producing a preference-based quality of LIFE measure to quantify the impact of HYPOGLYCAEMIA on people living with diabetes: A mixed-methods research protocol.,2023,10.1111/dme.15007,36398992,PMC10099528,Philip Powell,R2,[R2] This protocol develops and validates a hypoglycaemia-specific QoL PROM and derives a preference-based value set.,available,europe_pmc_xml,assessed,adjacent_measurement,The protocol’s primary aim is to develop and value a new hypoglycaemia-specific PROM/preference-based measure; EQ-5D-5L is included only as a generic PBM comparator in its psychometric survey.,other_funding_only,other_funding_only,"Other funding is indicated: ‘As this is a European-funded project, the cognitive debriefing interviews will be replicated in Germany’; the work is also described as part of the Hypo-RESOLVE project. No EuroQol funding is stated.","Other funding is indicated: ‘As this is a European-funded project, the cognitive debriefing interviews will be replicated in Germany’; the work is also described as part of the Hypo-RESOLVE project. No EuroQol funding is stated.",none,,"None of the supplied projects is identified or supported by the article: this is an adult diabetes/hypoglycaemia PROM and PBM project, not the listed adolescent EQ-VT or valuation-engagement work.",high,
Pd47c2b226e24,Exploring the Issues of Valuing Child and Adolescent Health States Using a Mixed Sample of Adolescents and Adults.,2022,10.1007/s40273-022-01133-x,35292942,,Philip Powell,R2,[R2] This commentary critically examines methodological choices for eliciting and modeling child and adolescent health-state valuations.,unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,,not_assessed_fulltext_unavailable,,,,
Pc67dae20a365,Measuring carer quality of life in Duchenne muscular dystrophy: a systematic review of the reliability and validity of self-report instruments using COSMIN,2022,10.1186/s12955-022-01964-4,35366897,PMC8977045,Philip Powell,R2,[R2] This systematic review evaluates the validity and reliability of self-report quality-of-life instruments for Duchenne carers.,available,europe_pmc_xml,assessed,adjacent_measurement,"The systematic review evaluates reliability and validity of self-report quality-of-life instruments for Duchenne carers using COSMIN; health measurement is the primary research object, without a direct EQ focus.",no_funding_statement,no_funding_statement,none stated,none stated,none,,"No candidate project is identified or sufficiently aligned: the supplied projects concern stakeholder engagement or adolescent/child health-state valuation, whereas this 2022 review concerns carer QoL instruments in Duchenne muscular dystrophy.",high,
Pab012f7d14ae,"Measuring quality of dying, death and end-of-life care for children and young people: a scoping review of available tools",2022,10.1177/02692163221105599,35915561,PMC9446433,Philip Powell,R2,"[R2] This scoping review identifies end-of-life measurement tools and evaluates their content, validity, and reliability.",available,europe_pmc_xml,assessed,adjacent_measurement,This scoping review’s primary object is measurement: it identifies end-of-life tools for children and evaluates their content plus reported validity and reliability; it recommends further psychometric assessment and refinement.,other_funding_only,other_funding_only,The supplied text identifies ‘Yorkshire Cancer Research … S406CM White Rose Collaborative’ as funding/support. It contains no EuroQol funding statement.,The supplied text identifies ‘Yorkshire Cancer Research … S406CM White Rose Collaborative’ as funding/support. It contains no EuroQol funding statement.,none,,"No candidate is identified. The review of paediatric end-of-life measurement tools is distinct from the supplied projects on stakeholder engagement in health-state valuation, adolescent EQ-VT TTO, or public views on who should value child health.",high,
Pa27a1d67c33b,Deriving a Preference-Based Measure for People With Duchenne Muscular Dystrophy From the DMD-QoL,2021,10.1016/j.jval.2021.03.007,34593174,,Philip Powell,R2,[R2] The study derives a DMD health-state classification and preference-based utility measure using a DCE with duration.,unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,not_assessed_fulltext_unavailable,not_assessed_fulltext_unavailable,,,not_assessed_fulltext_unavailable,,,,
P341adbd2ff41,Development of a New Quality of Life Measure for Duchenne Muscular Dystrophy Using Mixed Methods: The DMD-QoL,2021,10.1212/wnl.0000000000011896,33785551,PMC8166440,Philip Powell,R2,[R2] The study develops and psychometrically evaluates the DMD-QoL patient-reported quality-of-life measure.,available,europe_pmc_xml,assessed,adjacent_measurement,The study's primary objective was to develop and assess the preliminary psychometric properties of the 14-item DMD-QoL PROM; EQ-5D was used only as a comparator and future preference-based adaptation context.,other_funding_only,other_funding_only,Acknowledgements thank Duchenne UK and the Project HERCULES consortium for their enduring support and feedback; no EuroQol funding is stated.,Acknowledgements thank Duchenne UK and the Project HERCULES consortium for their enduring support and feedback; no EuroQol funding is stated.,none,,None of the supplied valuation/youth projects concerns development of a Duchenne muscular dystrophy QoL PROM; their aims and timing do not match this 2021 study.,high,
P0a6a658a2bf6,The role of response domain and scale label in the quantitative interpretation of patient-reported outcome measure response options,2021,10.1007/s11136-021-02801-9,33661454,PMC8233274,Philip Powell,R2,[R2] The study evaluates how PROM response options are interpreted across domains to inform PROM development.,available,europe_pmc_xml,assessed,direct_eq,The study experimentally examines how people interpret PROM response labels and states this work supported development of the new preference-based EQ-HWB health-and-wellbeing measure.,other_funding_only,other_funding_only,Funding: ‘This manuscript is independent research funded by the National Institute for Health Research Yorkshire and Humber Applied Research Collaboration.’,Funding: ‘This manuscript is independent research funded by the National Institute for Health Research Yorkshire and Humber Applied Research Collaboration.’,none,,"No candidate project is identified; the 2019 PROM-response-label survey predates all supplied Powell projects and does not study adolescent valuation or stakeholder engagement.,",high,
P31ae298aa33f,Valuing child and adolescent health: a qualitative study on different perspectives and priorities taken by the adult general public,2021,10.1186/s12955-021-01858-x,34556133,PMC8461831,Philip Powell,R1,[R1] The qualitative study examines TTO and choice-based valuation of EQ-5D-Y health states under different perspectives.,available,europe_pmc_xml,assessed,direct_eq,"The study directly values EQ-5D-Y health states, testing how adult perspectives and TTO/DCE elicitation affect child and adolescent health-state values.",explicit_euroqol,study_funding,This work was funded by a grant to the authors from the EuroQol Group (reference number: 2016560).,Funding states: ‘This work was funded by a grant to the authors from the EuroQol Group’ (reference 2016560); it also says the sponsor had no role in the study conduct.,explicit,2016560,"The funding statement explicitly gives EuroQol grant reference 2016560, exactly matching the supplied candidate project ID.",high,
Pfeb50169c3ad,Measuring quality of life in Duchenne muscular dystrophy : a systematic review of the content and structural validity of commonly used instruments,2020,10.1186/s12955-020-01511-z,32746836,PMC7397669,Philip Powell,R2,[R2] This systematic review critically evaluates the content and structural validity of quality-of-life instruments for DMD.,available,europe_pmc_xml,assessed,adjacent_measurement,"The systematic review’s primary object is the content and structural validity of 26 quality-of-life PROMs in Duchenne muscular dystrophy; EQ-5D-3L is one of the instruments assessed, not its focal subject.",other_funding_only,other_funding_only,"Funding: ‘This project was funded by project HERCULES,’ funded by Duchenne UK and named commercial organisations; no EuroQol funder is stated.","Funding: ‘This project was funded by project HERCULES,’ funded by Duchenne UK and named commercial organisations; no EuroQol funder is stated.",none,,"The supplied projects concern stakeholder engagement or EQ-VT valuation in 2022–26, whereas this 2020 DMD PROM-validity review identifies no candidate project, ID, or distinctive project methods.",high,
P319a919037f5,Producing a preference-based quality of life measure for people with Duchenne muscular dystrophy: a mixed-methods study protocol,2019,10.1136/bmjopen-2018-023685,30852532,PMC6429747,Philip Powell,R2,[R2] This protocol centrally develops and values a condition-specific preference-based HRQoL measure and descriptive system for Duchenne muscular dystrophy.,available,europe_pmc_xml,assessed,adjacent_measurement,The study’s primary output is a new condition-specific preference-based HRQoL measure (or bolt-on) and value set for Duchenne muscular dystrophy; EQ-5D is one of several existing generic measures assessed.,other_funding_only,other_funding_only,This work is funded by the charity Duchenne UK and falls under the umbrella of ‘Project Hercules’.,This work is funded by the charity Duchenne UK and falls under the umbrella of ‘Project Hercules’.,none,,The article concerns a 2019 Duchenne UK Project Hercules study; none of the supplied candidates identifies this project or has a matching DMD aim.,high,
Pa6cdf9a9c957,Hypothetical versus experienced health state valuation: a qualitative study of adult general public views and preferences,2023,10.1007/s11136-022-03304-x,36422771,PMC10063498,Philip Powell; Ben Van Hout,R1,[R1] This qualitative study directly examines hypothetical versus experienced EQ-5D-5L health-state valuation responses.,available,europe_pmc_xml,assessed,direct_eq,The study examines public views on hypothetical versus experienced responses in EQ-5D-5L health-state valuation and their use to inform HRQoL values and HTA resource allocation.,explicit_euroqol,study_funding,"Acknowledgements: ‘This study was funded by the EuroQol Research Foundation (EQ Project numbers: 2016560, 20190550).’","Acknowledgements: This study was funded by the EuroQol Research Foundation (EQ Project numbers: 2016560, 20190550).",explicit,2016560;20190550,The acknowledgement explicitly identifies EQ Project numbers 2016560 and 20190550 as funding this study.,high,
Pf0d96ff25df9,"Cultural beliefs, utility values, and health technology assessment",2018,10.1186/s12962-018-0103-1,29881328,PMC5984787,Piyameth Dilokthornsakul,R1,[R1] The study examines cultural variation in TTO-derived EQ-5D-3L and EQ-5D-5L value sets and utility functions.,available,europe_pmc_xml,assessed,direct_eq,The study’s primary object is country EQ-5D-3L/5L time-trade-off value sets: it models their utility-function curvature and relates it to cultural beliefs for HTA.,other_funding_only,other_funding_only,Funding section: ‘The study was funded by Janssen KK.’ No EuroQol funding is stated.,Funding section: ‘The study was funded by Janssen KK.’ No EuroQol funding is stated.,none,,None: the cross-country EQ-5D adult value-set analysis (2018) neither identifies nor specifically concerns the proposed 2025–26 Thai EQ-5D-Y valuation project.,high,
