source,target,coauthored_paper_count,layout_distance,publication_ids,dois
person:eqmember:17875,person:leader:73598c4735dd,6,0.408248,doi:10.1002/ppul.71031;doi:10.1007/s10198-024-01669-z;doi:10.1007/s10198-024-01710-1;doi:10.1007/s40273-025-01473-4;doi:10.1136/bmjopen-2025-102509;doi:10.22541/au.169215780.00019852/v1,10.1002/ppul.71031;10.1007/s10198-024-01669-z;10.1007/s10198-024-01710-1;10.1007/s40273-025-01473-4;10.1136/bmjopen-2025-102509;10.22541/au.169215780.00019852/v1
person:eqmember:17893,person:eqmember:17924,6,0.408248,doi:10.1007/s40271-022-00573-z;doi:10.1007/s40273-016-0404-1;doi:10.1007/s40273-019-00876-4;doi:10.1016/j.jval.2014.11.005;doi:10.1016/j.jval.2018.05.002;doi:10.1016/j.jval.2021.10.013,10.1007/s40271-022-00573-z;10.1007/s40273-016-0404-1;10.1007/s40273-019-00876-4;10.1016/j.jval.2014.11.005;10.1016/j.jval.2018.05.002;10.1016/j.jval.2021.10.013
person:eqmember:17897,person:eqmember:17944,6,0.408248,doi:10.1007/s10198-023-01647-x;doi:10.1007/s11136-022-03143-w;doi:10.1007/s40273-016-0404-1;doi:10.1007/s40273-025-01519-7;doi:10.1016/j.jval.2024.06.018;doi:10.1017/s0266462326103602,10.1007/s10198-023-01647-x;10.1007/s11136-022-03143-w;10.1007/s40273-016-0404-1;10.1007/s40273-025-01519-7;10.1016/j.jval.2024.06.018;10.1017/s0266462326103602
person:eqmember:17930,person:eqmember:17944,6,0.408248,doi:10.1002/ppul.71031;doi:10.1007/s10198-021-01309-w;doi:10.1007/s10198-024-01669-z;doi:10.1186/s12955-024-02290-7;doi:10.22541/au.169215780.00019852/v1;doi:10.3961/jpmph.22.151,10.1002/ppul.71031;10.1007/s10198-021-01309-w;10.1007/s10198-024-01669-z;10.1186/s12955-024-02290-7;10.22541/au.169215780.00019852/v1;10.3961/jpmph.22.151
person:eqmember:17930,person:eqmember:18019,6,0.408248,doi:10.1002/ppul.71031;doi:10.1007/s10198-021-01309-w;doi:10.1007/s10198-024-01669-z;doi:10.1007/s10198-024-01710-1;doi:10.1007/s40273-025-01473-4;doi:10.22541/au.169215780.00019852/v1,10.1002/ppul.71031;10.1007/s10198-021-01309-w;10.1007/s10198-024-01669-z;10.1007/s10198-024-01710-1;10.1007/s40273-025-01473-4;10.22541/au.169215780.00019852/v1
person:eqmember:17930,person:leader:73598c4735dd,6,0.408248,doi:10.1002/ppul.71031;doi:10.1007/s10198-021-01309-w;doi:10.1007/s10198-024-01669-z;doi:10.1007/s10198-024-01710-1;doi:10.1007/s40273-025-01473-4;doi:10.22541/au.169215780.00019852/v1,10.1002/ppul.71031;10.1007/s10198-021-01309-w;10.1007/s10198-024-01669-z;10.1007/s10198-024-01710-1;10.1007/s40273-025-01473-4;10.22541/au.169215780.00019852/v1
person:eqmember:17944,person:leader:fa3dd095d626,6,0.408248,doi:10.1002/ppul.71031;doi:10.1007/s10198-021-01309-w;doi:10.1007/s10198-024-01669-z;doi:10.1007/s40273-022-01216-9;doi:10.1016/j.jval.2023.03.003;doi:10.22541/au.169215780.00019852/v1,10.1002/ppul.71031;10.1007/s10198-021-01309-w;10.1007/s10198-024-01669-z;10.1007/s40273-022-01216-9;10.1016/j.jval.2023.03.003;10.22541/au.169215780.00019852/v1
person:eqmember:17946,person:eqmember:17974,6,0.408248,doi:10.1007/s40273-021-01109-3;doi:10.1007/s40273-025-01476-1;doi:10.1007/s40273-025-01493-0;doi:10.1016/j.jval.2025.07.016;doi:10.1371/journal.pone.0302886;doi:10.1371/journal.pone.0319227,10.1007/s40273-021-01109-3;10.1007/s40273-025-01476-1;10.1007/s40273-025-01493-0;10.1016/j.jval.2025.07.016;10.1371/journal.pone.0302886;10.1371/journal.pone.0319227
person:leader:50cca9cff5d9,person:orcid:0000-0002-6451-2713,6,0.408248,doi:10.1007/s11136-026-04246-4;doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1136/archdischild-2025-329475;doi:10.3390/children10101604;doi:10.3390/children8080714,10.1007/s11136-026-04246-4;10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1136/archdischild-2025-329475;10.3390/children10101604;10.3390/children8080714
person:orcid:0000-0002-5332-5226,person:orcid:0000-0002-6451-2713,6,0.408248,doi:10.1007/s11136-026-04246-4;doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1136/archdischild-2025-329475;doi:10.3390/children10101604;doi:10.3390/children8080714,10.1007/s11136-026-04246-4;10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1136/archdischild-2025-329475;10.3390/children10101604;10.3390/children8080714
person:orcid:0000-0002-6451-2713,person:orcid:0000-0003-3017-2770,6,0.408248,doi:10.1007/s11136-026-04246-4;doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1136/archdischild-2025-329475;doi:10.3390/children10101604;doi:10.3390/children8080714,10.1007/s11136-026-04246-4;10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1136/archdischild-2025-329475;10.3390/children10101604;10.3390/children8080714
person:eqmember:17805,person:eqmember:17867,5,0.447214,doi:10.1007/s40258-025-00954-z;doi:10.1016/j.jval.2024.05.016;doi:10.1177/0272989x251325828;doi:10.1186/s12955-024-02266-7;doi:10.1186/s12955-024-02323-1,10.1007/s40258-025-00954-z;10.1016/j.jval.2024.05.016;10.1177/0272989x251325828;10.1186/s12955-024-02266-7;10.1186/s12955-024-02323-1
person:eqmember:17805,person:eqmember:17968,5,0.447214,doi:10.1007/s11136-017-1512-x;doi:10.1007/s11136-025-04145-0;doi:10.1016/j.jval.2019.10.006;doi:10.1177/0272989x18765184;doi:10.1177/0272989x19841587,10.1007/s11136-017-1512-x;10.1007/s11136-025-04145-0;10.1016/j.jval.2019.10.006;10.1177/0272989x18765184;10.1177/0272989x19841587
person:eqmember:17807,person:eqmember:17974,5,0.447214,doi:10.1007/s11136-026-04230-y;doi:10.1007/s40271-025-00735-9;doi:10.1007/s40273-021-01109-3;doi:10.1016/j.jval.2025.07.016;doi:10.1016/j.vhri.2024.101045,10.1007/s11136-026-04230-y;10.1007/s40271-025-00735-9;10.1007/s40273-021-01109-3;10.1016/j.jval.2025.07.016;10.1016/j.vhri.2024.101045
person:eqmember:17807,person:orcid:0000-0002-6451-2713,5,0.447214,doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1136/archdischild-2025-329475;doi:10.3390/children10101604;doi:10.3390/children8080714,10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1136/archdischild-2025-329475;10.3390/children10101604;10.3390/children8080714
person:eqmember:17807,person:orcid:0000-0003-3017-2770,5,0.447214,doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1136/archdischild-2025-329475;doi:10.3390/children10101604;doi:10.3390/children8080714,10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1136/archdischild-2025-329475;10.3390/children10101604;10.3390/children8080714
person:eqmember:17823,person:eqmember:17946,5,0.447214,doi:10.1002/hec.4863;doi:10.1136/bmjopen-2020-048176;doi:10.1177/0272989x251380556;doi:10.1186/s12955-023-02115-z;doi:10.2196/27669,10.1002/hec.4863;10.1136/bmjopen-2020-048176;10.1177/0272989x251380556;10.1186/s12955-023-02115-z;10.2196/27669
person:eqmember:17837,person:eqmember:17855,5,0.447214,doi:10.1007/s11136-025-03930-1;doi:10.1007/s40273-022-01210-1;doi:10.1016/j.vhri.2025.101121;doi:10.1186/s12955-021-01889-4;doi:10.1186/s12955-022-01996-w,10.1007/s11136-025-03930-1;10.1007/s40273-022-01210-1;10.1016/j.vhri.2025.101121;10.1186/s12955-021-01889-4;10.1186/s12955-022-01996-w
person:eqmember:17839,person:eqmember:17895,5,0.447214,doi:10.1007/s11136-024-03754-5;doi:10.1007/s11136-026-04285-x;doi:10.3389/fepid.2023.1144162;doi:10.3389/fpubh.2021.744405;doi:10.3390/nu16162591,10.1007/s11136-024-03754-5;10.1007/s11136-026-04285-x;10.3389/fepid.2023.1144162;10.3389/fpubh.2021.744405;10.3390/nu16162591
person:eqmember:17845,person:eqmember:17855,5,0.447214,doi:10.1007/s11136-025-03925-y;doi:10.1007/s11136-025-03930-1;doi:10.1016/j.jval.2024.12.003;doi:10.1177/0272989x261446644;doi:10.1186/s12955-024-02303-5,10.1007/s11136-025-03925-y;10.1007/s11136-025-03930-1;10.1016/j.jval.2024.12.003;10.1177/0272989x261446644;10.1186/s12955-024-02303-5
person:eqmember:17845,person:eqmember:19005,5,0.447214,doi:10.1007/s10198-024-01719-6;doi:10.1007/s11136-023-03509-8;doi:10.1016/j.jval.2024.03.2195;doi:10.1016/j.jval.2025.05.015;doi:10.1016/j.jval.2025.09.009,10.1007/s10198-024-01719-6;10.1007/s11136-023-03509-8;10.1016/j.jval.2024.03.2195;10.1016/j.jval.2025.05.015;10.1016/j.jval.2025.09.009
person:eqmember:17855,person:openalex:A5113535557,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:eqmember:17855,person:orcid:0000-0001-5126-9104,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:eqmember:17855,person:orcid:0000-0002-7319-7188,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:eqmember:17855,person:orcid:0000-0002-9526-6922,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:eqmember:17875,person:eqmember:17930,5,0.447214,doi:10.1002/ppul.71031;doi:10.1007/s10198-024-01669-z;doi:10.1007/s10198-024-01710-1;doi:10.1007/s40273-025-01473-4;doi:10.22541/au.169215780.00019852/v1,10.1002/ppul.71031;10.1007/s10198-024-01669-z;10.1007/s10198-024-01710-1;10.1007/s40273-025-01473-4;10.22541/au.169215780.00019852/v1
person:eqmember:17879,person:orcid:0000-0002-7142-3364,5,0.447214,doi:10.1002/hsr2.70308;doi:10.1007/s11136-025-03983-2;doi:10.1007/s11136-025-04074-y;doi:10.1016/j.jval.2024.11.006;doi:10.1186/s12955-023-02207-w,10.1002/hsr2.70308;10.1007/s11136-025-03983-2;10.1007/s11136-025-04074-y;10.1016/j.jval.2024.11.006;10.1186/s12955-023-02207-w
person:eqmember:17905,person:eqmember:18010,5,0.447214,doi:10.1007/s40273-018-0615-8;doi:10.1007/s40273-022-01143-9;doi:10.1016/j.jval.2021.03.019;doi:10.1186/s12955-017-0617-9;doi:10.12688/wellcomeopenres.21408.2,10.1007/s40273-018-0615-8;10.1007/s40273-022-01143-9;10.1016/j.jval.2021.03.019;10.1186/s12955-017-0617-9;10.12688/wellcomeopenres.21408.2
person:eqmember:17911,person:eqmember:17998,5,0.447214,doi:10.1007/s40271-023-00647-6;doi:10.1007/s40271-024-00715-5;doi:10.1007/s40271-025-00729-7;doi:10.1007/s40271-025-00787-x;doi:10.1016/j.jval.2025.04.2168,10.1007/s40271-023-00647-6;10.1007/s40271-024-00715-5;10.1007/s40271-025-00729-7;10.1007/s40271-025-00787-x;10.1016/j.jval.2025.04.2168
person:eqmember:17946,person:orcid:0000-0002-6451-2713,5,0.447214,doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1136/archdischild-2025-329475;doi:10.3390/children10101604;doi:10.3390/children8080714,10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1136/archdischild-2025-329475;10.3390/children10101604;10.3390/children8080714
person:eqmember:17958,person:eqmember:18010,5,0.447214,doi:10.1007/s11136-021-03007-9;doi:10.1186/s12955-021-01719-7;doi:10.1186/s13561-022-00374-y;doi:10.12688/wellcomeopenres.21408.2;doi:10.1371/journal.pone.0290606,10.1007/s11136-021-03007-9;10.1186/s12955-021-01719-7;10.1186/s13561-022-00374-y;10.12688/wellcomeopenres.21408.2;10.1371/journal.pone.0290606
person:eqmember:17976,person:eqmember:17998,5,0.447214,doi:10.1007/s40271-023-00647-6;doi:10.1007/s40271-024-00715-5;doi:10.1007/s40271-025-00729-7;doi:10.1007/s40271-025-00787-x;doi:10.1371/journal.pone.0302886,10.1007/s40271-023-00647-6;10.1007/s40271-024-00715-5;10.1007/s40271-025-00729-7;10.1007/s40271-025-00787-x;10.1371/journal.pone.0302886
person:eqmember:17988,person:eqmember:19030,5,0.447214,doi:10.1007/s11136-025-04003-z;doi:10.1016/j.jval.2024.03.002;doi:10.1016/j.ssmqr.2024.100398;doi:10.1186/s12955-022-02031-8;doi:10.21203/rs.3.rs-2423517/v1,10.1007/s11136-025-04003-z;10.1016/j.jval.2024.03.002;10.1016/j.ssmqr.2024.100398;10.1186/s12955-022-02031-8;10.21203/rs.3.rs-2423517/v1
person:eqmember:19005,person:orcid:0000-0001-9571-576x,5,0.447214,doi:10.1016/j.burns.2020.08.015;doi:10.1186/s12955-020-01394-0;doi:10.1186/s12955-021-01771-3;doi:10.1186/s41687-021-00406-x;doi:10.3389/fpubh.2021.744405,10.1016/j.burns.2020.08.015;10.1186/s12955-020-01394-0;10.1186/s12955-021-01771-3;10.1186/s41687-021-00406-x;10.3389/fpubh.2021.744405
person:leader:39e3bb2019e3,person:openalex:A5019640605,5,0.447214,doi:10.1007/s40271-022-00572-0;doi:10.1007/s40273-021-01002-z;doi:10.1007/s40273-021-01100-y;doi:10.1007/s40273-022-01208-9;doi:10.1136/bmjopen-2021-051727,10.1007/s40271-022-00572-0;10.1007/s40273-021-01002-z;10.1007/s40273-021-01100-y;10.1007/s40273-022-01208-9;10.1136/bmjopen-2021-051727
person:leader:39e3bb2019e3,person:orcid:0000-0002-5956-8990,5,0.447214,doi:10.1007/s40271-022-00572-0;doi:10.1007/s40273-021-01002-z;doi:10.1007/s40273-021-01100-y;doi:10.1007/s40273-022-01208-9;doi:10.1136/bmjopen-2021-051727,10.1007/s40271-022-00572-0;10.1007/s40273-021-01002-z;10.1007/s40273-021-01100-y;10.1007/s40273-022-01208-9;10.1136/bmjopen-2021-051727
person:openalex:A5019640605,person:orcid:0000-0002-5956-8990,5,0.447214,doi:10.1007/s40271-022-00572-0;doi:10.1007/s40273-021-01002-z;doi:10.1007/s40273-021-01100-y;doi:10.1007/s40273-022-01208-9;doi:10.1136/bmjopen-2021-051727,10.1007/s40271-022-00572-0;10.1007/s40273-021-01002-z;10.1007/s40273-021-01100-y;10.1007/s40273-022-01208-9;10.1136/bmjopen-2021-051727
person:openalex:A5113535557,person:orcid:0000-0001-5126-9104,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:openalex:A5113535557,person:orcid:0000-0002-7319-7188,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:openalex:A5113535557,person:orcid:0000-0002-9526-6922,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:orcid:0000-0001-5126-9104,person:orcid:0000-0002-7319-7188,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:orcid:0000-0001-5126-9104,person:orcid:0000-0002-9526-6922,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:orcid:0000-0002-7319-7188,person:orcid:0000-0002-9526-6922,5,0.447214,doi:10.1007/s11136-016-1445-9;doi:10.1007/s40273-017-0538-9;doi:10.1186/s12889-018-5706-0;doi:10.1371/journal.pone.0197098;doi:10.1371/journal.pone.0200966,10.1007/s11136-016-1445-9;10.1007/s40273-017-0538-9;10.1186/s12889-018-5706-0;10.1371/journal.pone.0197098;10.1371/journal.pone.0200966
person:eqmember:17805,person:eqmember:17835,4,0.5,doi:10.1016/j.jval.2024.05.016;doi:10.1177/0272989x251325828;doi:10.1186/s12955-024-02266-7;doi:10.1186/s12955-024-02323-1,10.1016/j.jval.2024.05.016;10.1177/0272989x251325828;10.1186/s12955-024-02266-7;10.1186/s12955-024-02323-1
person:eqmember:17805,person:eqmember:17837,4,0.5,doi:10.1007/s11136-025-03930-1;doi:10.1007/s40273-022-01208-9;doi:10.1007/s40273-022-01210-1;doi:10.1007/s40273-025-01476-1,10.1007/s11136-025-03930-1;10.1007/s40273-022-01208-9;10.1007/s40273-022-01210-1;10.1007/s40273-025-01476-1
person:eqmember:17805,person:eqmember:17855,4,0.5,doi:10.1007/s11136-025-03930-1;doi:10.1007/s40273-022-01210-1;doi:10.1007/s41669-023-00437-8;doi:10.1177/0272989x261446644,10.1007/s11136-025-03930-1;10.1007/s40273-022-01210-1;10.1007/s41669-023-00437-8;10.1177/0272989x261446644
person:eqmember:17805,person:eqmember:19003,4,0.5,doi:10.1007/s40273-021-01100-y;doi:10.1007/s40273-022-01208-9;doi:10.1007/s40273-024-01404-9;doi:10.1016/j.socscimed.2021.114519,10.1007/s40273-021-01100-y;10.1007/s40273-022-01208-9;10.1007/s40273-024-01404-9;10.1016/j.socscimed.2021.114519
person:eqmember:17807,person:eqmember:17998,4,0.5,doi:10.1007/s40271-023-00647-6;doi:10.1007/s40271-024-00715-5;doi:10.1007/s40271-025-00729-7;doi:10.1007/s40271-025-00787-x,10.1007/s40271-023-00647-6;10.1007/s40271-024-00715-5;10.1007/s40271-025-00729-7;10.1007/s40271-025-00787-x
person:eqmember:17807,person:orcid:0000-0002-0525-8516,4,0.5,doi:10.1007/s40271-023-00647-6;doi:10.1007/s40271-024-00715-5;doi:10.1007/s40271-025-00729-7;doi:10.1007/s40271-025-00787-x,10.1007/s40271-023-00647-6;10.1007/s40271-024-00715-5;10.1007/s40271-025-00729-7;10.1007/s40271-025-00787-x
person:eqmember:17807,person:orcid:0000-0002-4186-314x,4,0.5,doi:10.1007/s40271-023-00647-6;doi:10.1007/s40271-024-00715-5;doi:10.1007/s40271-025-00729-7;doi:10.1007/s40271-025-00787-x,10.1007/s40271-023-00647-6;10.1007/s40271-024-00715-5;10.1007/s40271-025-00729-7;10.1007/s40271-025-00787-x
person:eqmember:17807,person:orcid:0000-0002-7302-7293,4,0.5,doi:10.1007/s40271-023-00647-6;doi:10.1007/s40271-024-00715-5;doi:10.1007/s40271-025-00729-7;doi:10.1007/s40271-025-00787-x,10.1007/s40271-023-00647-6;10.1007/s40271-024-00715-5;10.1007/s40271-025-00729-7;10.1007/s40271-025-00787-x
person:eqmember:17807,person:orcid:0000-0002-8385-5965,4,0.5,doi:10.1007/s40273-023-01330-2;doi:10.1007/s40273-024-01354-2;doi:10.1007/s40273-024-01355-1;doi:10.1007/s40273-025-01509-9,10.1007/s40273-023-01330-2;10.1007/s40273-024-01354-2;10.1007/s40273-024-01355-1;10.1007/s40273-025-01509-9
person:eqmember:17819,person:eqmember:17885,4,0.5,doi:10.1007/s10198-021-01306-z;doi:10.1007/s11136-020-02718-9;doi:10.1177/0272989x20969686;doi:10.12688/wellcomeopenres.21408.2,10.1007/s10198-021-01306-z;10.1007/s11136-020-02718-9;10.1177/0272989x20969686;10.12688/wellcomeopenres.21408.2
person:eqmember:17835,person:eqmember:17867,4,0.5,doi:10.1016/j.jval.2024.05.016;doi:10.1177/0272989x251325828;doi:10.1186/s12955-024-02266-7;doi:10.1186/s12955-024-02323-1,10.1016/j.jval.2024.05.016;10.1177/0272989x251325828;10.1186/s12955-024-02266-7;10.1186/s12955-024-02323-1
person:eqmember:17835,person:eqmember:17920,4,0.5,doi:10.1016/j.jval.2024.05.016;doi:10.1177/0272989x251325828;doi:10.1186/s12955-024-02266-7;doi:10.1186/s12955-024-02323-1,10.1016/j.jval.2024.05.016;10.1177/0272989x251325828;10.1186/s12955-024-02266-7;10.1186/s12955-024-02323-1
person:eqmember:17837,person:leader:fbb9eb69f451,4,0.5,doi:10.1007/s40273-022-01210-1;doi:10.1016/j.vhri.2025.101121;doi:10.1186/s12955-021-01889-4;doi:10.1186/s12955-022-01996-w,10.1007/s40273-022-01210-1;10.1016/j.vhri.2025.101121;10.1186/s12955-021-01889-4;10.1186/s12955-022-01996-w
person:eqmember:17839,person:eqmember:17861,4,0.5,doi:10.1007/s11136-024-03754-5;doi:10.3389/fepid.2023.1144162;doi:10.3389/fpubh.2021.744405;doi:10.3390/nu16162591,10.1007/s11136-024-03754-5;10.3389/fepid.2023.1144162;10.3389/fpubh.2021.744405;10.3390/nu16162591
person:eqmember:17847,person:eqmember:17879,4,0.5,doi:10.1007/s11136-025-03983-2;doi:10.1007/s11136-025-04074-y;doi:10.1016/j.jval.2024.11.006;doi:10.1186/s12955-023-02207-w,10.1007/s11136-025-03983-2;10.1007/s11136-025-04074-y;10.1016/j.jval.2024.11.006;10.1186/s12955-023-02207-w
person:eqmember:17847,person:orcid:0000-0002-7142-3364,4,0.5,doi:10.1007/s11136-025-03983-2;doi:10.1007/s11136-025-04074-y;doi:10.1016/j.jval.2024.11.006;doi:10.1186/s12955-023-02207-w,10.1007/s11136-025-03983-2;10.1007/s11136-025-04074-y;10.1016/j.jval.2024.11.006;10.1186/s12955-023-02207-w
person:eqmember:17855,person:leader:606823d7ed51,4,0.5,doi:10.1007/s11136-025-03925-y;doi:10.1016/j.jval.2024.12.003;doi:10.1177/0272989x261446644;doi:10.1186/s12955-024-02303-5,10.1007/s11136-025-03925-y;10.1016/j.jval.2024.12.003;10.1177/0272989x261446644;10.1186/s12955-024-02303-5
person:eqmember:17855,person:orcid:0000-0001-5091-3180,4,0.5,doi:10.1007/s11136-025-03925-y;doi:10.1016/j.jval.2024.12.003;doi:10.1186/s12955-024-02303-5;doi:10.1371/journal.pone.0200966,10.1007/s11136-025-03925-y;10.1016/j.jval.2024.12.003;10.1186/s12955-024-02303-5;10.1371/journal.pone.0200966
person:eqmember:17867,person:eqmember:17920,4,0.5,doi:10.1016/j.jval.2024.05.016;doi:10.1177/0272989x251325828;doi:10.1186/s12955-024-02266-7;doi:10.1186/s12955-024-02323-1,10.1016/j.jval.2024.05.016;10.1177/0272989x251325828;10.1186/s12955-024-02266-7;10.1186/s12955-024-02323-1
person:eqmember:17875,person:leader:fa3dd095d626,4,0.5,doi:10.1002/ppul.71031;doi:10.1007/s10198-024-01669-z;doi:10.1007/s11136-025-03917-y;doi:10.22541/au.169215780.00019852/v1,10.1002/ppul.71031;10.1007/s10198-024-01669-z;10.1007/s11136-025-03917-y;10.22541/au.169215780.00019852/v1
