record_id	source_record_id	paper_id	article_path	article_sha256	article_bytes	xml_path	xml_sha256	xml_bytes	coverage_reason	metadata_path	metadata_sha256	input_path	input_sha256	input_bytes	task_sha256	ontology_sha256	vocabulary_sha256	normalization_registry_sha256	normalization_aliases_sha256	metadata_repair	work_id	project_ids	pdf_path	pdf_sha256	pdf_bytes	metadata_source_paths	metadata_enrichment
V2-P022	G022	10.1186/s12955-024-02303-5	corpus/1644-RA/doi_10.1186_s12955-024-02303-5.md	17cfd5eb7a10fab592256e4fda1ca60ea97f7dde4d7d9cdc354435a6cfdf468e	109230	input/projects/1644-RA/papers/doi_10.1186_s12955-024-02303-5.xml	7b1a4470210af144037fe53de7eed19d6b2c62ea61d3c89f06ffe1690396a969	172574	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P022.json	5c9f9f75cfcdeb60e136e77047ccc12dd1772efb882b517b334ef8236545f4fa	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P022.md	3d2cdab167bbf4ae29b947e3beffb99d105acaa8f58ddde0595c474ae3533eb2	157850	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P023	G023	10.1177/0272989x251380556	corpus/399-RA/doi_10.1177_0272989x251380556.md	91d4c02e7b1d5b43b84e82c49838fbe2ba6ba78ac4449304a1a9504b078b3ae4	59876	input/projects/399-RA/papers/doi_10.1177_0272989x251380556.xml	9fd8ac69e93b15f22ffd1385e0a0a39b57e54857a0ba7168b13355211e72bfa1	109581	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P023.json	ccd4af9ced0efc07516dff8f04db3e41aa0fcae12fcb697786941e52608d02c3	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P023.md	83cc4cb7c37796f06daa6340cec163f496582c63f40a18d61f9824a09058e3f5	107906	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P024	G024	10.1007/s11136-025-03989-w	corpus/1508-RA/doi_10.1007_s11136-025-03989-w.md	76186c0858c347069829599bcd564747ec9d124fee7206fa0cd3449ac57b1f78	49094	input/projects/1508-RA/papers/doi_10.1007_s11136-025-03989-w.xml	d3392ed52299632af1ab8cbdeb23d06e8af789a66203ddf2f3b67ae12a2aeb31	80251	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P024.json	023d949b936edf2824c3eac5e767d49960b63b9cd9526b06454a2d4299b1a1ee	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P024.md	2b2bf7baf657616429b5d6badaf602aa7d35be7d324427961ad63f0b0bd55c71	97585	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P025	G025	10.1007/s40273-015-0292-9	corpus/2013230/doi_10.1007_s40273-015-0292-9.md	183a6da25535bfd5f18299dc5aa2c40eea8e4b804bf42793efda1eb3a62ae76c	55363	input/projects/2013230/papers/doi_10.1007_s40273-015-0292-9.xml	48ed6cd422b428a53edaca97c35d62ba88be6c99b05e6f7213ddfa7cd9cb06aa	92740	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P025.json	ec320961ac99166696407836585e542c486f230e7310703843a549853cc5b21c	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P025.md	c04002244cfe9afc10099f122100bbfcdd931262c442843b91bd0dbce8120a33	103405	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P026	G026	10.1007/s40273-021-01002-z	corpus/20180130/doi_10.1007_s40273-021-01002-z.md	f16bf7a38694b56920da191a401bb044d65a40b646a083e7fd2139a5fca87322	94816	input/projects/20180130/papers/doi_10.1007_s40273-021-01002-z.xml	01a092c8f0e35e8afeaadf90e7dde4d56d021ac1779bd2f02d268bb7a4fc2e5a	171390	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P026.json	9c961c12eb7e9ba0e8093fc45b5ef3c133d19cf5ea83f499e8df4a6e98f4129b	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P026.md	c728581df0d34580e4a45f9291ebfed1762920e185403d364ee97b0407c67ffb	142093	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P027	G027	10.1371/journal.pone.0305983	corpus/2016440/doi_10.1371_journal.pone.0305983.md	7f409e20c5dc6736c7b2b78fc355d6a8e54a30b8ccceb299a3b5bd8419fad0c9	3148	input/projects/2016440/papers/doi_10.1371_journal.pone.0305983.xml	307213f16749cb651e92e091eabfad32d7aae231e657280f2bf2e705e4c91f73	10486	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P027.json	3b5b1f75cbea50d1d777c1da0c8f2d82ce554863cf50fc89a699a196ad18a723	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P027.md	826ca787f0550fbeadd85757047a533b3cb55b9d866738b06db6f083819b5f04	49426	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P028	G028	10.3961/jpmph.22.151	corpus/2016290/doi_10.3961_jpmph.22.151.md	85bc7bba2624710564b9b3dc97c953f6f5d533bc9381b4390a897dce7d41f6f2	58582	input/projects/2016290/papers/doi_10.3961_jpmph.22.151.xml	84b0b27f2794fd65cf236121e198e71c32a0f05b45fba9d289a7dceb677b536d	105828	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P028.json	89c8dd59778f811868fc895c4755a11045bf9eda10569e9a6c3e300b3933f83f	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P028.md	e8eeeba42fbf0d43790a05372885d74e81d34ae74b7ca485e755a0b5fbda51c2	107071	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P029	G029	10.1186/s12955-023-02115-z	corpus/2016480/doi_10.1186_s12955-023-02115-z.md	7af13a637ee2fdaaa6015f33bf75811e8838652bb8eec73539e501c32d572762	110575	input/projects/2016480/papers/doi_10.1186_s12955-023-02115-z.xml	929bbaab8f44781b4f9b8740ed94fea60de80a0d59b90a26dadad9955a4c9c6c	175119	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P029.json	21eafa668a1296db6ca8804a0db7412349919d935b7e22d68553466d35cfd433	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P029.md	9a84139dcd2487063b1e5c7154b5a8928b9065440be6f33e0e5a1d74292da8f2	159044	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P030	G030	10.1016/j.pecinn.2025.100421	corpus/445-RA/doi_10.1016_j.pecinn.2025.100421.md	5fa457602fbfb26b73693be425c43cf2eab5cd21d09241d7501868f60d1ee6b1	47416	input/projects/445-RA/papers/doi_10.1016_j.pecinn.2025.100421.xml	1af80a21a6b9e8e2ece45649a7e4145a40d90eacbca9f8e9b818dbfe7b6d05db	96911	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P030.json	b87c84e1cfa9382e1defacda98183397102cd32f7646df9c4ab6fceeea049df8	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P030.md	e812085aaefdde96523c4d8f54f7b9fb088575bcb699faa6d23e4294bd47d49d	95684	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P031	G031	10.1002/ppul.71031	corpus/20170330/doi_10.1002_ppul.71031.md	04112260f0204a00ba5e708792e20e92983ed59872c66ba9604b9c6353f760c8	97991	input/projects/20170330/papers/doi_10.1002_ppul.71031.xml	7e71f2901184c8fe4ecb8cc87aa8e373f94228d74ac7085fda2e6340c4e51ee0	161340	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P031.json	e087511652e25d974eddb55edaaeb13615f549fa635cb97688732f5603261def	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P031.md	62f2af894d39522ad71b942ab160b6b63d94183843fbc2c103fcbc61aa0b2b0a	147305	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P032	G032	10.1007/s10198-021-01377-y	corpus/20190890/doi_10.1007_s10198-021-01377-y.md	57250a97f739fa5d4c81b213313ae376cc98f670ef1f80444769917babf91e0d	63193	input/projects/20190890/papers/doi_10.1007_s10198-021-01377-y.xml	c9e1d25c65f4fa23177a2b31f974a8c1b6b0aad7a9699d623d17d5df586e1f12	117685	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P032.json	085182281b18f6a6bcb3e9c76546ad52c0ac603edb8de3bead328e432a99c010	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P032.md	9a707f072c1f306f7fb0d3055c5afde55298e2358a24a53dc57d13d21bf928e3	111389	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P033	G033	10.1007/s10198-023-01569-8	corpus/289-RA/doi_10.1007_s10198-023-01569-8.md	24228d6512e596b6305ca3270a003707a2c2a527854d1b441c26720f84ccce03	264026	input/projects/289-RA/papers/doi_10.1007_s10198-023-01569-8.xml	910d85f3960ff21c9a98913e94d2d952f6080dbb12a2b86628061ec9135df07c	424416	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P033.json	337ff27d0e5670ae975eee0ada149fcd523068e1942612f2851dc0626d52c2cd	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P033.md	8ee5fa901ed0f35c96ded863d0174f36b75b2aa354198f33f42c548958d54d26	311535	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P034	G034	10.1007/s10198-023-01612-8	corpus/237-RA/doi_10.1007_s10198-023-01612-8.md	06d4f20b17ef523a1b289e2113a5f8f395a30a6eed56a88a55f6d51442f47185	80820	input/projects/237-RA/papers/doi_10.1007_s10198-023-01612-8.xml	ce0f554e8bc7a7711ceee5310c780d9b4ab2bab912610dc2662bb4a47039bb14	156262	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P034.json	ac2e6c3e5d38b1fb708e89c89a4d30ee074f2fa80b276c830ee8c1a2cc07976b	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P034.md	9681227d0a640c3b4effa0888c3c23cc2c7063860436cec34f0d96b624da2765	128373	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P035	G035	10.1007/s10198-024-01710-1	corpus/1654-TVG/doi_10.1007_s10198-024-01710-1.md	77dcbb5088ba73693c16ca81f7cf2df09cde7d1252d684a13f84b10c8ac5fc5d	114399	input/projects/1654-TVG/papers/doi_10.1007_s10198-024-01710-1.xml	fbfa00b6b8d3552027a8ff1492f54f9087f80b767856f57817b64c7a6747a73b	185003	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P035.json	b46c0b9c9160b0ec9b3849c45245e3c7bd096393436da272182a4f06cab57bc6	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P035.md	efbfa5f601a5bde3c5d30fa85bfb8c58ebd3de64c5ae1ed0b4f386487d3f065e	163571	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P036	G036	10.1007/s10198-024-01719-6	corpus/238-RA/doi_10.1007_s10198-024-01719-6.md	7ca37497aa5ba3a9bab94fe0156583e85bd35a99d4934ff5af8381837dda5394	101030	input/projects/238-RA/papers/doi_10.1007_s10198-024-01719-6.xml	a328b636b560990e08c18a4c89ca1185ed4899191f7de4117b7c6bd9e56844d5	172618	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P036.json	e8182b355a8c38224f2b12d474179b3f3f62926cd689489ca9d0c396debcec6a	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P036.md	3b5264ba0ed2333fd6e74f874af28a33094c65af2652680958d9bf9f9795d5df	149030	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P037	G037	10.1007/s10198-025-01804-4	corpus/361-RA/doi_10.1007_s10198-025-01804-4.md	be0916097ef976b47526e6d5f9f4d6cfbd00e87452fabd3b0a581e02da37db6a	99398	input/projects/361-RA/papers/doi_10.1007_s10198-025-01804-4.xml	8060ea67581f07ff90a74057d81c47172391b6d96756d03f377f93506367fac1	160750	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P037.json	23b71a18c8cabc07ee1926d18d926cdecc66ed1b0476e15b2ebc7599ddfbc147	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P037.md	90111de537a17f13eb0b016d64efb6ea701ab1ae1a1812029dad598c84f87aea	148100	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P038	G038	10.1007/s10198-025-01812-4	corpus/435-RA/doi_10.1007_s10198-025-01812-4.md	52340c45b044888faadc128e4de57aa592df90c1866b0c551f09bf9b32192fe4	152625	input/projects/435-RA/papers/doi_10.1007_s10198-025-01812-4.xml	cbe1b66764375104a037f96c6a7f65913245e334ee4870eadd83a24d1ccb0d23	331408	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P038.json	8f8f4648cd1ef47c6b53c5be9625a0725162365a5500e0747c323a708d35bbf0	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P038.md	0f0af5621bfa3746d0ffb25bff011492ade0cb5381c43d59bfb816b39d11c3af	201633	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P039	G039	10.1007/s10198-025-01823-1	corpus/1462-PHD/doi_10.1007_s10198-025-01823-1.md	949690fcd6808e4d6dd65cd7417fd63e83f446e6ede0a3fce9fdfadf605ffe91	48411	input/projects/1462-PHD/papers/doi_10.1007_s10198-025-01823-1.xml	656eac5a600d3e37a992378ab104f8fb15a1de950ada17b0daa03ebbbdc3047f	88860	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P039.json	22796c7205a4ac62d0c6888918c9a2e979baeb4b6e45bd477acce80039837884	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P039.md	28869f62c286faca29353e5c7dfb70e94a34f95f51888e948320d3926a2f0559	94879	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P040	G040	10.1007/s10198-025-01857-5	corpus/2003-RA/doi_10.1007_s10198-025-01857-5.md	b53e9b61e4713e6b1daf9bd625975ad834cc7f2abe0b2c94972735a7541c073b	58123	input/projects/2003-RA/papers/doi_10.1007_s10198-025-01857-5.xml	96f2d67bf07bfe743e95bb6a3f729349281c851fad33d82b8700a54488019652	92342	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P040.json	ff944b5905d54e43ddee98260a30108edc09267506a27e7ba633aca29954057d	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P040.md	6706bd092287460735bfd182739406ab6a1f6e13cb9d02663aef8a028e62804d	105295	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P041	G041	10.1007/s11136-016-1445-9	corpus/2013240/doi_10.1007_s11136-016-1445-9.md	f908c91c08b380a0eccedaf7100b6f909ca4908c16ce1ecb076e5c7371c186e8	60714	input/projects/2013240/papers/doi_10.1007_s11136-016-1445-9.xml	70ce25ed2466f0010c5f2da6ed8e603ddbd2584c6ba1c3547361239f4226ddf2	98541	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P041.json	615af3849abd85e99f4a59b55bf6340921b5450eff5977ce5c2c513ab23780d1	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P041.md	eb62c7097062ec62c9a118154960138379608bfceee79c98b415cc6342f9b9fd	109939	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P042	G042	10.1007/s11136-019-02156-2	corpus/2016670/doi_10.1007_s11136-019-02156-2.md	e77f4bf23685b0d13690d0f76104898ee4a0985661de8ad78980ddf20e2c26f6	49777	input/projects/2016670/papers/doi_10.1007_s11136-019-02156-2.xml	8c3c80e8349ee8184f686ac0159ba70d7a0b7b490554cfab0f41fc87aad69df5	88452	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P042.json	13152f5bd98ebb1f6abca2c582035616ab5eb07896a65f7c61bd96497c0b7076	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P042.md	492c0f3c9c14af60885407ebb76bbf3f26798de154de438d257cd956dde25e97	98316	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
V2-P043	G043	10.1007/s11136-020-02496-4	corpus/2016670/doi_10.1007_s11136-020-02496-4.md	6acb8bc2ef722590ce60586781b89d8691c8a201d3e2c0d88a983f0bf85a7a36	56550	input/projects/2016670/papers/doi_10.1007_s11136-020-02496-4.xml	0d216a910ceabbe95c6e992b79ce10ba1344ea1038eb944ffe4f7b278411961d	107568	frozen 209-paper JATS corpus	pilot/ontology-development-v4/production/person-citation-sprint/prepared-author-repair/metadata/V2-P043.json	432b64a70b86d70bb857d94775d7574e47eb8e1c5f6ea3852205affc9712e5b1	pilot/ontology-development-v4/production/prepared-rebuild-v2-v013/inputs/V2-P043.md	ea5cc4297b58fa3d437f804a3cefa72f94a2ee212d8b0b662193a9974c1609c7	104875	5876c7a0636920df49ae04a515854244e78455f9e4d9a69bb2dba6674d322221	495c3be0bb3284343931ea7527177210d22d5aab617dc051bd70895fb3fe7a53	d60b00a82f40f79ab7e43a2f91a3444c932fc6394d3d5e2dfbf3a7fc3f75cd0c	9a5e2dc3e3ef4941ad902a77d17ebb2b4578031e77334c068524231815980fe6	a50d22be3eebc2a79cf3f62af90ea2364f9f2a7046453995786dcc5c94bcd863	TOP_LEVEL_JATS_CONTRIBUTORS_ONLY							
