source_id,source,target_id,target,weight
person:eqmember:17799,Ben Van Hout,person:leader:0a4ba2690908,Paul Schneider,1
person:eqmember:17799,Ben Van Hout,person:leader:e448059d8472,Philip Powell,1
person:eqmember:17799,Ben Van Hout,person:openalex:A5001536254,L Scalone,1
person:eqmember:17799,Ben Van Hout,person:openalex:A5021997891,Krystallia Pantiri,1
person:eqmember:17799,Ben Van Hout,person:openalex:A5062314105,Katharina Blankart,1
person:eqmember:17799,Ben Van Hout,person:openalex:A5081727669,Arne Risa Hole,1
person:eqmember:17799,Ben Van Hout,person:openalex:A5088421868,E.H. Quik,1
person:eqmember:17803,Bernhard Michalowsky,person:eqmember:17851,Feng Xie,7
person:eqmember:17803,Bernhard Michalowsky,person:eqmember:17911,Lidia Engel,6
person:eqmember:17803,Bernhard Michalowsky,person:eqmember:17998,Tessa Peasgood,1
person:eqmember:17803,Bernhard Michalowsky,person:eqmember:18000,thomas kohlmann,2
person:eqmember:17803,Bernhard Michalowsky,person:eqmember:21677,Cate Bailey,1
person:eqmember:17803,Bernhard Michalowsky,person:leader:b74a5997703c,Maresa Buchholz,8
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5001251972,Rod Middleton,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5024031603,Anika Rädke,5
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5033794504,Jörg B. Schulz,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5037328125,Thomas Klockgether,4
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5039282412,M Pfaff,2
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5042050033,Fabian Kleinke,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5047819566,Kathrin Reetz,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5055528451,Annie Hawton,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5056236835,Wolfgang Hoffmann,4
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5058597606,Marcus Grobe‐Einsler,2
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5058981117,Wiebke Mohr,2
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5059290458,Jennifer Faber,3
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5063980702,Neeltje van den Berg,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5066245933,Iris Blotenberg,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5067560109,Annelie Scharf,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5070361492,Heike Jacobi,3
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5072137190,Moritz Platen,2
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5072290180,Tanja Schmitz‐Hübsch,3
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5075596948,Ingo Kilimann,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5086347511,Franka Mühlichen,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5091619938,Elizabeth Goodwin,1
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5110249394,Arif Iskandar,2
person:eqmember:17803,Bernhard Michalowsky,person:openalex:A5112901636,Niklas Weber,6
person:eqmember:17805,Bram Roudijk,person:eqmember:17807,Brendan Mulhern,2
person:eqmember:17805,Bram Roudijk,person:eqmember:17817,Claire Gudex,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17827,Deborah Street,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17835,Eleanor Pullenayegum,5
person:eqmember:17805,Bram Roudijk,person:eqmember:17837,Elly Stolk,6
person:eqmember:17805,Bram Roudijk,person:eqmember:17843,Fan Yang,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17845,Fanni Rencz,7
person:eqmember:17805,Bram Roudijk,person:eqmember:17847,Fatima Al Sayah,2
person:eqmember:17805,Bram Roudijk,person:eqmember:17851,Feng Xie,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17855,Fredrick Purba,8
person:eqmember:17805,Bram Roudijk,person:eqmember:17867,Henry Bailey,6
person:eqmember:17805,Bram Roudijk,person:eqmember:17873,Jan Abel Olsen,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17875,Jan Busschbach,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17877,Janine Verstraete,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17893,Juan M. Ramos-Goñi,2
person:eqmember:17805,Bram Roudijk,person:eqmember:17920,Marcel Jonker,8
person:eqmember:17805,Bram Roudijk,person:eqmember:17922,Marisa Da Santos,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17930,Michael Herdman,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17934,Michał Jakubczyk,3
person:eqmember:17805,Bram Roudijk,person:eqmember:17946,Nancy Devlin,6
person:eqmember:17805,Bram Roudijk,person:eqmember:17956,Ning Yan Gu,2
person:eqmember:17805,Bram Roudijk,person:eqmember:17968,Peep Stalmeier,11
person:eqmember:17805,Bram Roudijk,person:eqmember:17974,Richard Norman,6
person:eqmember:17805,Bram Roudijk,person:eqmember:17976,Rosalie Viney,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17984,Sarah Dewilde,1
person:eqmember:17805,Bram Roudijk,person:eqmember:17992,Stefan Lipman,6
person:eqmember:17805,Bram Roudijk,person:eqmember:18002,Tianxin Pan,3
person:eqmember:17805,Bram Roudijk,person:eqmember:18014,yaling Yang,1
person:eqmember:17805,Bram Roudijk,person:eqmember:18019,Zhihao Yang,3
person:eqmember:17805,Bram Roudijk,person:eqmember:19003,Aureliano Finch,6
person:eqmember:17805,Bram Roudijk,person:eqmember:21551,Alice Yu,1
person:eqmember:17805,Bram Roudijk,person:leader:1064c67128ac,Brigitte Essers,2
person:eqmember:17805,Bram Roudijk,person:leader:33ce5d686145,Ciaran O'Neill,1
person:eqmember:17805,Bram Roudijk,person:leader:35b2f2d48116,Cathrine Elgaard Jensen,1
person:eqmember:17805,Bram Roudijk,person:leader:3722354a14bd,Abeer Al Rabayah,1
person:eqmember:17805,Bram Roudijk,person:leader:39e3bb2019e3,Samar Farid,2
person:eqmember:17805,Bram Roudijk,person:leader:4fa690feeeb8,Oriana Ciani,1
person:eqmember:17805,Bram Roudijk,person:leader:606823d7ed51,Stevanus Pangestu,2
person:eqmember:17805,Bram Roudijk,person:leader:681e21cecf79,Mark Sculpher,1
person:eqmember:17805,Bram Roudijk,person:leader:78f0dc6cb8d8,Arthur Attema,1
person:eqmember:17805,Bram Roudijk,person:leader:82320ccd878a,Gisela Cristiane Miyamoto,1
person:eqmember:17805,Bram Roudijk,person:leader:c00eb6bf5d72,Abdulrasheed Hassan Yusuf,1
person:eqmember:17805,Bram Roudijk,person:leader:c9be2e978859,Tie Parma Yamato,1
person:eqmember:17805,Bram Roudijk,person:leader:da1bac7dcc2d,madeeha malik,1
person:eqmember:17805,Bram Roudijk,person:leader:e441983c0a65,Shitong Xie,1
person:eqmember:17805,Bram Roudijk,person:leader:f5a715e2f518,Meixia Liao,1
person:eqmember:17805,Bram Roudijk,person:leader:f6aec8a6037d,Abdelghafour MARFAK,1
person:eqmember:17805,Bram Roudijk,person:leader:fbb9eb69f451,Titi Fitriana,1
person:eqmember:17805,Bram Roudijk,person:leader:fc07b6540d1a,Michela Meregaglia,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5001502711,Mirna Metni,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5004026303,Susan Griffin,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5004065561,M. Kouki,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5005220728,Elmadani Saad,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5007269697,Uwe Siebert,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5007610279,Saad Jaddoua,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5008093471,Doha Achak,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5008347262,Asmaa Azizi,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5010461857,Ibtissam Youlyouz‐Marfak,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5012179966,Saskia Knies,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5013226060,Sitaporn Youngkong,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5014702512,Amal Boutib,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5015039346,Perez Nicholas Ochanda,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5015550955,S. Ratushnyak,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5017199089,Rogier Donders,2
person:eqmember:17805,Bram Roudijk,person:openalex:A5017336802,Paul Revill,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5017769435,Hajer Almudaiheem,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5018732156,Kelechi Ohiri,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5019640605,Sahar Al Shabasy,2
person:eqmember:17805,Bram Roudijk,person:openalex:A5021624866,Fabianna Resende de Jesus‐Moraleida,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5021920013,Nancy Awad,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5022443599,Mohammed Alluhidan,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5022894428,Samir Ahid,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5023025376,Raoh‐Fang Pwu,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5025268346,Yakubu Adole Agada-Amade,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5025677569,Chakib Nejjari,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5032499712,Maggie Abbassi,2
person:eqmember:17805,Bram Roudijk,person:openalex:A5033965888,Simone Kreimeier,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5038489315,Aírton Tetelbom Stein,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5038625794,Zhongyu Lang,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5038673913,Muath Aldosari,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5042553941,Montarat Thavorncharoensap,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5043552817,Ayesha Sajjad,2
person:eqmember:17805,Bram Roudijk,person:openalex:A5049552804,Darrin Baines,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5049702181,Jaafar Chemli,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5051422828,Peiwen Jiang,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5052551841,Usa Chaikledkaew,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5053654153,Abderraouf Hilali,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5053892909,Iffat Elbarazi,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5055586791,H. Felfel,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5056464791,Ammarin Thakkinstian,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5058607514,Yazed AlRuthia,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5063359430,Ângela Jornada Ben,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5063736885,S Al Dallal,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5065440173,A. Kooli,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5066055651,Myriam Razgallah Khrouf,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5068703662,Mohammed Lamorde,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5070175062,Abdullah Althemery,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5071078329,Claudio Jommi,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5072672416,Tareq Al-Salamah,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5073111608,T. P. Bezdenezhnykh,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5074996068,Ahmed Al‐Jedai,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5075263122,Mohamed El Sadig,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5077107645,Kirsten Howard,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5077201683,Samer A. Kharroubi,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5081076545,Taiwo Gboluwaga Amole,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5081091785,Nafthali Hananja Tollenaar,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5082554238,Janet Seeley,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5083171832,Merit Maas,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5086352962,Verônica Souza Santos,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5086690247,Yasser Almogbel,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5087756312,Chema Drira,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5088195943,Kenneth Katumba,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5088417854,A. Rogier T. Donders,3
person:eqmember:17805,Bram Roudijk,person:openalex:A5089880802,Abdulaali R. Almutairi,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5090141541,Giulia Greco,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5093565630,Rita O’jeil,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5100282181,Ricky Brathwaite,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5101501282,Azhar Hussain,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5101968333,Sabrina Storgaard Sørensen,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5111188223,Mohamed Farghaly,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5111246879,Caique Melo Espirito Santo,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5113838546,Mohammed Nasir Sambo,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5116048522,Asma Al Mannaei,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5116048523,Rima Kaddoura,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5122901134,Mulhern Brendan,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5122911844,Bastiaan T. Rutjens,1
person:eqmember:17805,Bram Roudijk,person:openalex:A5138654137,Bello Usman Ardo,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17815,Chris Sampson,2
person:eqmember:17807,Brendan Mulhern,person:eqmember:17817,Claire Gudex,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17819,Clara Mukuria,4
person:eqmember:17807,Brendan Mulhern,person:eqmember:17821,David Mott,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17825,David Whitehurst,2
person:eqmember:17807,Brendan Mulhern,person:eqmember:17827,Deborah Street,6
person:eqmember:17807,Brendan Mulhern,person:eqmember:17829,Des Scott,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17831,Dominik Golicki,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17833,Donna Rowen,3
person:eqmember:17807,Brendan Mulhern,person:eqmember:17837,Elly Stolk,2
person:eqmember:17807,Brendan Mulhern,person:eqmember:17839,Erica Lubetkin,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17845,Fanni Rencz,5
person:eqmember:17807,Brendan Mulhern,person:eqmember:17847,Fatima Al Sayah,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17849,Federico Augustovski,5
person:eqmember:17807,Brendan Mulhern,person:eqmember:17851,Feng Xie,2
person:eqmember:17807,Brendan Mulhern,person:eqmember:17855,Fredrick Purba,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17867,Henry Bailey,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17873,Jan Abel Olsen,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17877,Janine Verstraete,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17879,Jeffrey Johnson,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17885,John Brazier,4
person:eqmember:17807,Brendan Mulhern,person:eqmember:17893,Juan M. Ramos-Goñi,4
person:eqmember:17807,Brendan Mulhern,person:eqmember:17895,Juanita Haagsma,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17901,Koonal Shah,12
person:eqmember:17807,Brendan Mulhern,person:eqmember:17905,Kristina Ludwig,3
person:eqmember:17807,Brendan Mulhern,person:eqmember:17911,Lidia Engel,16
person:eqmember:17807,Brendan Mulhern,person:eqmember:17916,Louise Longworth,5
person:eqmember:17807,Brendan Mulhern,person:eqmember:17920,Marcel Jonker,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17924,Mark Oppe,2
person:eqmember:17807,Brendan Mulhern,person:eqmember:17930,Michael Herdman,4
person:eqmember:17807,Brendan Mulhern,person:eqmember:17936,Mihir Gandhi,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17944,Nan Luo,4
person:eqmember:17807,Brendan Mulhern,person:eqmember:17946,Nancy Devlin,31
person:eqmember:17807,Brendan Mulhern,person:eqmember:17952,Nick Bansback,6
person:eqmember:17807,Brendan Mulhern,person:eqmember:17954,Nils Gutacker,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17958,Ole Marten,5
person:eqmember:17807,Brendan Mulhern,person:eqmember:17960,Oliver Rivero-Arias,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17974,Richard Norman,19
person:eqmember:17807,Brendan Mulhern,person:eqmember:17976,Rosalie Viney,23
person:eqmember:17807,Brendan Mulhern,person:eqmember:17984,Sarah Dewilde,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17988,Simon Pickard,8
person:eqmember:17807,Brendan Mulhern,person:eqmember:17990,Simone Schieskow,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:17998,Tessa Peasgood,11
person:eqmember:17807,Brendan Mulhern,person:eqmember:18000,thomas kohlmann,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:18002,Tianxin Pan,7
person:eqmember:17807,Brendan Mulhern,person:eqmember:18004,Trudy Sullivan,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:18008,victor zarate,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:18010,Wolfgang Greiner,5
person:eqmember:17807,Brendan Mulhern,person:eqmember:18016,Yan Feng,5
person:eqmember:17807,Brendan Mulhern,person:eqmember:18018,You-Shan Feng,2
person:eqmember:17807,Brendan Mulhern,person:eqmember:18019,Zhihao Yang,6
person:eqmember:17807,Brendan Mulhern,person:eqmember:18021,Zhuxin Mao,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:19003,Aureliano Finch,6
person:eqmember:17807,Brendan Mulhern,person:eqmember:19005,Bas Janssen,10
person:eqmember:17807,Brendan Mulhern,person:eqmember:19028,Ling Jie Cheng,1
person:eqmember:17807,Brendan Mulhern,person:eqmember:19030,Maja Kuharic,9
person:eqmember:17807,Brendan Mulhern,person:eqmember:19032,Mina Bahrampour,7
person:eqmember:17807,Brendan Mulhern,person:eqmember:21551,Alice Yu,3
person:eqmember:17807,Brendan Mulhern,person:eqmember:21677,Cate Bailey,2
person:eqmember:17807,Brendan Mulhern,person:leader:0687af044b11,Jenny Downs,2
person:eqmember:17807,Brendan Mulhern,person:leader:1ed27ee96b5d,Alexander van Heusden,1
person:eqmember:17807,Brendan Mulhern,person:leader:206cc1095a3f,Irina Kinchin,1
person:eqmember:17807,Brendan Mulhern,person:leader:22c287b45ebd,Carrie-Anne Ng,1
person:eqmember:17807,Brendan Mulhern,person:leader:2a71a5f6076e,Jan Heijdra Suasnabar,1
person:eqmember:17807,Brendan Mulhern,person:leader:320b99af03c2,María Belizán,4
person:eqmember:17807,Brendan Mulhern,person:leader:33e259cba916,Jessica Roydhouse,1
person:eqmember:17807,Brendan Mulhern,person:leader:3a021deb0a29,Rebecca Addo,3
person:eqmember:17807,Brendan Mulhern,person:leader:4a644920a969,Katie Page,2
person:eqmember:17807,Brendan Mulhern,person:leader:50cca9cff5d9,Kim Dalziel,10
person:eqmember:17807,Brendan Mulhern,person:leader:606823d7ed51,Stevanus Pangestu,2
person:eqmember:17807,Brendan Mulhern,person:leader:63cb6b329986,Jill Carlton,5
person:eqmember:17807,Brendan Mulhern,person:leader:b95f9aa0caf2,Andrea L. Monteiro,5
person:eqmember:17807,Brendan Mulhern,person:leader:bfbf7cf35751,Elske van den Akker-van Marle,1
person:eqmember:17807,Brendan Mulhern,person:leader:d6add53f5977,Julie Ratcliffe,2
person:eqmember:17807,Brendan Mulhern,person:leader:d9674d98607b,Yared Belete Belay,4
person:eqmember:17807,Brendan Mulhern,person:leader:db0cd1478ab2,Akanksha Akanksha,2
person:eqmember:17807,Brendan Mulhern,person:leader:e26a260838e7,Jan Faller,3
person:eqmember:17807,Brendan Mulhern,person:leader:e441983c0a65,Shitong Xie,2
person:eqmember:17807,Brendan Mulhern,person:leader:e448059d8472,Philip Powell,1
person:eqmember:17807,Brendan Mulhern,person:leader:fa3dd095d626,pei wang,1
person:eqmember:17807,Brendan Mulhern,person:openalex:A5001741971,Marieke Van Buchem,1
person:eqmember:17807,Brendan Mulhern,person:openalex:A5003000607,Rachel Milte,2
person:eqmember:17807,Brendan Mulhern,person:openalex:A5003942201,Le Ann Chen,1
person:eqmember:17807,Brendan Mulhern,person:openalex:A5004565113,Rachel Ibbotson,1
person:eqmember:17807,Brendan Mulhern,person:openalex:A5004565989,Nikki McCaffrey,1
person:eqmember:17807,Brendan Mulhern,person:openalex:A5004840956,Briony Dow,5
