publication_id,doi,publication_year,author_order,author_name,person_id,display_name,orcid,openalex_id,entity_kind,corresponding,resolution_status,affiliations
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,5,Jennifer Faber,person:openalex:A5059290458,Jennifer Faber,0000-0003-3265-0262,A5059290458,PERSON,0,ACCEPTED,"2https://ror.org/043j0f473grid.424247.30000 0004 0438 0426German Center for Neurodegenerative Diseases E.V. (DZNE), Site Bonn, Bonn, Germany | 3https://ror.org/041nas322grid.10388.320000 0001 2240 3300Department of Neurology, University of Bonn, Bonn, Germany"
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,6,Heike Jacobi,person:openalex:A5070361492,Heike Jacobi,0000-0002-6986-3969,A5070361492,PERSON,0,ACCEPTED,"5https://ror.org/013czdx64grid.5253.10000 0001 0328 4908Department of Neurology, University Hospital Heidelberg, Heidelberg, Germany"
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,7,Feng Xie,person:eqmember:17851,Feng Xie,0000-0003-3454-6266,A5102994482,PERSON,0,ACCEPTED,"6https://ror.org/02fa3aq29grid.25073.330000 0004 1936 8227Centre for Health Economics and Policy Analysis, Department Health Research Methods, Evidence and Impact, McMaster University, Hamilton, Canada"
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,8,Marcus Grobe-Einsler,person:openalex:A5058597606,Marcus Grobe‐Einsler,0000-0002-1808-2134,A5058597606,PERSON,0,ACCEPTED,"2https://ror.org/043j0f473grid.424247.30000 0004 0438 0426German Center for Neurodegenerative Diseases E.V. (DZNE), Site Bonn, Bonn, Germany | 3https://ror.org/041nas322grid.10388.320000 0001 2240 3300Department of Neurology, University of Bonn, Bonn, Germany"
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,9,Thomas Klockgether,person:openalex:A5037328125,Thomas Klockgether,0000-0001-6174-5442,A5037328125,PERSON,0,ACCEPTED,"2https://ror.org/043j0f473grid.424247.30000 0004 0438 0426German Center for Neurodegenerative Diseases E.V. (DZNE), Site Bonn, Bonn, Germany | 3https://ror.org/041nas322grid.10388.320000 0001 2240 3300Department of Neurology, University of Bonn, Bonn, Germany"
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,10,Bernhard Michalowsky,person:eqmember:17803,Bernhard Michalowsky,0000-0002-3425-0089,A5088093819,PERSON,0,ACCEPTED,"1https://ror.org/043j0f473grid.424247.30000 0004 0438 0426German Center for Neurodegenerative Diseases (DZNE), Site Rostock/Greifswald, Patient-Reported Outcomes & Health Economics Group, Ellernholzstrasse 1-2, 17489 Greifswald, Germany"
doi:10.1007/s00415-025-13024-0,10.1007/s00415-025-13024-0,2025,11,ESMI and EUROSCA Study groupsReetzKathrinRaponsoMafaldaGonzalesCarlosKoyakBerkanOenderDemetde AlmeidaLuís PereiraSilvaPatrickRibeiroJoana AfonsoThiemeAndreasErdlenbruchFriedrichde VriesJeroenOnyikeChiadikaobiGiuntiPaolaGarcia-MorenoHectorÖzGülinBischoffAlmut Turidvan de WarrenburgBartvan GaalenJudithInfanteJonManriqueLeireSchölsLudgerRiessOlafdu MontcelSophie TezenasBauerPeterGiuntiPaolaCookArronLabrumRobynParkinsonMichael H.DurrAlexandraBriceAlexisCharlesPerrineMarelliCeciliaMariottiCaterinaNanettiLorenzoPanzeriMartaRakowiczMariaSulekAnnaSobanskaAnnaHengelHolgerBalikoLaszloMeleghBelaFillaAlessandroAntenoraAntonellaBercianoJoséTimmannDagmarSzymanskiSandraBoeschSylviaKangJun-SukPadolfoMassimoSchulzJörg B.MolhoSoniaDialloAlhassane,group:author:33bbe78f50120a31,ESMI and EUROSCA Study groupsReetzKathrinRaponsoMafaldaGonzalesCarlosKoyakBerkanOenderDemetde AlmeidaLuís PereiraSilvaPatrickRibeiroJoana AfonsoThiemeAndreasErdlenbruchFriedrichde VriesJeroenOnyikeChiadikaobiGiuntiPaolaGarcia-MorenoHectorÖzGülinBischoffAlmut Turidvan de WarrenburgBartvan GaalenJudithInfanteJonManriqueLeireSchölsLudgerRiessOlafdu MontcelSophie TezenasBauerPeterGiuntiPaolaCookArronLabrumRobynParkinsonMichael H.DurrAlexandraBriceAlexisCharlesPerrineMarelliCeciliaMariottiCaterinaNanettiLorenzoPanzeriMartaRakowiczMariaSulekAnnaSobanskaAnnaHengelHolgerBalikoLaszloMeleghBelaFillaAlessandroAntenoraAntonellaBercianoJoséTimmannDagmarSzymanskiSandraBoeschSylviaKangJun-SukPadolfoMassimoSchulzJörg B.MolhoSoniaDialloAlhassane,,,GROUP,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,1,Richard Huan Xu,person:eqmember:21678,Richard Xu,0000-0002-4720-5172,A5057171540,PERSON,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,2,Liling Zhu,person:openalex:A5049684124,Liling Zhu,,A5049684124,PERSON,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,3,Rongjia Sun,person:openalex:A5084893260,Rongjia Sun,,A5084893260,PERSON,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,4,Rachel Lee-Yin Tan,person:eqmember:18648,Rachel Tan,0000-0002-4610-1195,A5047279366,PERSON,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,5,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,6,Sainan Zou,person:openalex:A5013535631,Sainan Zou,,A5013535631,PERSON,0,ACCEPTED,
doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,7,Dong Dong,person:openalex:A5100318622,Dong Dong,0000-0001-9784-6472,A5100318622,PERSON,0,ACCEPTED,
doi:10.1007/s10198-004-0263-0,10.1007/s10198-004-0263-0,2004,1,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1007/s10198-004-0263-0,10.1007/s10198-004-0263-0,2004,2,Paul Hansen,person:openalex:A5037318675,Paul Hansen,0000-0001-5790-0710,A5037318675,PERSON,0,ACCEPTED,
doi:10.1007/s10198-004-0263-0,10.1007/s10198-004-0263-0,2004,3,Peter Herbison,person:openalex:A5010838561,Peter Herbison,0000-0002-5684-024x,A5010838561,PERSON,0,ACCEPTED,
doi:10.1007/s10198-004-0263-0,10.1007/s10198-004-0263-0,2004,4,Susan Macran,person:openalex:A5019370214,Susan Macran,,A5019370214,PERSON,0,ACCEPTED,
doi:10.1007/s10198-013-0474-3,10.1007/s10198-013-0474-3,2013,1,Feng Xie,person:eqmember:17851,Feng Xie,0000-0003-3454-6266,A5102994482,PERSON,0,ACCEPTED,
doi:10.1007/s10198-013-0474-3,10.1007/s10198-013-0474-3,2013,2,Eleanor Pullenayegum,person:eqmember:17835,Eleanor Pullenayegum,0000-0003-4265-1330,A5029465719,PERSON,0,ACCEPTED,
doi:10.1007/s10198-013-0474-3,10.1007/s10198-013-0474-3,2013,3,Kathryn Gaebel,person:openalex:A5109992938,Kathryn Gaebel,,A5109992938,PERSON,0,ACCEPTED,
doi:10.1007/s10198-013-0474-3,10.1007/s10198-013-0474-3,2013,4,Mark Oppe,person:eqmember:17924,Mark Oppe,0000-0003-4286-8855,A5023709885,PERSON,0,ACCEPTED,
doi:10.1007/s10198-013-0474-3,10.1007/s10198-013-0474-3,2013,5,Paul F. M. Krabbe,person:eqmember:17964,Paul Krabbe,0000-0001-6042-1243,A5061371202,PERSON,0,ACCEPTED,
doi:10.1007/s10198-013-0503-2,10.1007/s10198-013-0503-2,2013,1,Bas M F Janssen,person:eqmember:19005,Bas Janssen,0000-0001-6602-6949,A5020933378,PERSON,0,ACCEPTED,"1Section Medical Psychology and Psychotherapy, Department of Psychiatry, Erasmus MC, PO Box 2040, 3000 CA Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0503-2,10.1007/s10198-013-0503-2,2013,2,Mark Oppe,person:eqmember:17924,Mark Oppe,0000-0003-4286-8855,A5023709885,PERSON,0,ACCEPTED,"2Institute of Health Policy and Management, Erasmus University, PO Box 1738, 3000 DR Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0503-2,10.1007/s10198-013-0503-2,2013,3,Matthijs M Versteegh,person:eqmember:17928,Matthijs Versteegh,0000-0003-4804-235x,A5086031530,PERSON,0,ACCEPTED,"3Ecorys Netherlands, PO Box 4175, 3006 AD Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0503-2,10.1007/s10198-013-0503-2,2013,4,Elly A Stolk,person:eqmember:17837,Elly Stolk,0000-0001-5968-0416,A5033903811,PERSON,0,ACCEPTED,"2Institute of Health Policy and Management, Erasmus University, PO Box 1738, 3000 DR Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0504-1,10.1007/s10198-013-0504-1,2013,1,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,"1Saw Swee Hock School of Public Health, National University of Singapore, 16 Medical Drive, Block MD3, Singapore, 117597 Singapore"
doi:10.1007/s10198-013-0504-1,10.1007/s10198-013-0504-1,2013,2,Minghui Li,person:eqmember:17942,Minghui Li,0000-0003-3673-5925,,PERSON,0,ACCEPTED,"2Pharmaceutical Health Services Research Department, University of Maryland School of Pharmacy, Baltimore, MD USA"
doi:10.1007/s10198-013-0504-1,10.1007/s10198-013-0504-1,2013,3,Elly A Stolk,person:eqmember:17837,Elly Stolk,0000-0001-5968-0416,A5033903811,PERSON,0,ACCEPTED,"3iBMG/IMTA, Erasmus University Rotterdam, Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0504-1,10.1007/s10198-013-0504-1,2013,4,Nancy J Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,"4Office of Health Economics, London, UK"
doi:10.1007/s10198-013-0505-0,10.1007/s10198-013-0505-0,2013,1,Federico Augustovski,person:eqmember:17849,Federico Augustovski,0000-0002-2914-5022,A5053077563,PERSON,1,ACCEPTED,"1Institute of Clinical Effectiveness and Health Policy (IECS), Dr. Emilio Ravignani 2024, C1414CPV Buenos Aires, Argentina | 2School of Public Health, University of Buenos Aires School of Medicine, Buenos Aires, Argentina"
doi:10.1007/s10198-013-0505-0,10.1007/s10198-013-0505-0,2013,2,Lucila Rey-Ares,person:eqmember:17918,Lucila Rey Ares,,A5045433583,PERSON,0,ACCEPTED,"1Institute of Clinical Effectiveness and Health Policy (IECS), Dr. Emilio Ravignani 2024, C1414CPV Buenos Aires, Argentina"
doi:10.1007/s10198-013-0505-0,10.1007/s10198-013-0505-0,2013,3,Vilma Irazola,person:openalex:A5047524207,Vilma Irazola,0000-0002-6100-1862,A5047524207,PERSON,0,ACCEPTED,"1Institute of Clinical Effectiveness and Health Policy (IECS), Dr. Emilio Ravignani 2024, C1414CPV Buenos Aires, Argentina"
doi:10.1007/s10198-013-0505-0,10.1007/s10198-013-0505-0,2013,4,Mark Oppe,person:eqmember:17924,Mark Oppe,0000-0003-4286-8855,A5023709885,PERSON,0,ACCEPTED,"3Department of Health Policy and Management, Institute for Medical Technology Assessment, Erasmus University Rotterdam, Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0505-0,10.1007/s10198-013-0505-0,2013,5,Nancy J. Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,"4Office of Health Economics, London, UK"
doi:10.1007/s10198-013-0507-y,10.1007/s10198-013-0507-y,2013,1,Matthijs M Versteegh,person:eqmember:17928,Matthijs Versteegh,0000-0003-4804-235x,A5086031530,PERSON,0,ACCEPTED,"1iMTA/iBMG, Institute of Health Policy and Management/Institute for Medical Technology Assessment, Erasmus University of Rotterdam, PO Box 1738, 3000 DR Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0507-y,10.1007/s10198-013-0507-y,2013,2,Arthur E Attema,person:leader:78f0dc6cb8d8,Arthur Attema,0000-0003-3607-6579,A5082166488,PERSON,0,ACCEPTED,"1iMTA/iBMG, Institute of Health Policy and Management/Institute for Medical Technology Assessment, Erasmus University of Rotterdam, PO Box 1738, 3000 DR Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0507-y,10.1007/s10198-013-0507-y,2013,3,Mark Oppe,person:eqmember:17924,Mark Oppe,0000-0003-4286-8855,A5023709885,PERSON,0,ACCEPTED,"1iMTA/iBMG, Institute of Health Policy and Management/Institute for Medical Technology Assessment, Erasmus University of Rotterdam, PO Box 1738, 3000 DR Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0507-y,10.1007/s10198-013-0507-y,2013,4,Nancy J Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,"2Office of Health Economics, London, UK"
doi:10.1007/s10198-013-0507-y,10.1007/s10198-013-0507-y,2013,5,Elly A Stolk,person:eqmember:17837,Elly Stolk,0000-0001-5968-0416,A5033903811,PERSON,0,ACCEPTED,"1iMTA/iBMG, Institute of Health Policy and Management/Institute for Medical Technology Assessment, Erasmus University of Rotterdam, PO Box 1738, 3000 DR Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0511-2,10.1007/s10198-013-0511-2,2013,1,Juan Manuel Ramos-Goñi,person:eqmember:17893,Juan M. Ramos-Goñi,0000-0002-9568-5190,A5047957689,PERSON,0,ACCEPTED,"1HTA Unit of Canary Islands Health Service, Servicio Canario de la Salud, C/Calvario, 271-B, 1 IQZ, 38350 Tacoronte, Santa Cruz de Tenerife, Canary Islands Spain | 2Red de Investigación de Servicios Sanitarios En Cronicidad (REDISSEC), Servicio Canario de la Salud, Tacoronte, Santa Cruz de Tenerife, Canary Islands Spain"
doi:10.1007/s10198-013-0511-2,10.1007/s10198-013-0511-2,2013,2,Oliver Rivero-Arias,person:eqmember:17960,Oliver Rivero-Arias,0000-0003-2233-6544,A5121462085,PERSON,0,ACCEPTED,"2Red de Investigación de Servicios Sanitarios En Cronicidad (REDISSEC), Servicio Canario de la Salud, Tacoronte, Santa Cruz de Tenerife, Canary Islands Spain | 3University of Oxford, Oxford, UK"
doi:10.1007/s10198-013-0511-2,10.1007/s10198-013-0511-2,2013,3,María Errea,person:openalex:A5069416662,María Errea Rodríguez,0000-0002-2192-0266,A5069416662,PERSON,0,ACCEPTED,"4Universidad Pública de Navarra, Navarra, Spain"
doi:10.1007/s10198-013-0511-2,10.1007/s10198-013-0511-2,2013,4,Elly A Stolk,person:eqmember:17837,Elly Stolk,0000-0001-5968-0416,A5033903811,PERSON,0,ACCEPTED,"5Institute for Health Policy and Management, Erasmus University of Rotterdam, Rotterdam, The Netherlands"
doi:10.1007/s10198-013-0511-2,10.1007/s10198-013-0511-2,2013,5,Michael Herdman,person:eqmember:17930,Michael Herdman,0000-0002-8189-5357,A5006750775,PERSON,0,ACCEPTED,"6Insight Consulting and Research, Barcelona, Spain"
doi:10.1007/s10198-013-0511-2,10.1007/s10198-013-0511-2,2013,6,Juan Manuel Cabasés,person:eqmember:17891,Juan Cabasés,0000-0003-0207-4137,A5039017875,PERSON,0,ACCEPTED,"4Universidad Pública de Navarra, Navarra, Spain"
doi:10.1007/s10198-016-0841-y,10.1007/s10198-016-0841-y,2017,1,Paul F. M. Krabbe,person:eqmember:17964,Paul Krabbe,0000-0001-6042-1243,A5061371202,PERSON,1,ACCEPTED,"10000 0004 0407 1981grid.4830.fDepartment of Epidemiology, University Medical Center Groningen, University of Groningen, PO Box 30.001, 9700 RB Groningen, The Netherlands"
doi:10.1007/s10198-016-0841-y,10.1007/s10198-016-0841-y,2017,2,Elly A. Stolk,person:eqmember:17837,Elly Stolk,0000-0001-5968-0416,A5033903811,PERSON,0,ACCEPTED,"20000 0004 5906 3508grid.478988.2EuroQol Research Foundation, Marten Meesweg 107, 3068 AV Rotterdam, The Netherlands"
doi:10.1007/s10198-016-0841-y,10.1007/s10198-016-0841-y,2017,3,Nancy J. Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,"3Office of Health Economics, 105 Victoria Street, London, SW1E 6QT UK"
doi:10.1007/s10198-016-0841-y,10.1007/s10198-016-0841-y,2017,4,Feng Xie,person:eqmember:17851,Feng Xie,0000-0003-3454-6266,A5102994482,PERSON,0,ACCEPTED,"40000 0004 1936 8227grid.25073.33Department of Clinical Epidemiology and Biostatistics, H306 Martha Wing, St. Joseph’s Healthcare Hamilton, McMaster University, 50 Charlton Avenue East Hamilton, Ontario, L8N 4A6 Canada"
doi:10.1007/s10198-016-0841-y,10.1007/s10198-016-0841-y,2017,5,Elise H. Quik,person:openalex:A5088421868,E.H. Quik,0000-0002-2314-327x,A5088421868,PERSON,0,ACCEPTED,"50000 0004 0407 1981grid.4830.fFaculty of Mathematics and Natural Sciences, Groningen Research Institute of Pharmacy, University of Groningen, Antonius Deusinglaan 19713 AV Groningen, PO Box 30.001, 9700 RB Groningen, The Netherlands"
doi:10.1007/s10198-016-0841-y,10.1007/s10198-016-0841-y,2017,6,A. Simon Pickard,person:eqmember:17988,Simon Pickard,0000-0001-5645-7091,A5058888906,PERSON,0,ACCEPTED,"60000 0001 2175 0319grid.185648.6Outcomes and Policy College of Pharmacy, Department of Pharmacy Systems, University of Illinois at Chicago, 833 South Wood St, MC 886, Chicago, IL 60612 USA"
doi:10.1007/s10198-017-0905-7,10.1007/s10198-017-0905-7,2017,1,Amanda Cole,person:openalex:A5037261695,Amanda Cole,0000-0001-6179-7752,A5037261695,PERSON,0,ACCEPTED,
doi:10.1007/s10198-017-0905-7,10.1007/s10198-017-0905-7,2017,2,Koonal Shah,person:eqmember:17901,Koonal Shah,0000-0002-4927-7858,A5083575745,PERSON,0,ACCEPTED,
doi:10.1007/s10198-017-0905-7,10.1007/s10198-017-0905-7,2017,3,Brendan Mulhern,person:eqmember:17807,Brendan Mulhern,0000-0003-3656-8063,A5090013218,PERSON,0,ACCEPTED,
doi:10.1007/s10198-017-0905-7,10.1007/s10198-017-0905-7,2017,4,Yan Feng,person:eqmember:18016,Yan Feng,0000-0001-8663-6859,A5027316988,PERSON,0,ACCEPTED,
doi:10.1007/s10198-017-0905-7,10.1007/s10198-017-0905-7,2017,5,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,
doi:10.1007/s10198-018-0955-5,10.1007/s10198-018-0955-5,2018,1,M F Janssen,person:eqmember:19005,Bas Janssen,0000-0001-6602-6949,A5020933378,PERSON,0,ACCEPTED,"1Section Medical Psychology and Psychotherapy, Department of Psychiatry, Erasmus MC, PO Box 2040, 3000 CA Rotterdam, The Netherlands | 2EuroQol Group, Rotterdam, The Netherlands"
doi:10.1007/s10198-018-0955-5,10.1007/s10198-018-0955-5,2018,2,A Szende,person:eqmember:17789,Agota Szende,0000-0002-5880-3354,A5002095623,PERSON,0,ACCEPTED,"3Global Health Economics and Outcomes Research, Covance, Leeds, UK"
doi:10.1007/s10198-018-0955-5,10.1007/s10198-018-0955-5,2018,3,J Cabases,person:author:56fbda595b76316d,J. Cabases,,,PERSON,0,UNRESOLVED,"4Department of Economics, Public University of Navarra, Pamplona, Spain"
doi:10.1007/s10198-018-0955-5,10.1007/s10198-018-0955-5,2018,4,J M Ramos-Goñi,person:eqmember:17893,Juan M. Ramos-Goñi,0000-0002-9568-5190,A5047957689,PERSON,0,ACCEPTED,"2EuroQol Group, Rotterdam, The Netherlands"
doi:10.1007/s10198-018-0955-5,10.1007/s10198-018-0955-5,2018,5,G Vilagut,person:openalex:A5083951614,Gemma Vilagut,0000-0002-3714-226x,A5083951614,PERSON,0,ACCEPTED,"5IMIM (Institut Hospital del Mar d′Investigacions Mèdiques), Barcelona, Spain | 6CIBER Epidemiología y Salud Pública (CIBERESP), Madrid, Spain"
doi:10.1007/s10198-018-0955-5,10.1007/s10198-018-0955-5,2018,6,H H König,person:openalex:A5112493707,H.‐H. König,,A5112493707,PERSON,0,ACCEPTED,"7Department of Health Economics and Health Services Research, University Medical Center Hamburg-Eppendorf, Hamburg, Germany"
doi:10.1007/s10198-018-0987-x,10.1007/s10198-018-0987-x,2018,1,Fan Yang,person:eqmember:17843,Fan Yang,0000-0003-4689-265x,A5056976700,PERSON,0,ACCEPTED,"1Centre for Health Economics, University of York, Heslington, York, YO10 5DD UK"
doi:10.1007/s10198-018-0987-x,10.1007/s10198-018-0987-x,2018,2,Nancy Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,"2Office of Health Economics, London, UK"
doi:10.1007/s10198-018-0987-x,10.1007/s10198-018-0987-x,2018,3,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,"3Saw Swee Hock School of Public Health, National University of Singapore, Singapore, Singapore"
doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z,2018,1,Nancy J Devlin,person:eqmember:17946,Nancy Devlin,0000-0002-1561-5361,A5103206776,PERSON,0,ACCEPTED,"1Office of Health Economics, Southside 7th floor, 105 Victoria Street, London, SW1E 6QT UK | 2School of Health and Related Research, University of Sheffield, 30 Regent Street, Sheffield, S1 4DA UK"
doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z,2018,2,Koonal K Shah,person:eqmember:17901,Koonal Shah,0000-0002-4927-7858,A5083575745,PERSON,0,ACCEPTED,"1Office of Health Economics, Southside 7th floor, 105 Victoria Street, London, SW1E 6QT UK | 2School of Health and Related Research, University of Sheffield, 30 Regent Street, Sheffield, S1 4DA UK"
doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z,2018,3,Brendan J Mulhern,person:eqmember:17807,Brendan Mulhern,0000-0003-3656-8063,A5090013218,PERSON,0,ACCEPTED,"3Centre for Health Economics Research and Evaluation, University of Technology Sydney, PO Box 123, Broadway, NSW 2007 Australia"
doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z,2018,4,Krystallia Pantiri,person:openalex:A5021997891,Krystallia Pantiri,0000-0001-6241-0249,A5021997891,PERSON,0,ACCEPTED,"4Pharmerit International, Marten Meesweg 107, 3068 AV Rotterdam, The Netherlands"
doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z,2018,5,Ben van Hout,person:eqmember:17799,Ben Van Hout,0000-0001-9698-6094,A5032690231,PERSON,0,ACCEPTED,"2School of Health and Related Research, University of Sheffield, 30 Regent Street, Sheffield, S1 4DA UK | 5Pharmerit International, Enterprise House, Innovation Way, York, YO10 5NQ UK"
doi:10.1007/s10198-018-1026-7,10.1007/s10198-018-1026-7,2019,1,Carlos King Ho Wong,person:eqmember:17811,Carlos Wong,0000-0002-6895-6071,A5041610413,PERSON,0,ACCEPTED,
doi:10.1007/s10198-018-1026-7,10.1007/s10198-018-1026-7,2019,2,Prudence Wing Hang Cheung,person:leader:fe53e5b0d472,Prudence Cheung,0000-0002-3213-7373,A5011025629,PERSON,0,ACCEPTED,
