person_id,display_name,family_name,given_names,orcid,openalex_id,entity_kind,identity_status,euroqol_member,n_projects_as_pi,n_publications,first_publication_year,last_publication_year
person:eqmember:17855,Fredrick Purba,Purba,Fredrick,0000-0002-7336-3043,A5059806422,PERSON,PROFILE_ACCEPTED,1,16,33,2017,2026
person:eqmember:17861,Gouke Bonsel,Bonsel,Gouke,0000-0002-8364-1086,A5047977076,PERSON,PROFILE_ACCEPTED,1,9,42,2010,2026
person:eqmember:17863,Hannah Penton,Penton,Hannah,0000-0001-9492-7875,A5056335393,PERSON,PROFILE_ACCEPTED,1,3,1,2024,2024
person:eqmember:17865,Harri Sintonen,Sintonen,Harri,0000-0003-1252-0946,A5032927955,PERSON,PROFILE_ACCEPTED,1,0,0,,
person:eqmember:17867,Henry Bailey,Bailey,Henry,0000-0002-4479-9948,A5090969739,PERSON,PROFILE_ACCEPTED,1,6,11,2018,2025
person:eqmember:17869,Ines Buchholz,Buchholz,Ines,0000-0001-9729-6992,A5043257626,PERSON,PROFILE_ACCEPTED,1,2,8,2018,2026
person:eqmember:17871,James Shaw,Shaw,James,0000-0002-7019-3720,A5055862397,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,6,2019,2024
person:eqmember:17873,Jan Abel Olsen,Olsen,Jan Abel,0000-0001-9472-2669,A5052181611,PERSON,PROFILE_ACCEPTED,1,3,5,2022,2026
person:eqmember:17875,Jan Busschbach,Busschbach,Jan,0000-0002-8602-0381,A5020122364,PERSON,PROFILE_ACCEPTED,1,5,38,2012,2026
person:eqmember:17877,Janine Verstraete,Verstraete,Janine,0000-0002-1148-4747,A5006452129,PERSON,PROFILE_ACCEPTED,1,13,32,2018,2026
person:eqmember:17879,Jeffrey Johnson,Johnson,Jeffrey,0000-0001-8290-2857,A5067514299,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,13,29,2015,2025
person:eqmember:17881,Jennifer Jelsma,Jelsma,Jennifer,0000-0003-4049-8395,A5064611767,PERSON,PROFILE_ACCEPTED,1,11,15,2010,2026
person:eqmember:17883,Johannes Clouth,Clouth,Johannes,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,0,,
person:eqmember:17885,John Brazier,Brazier,John,0000-0001-8645-4780,A5007276743,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,3,17,2005,2024
person:eqmember:17887,John Hartman,Hartman,John,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,3,0,,
person:eqmember:17889,John Yfantopoulos,Yfantopoulos,John,0000-0003-0424-6887,A5050078092,PERSON,PROFILE_ACCEPTED,1,1,4,2021,2024
person:eqmember:17891,Juan Cabasés,Cabasés,Juan,0000-0003-0207-4137,A5039017875,PERSON,PROFILE_ACCEPTED,1,0,2,2013,2023
person:eqmember:17893,Juan M. Ramos-Goñi,Ramos-Goñi,Juan M.,0000-0002-9568-5190,A5047957689,PERSON,PROFILE_ACCEPTED,1,9,40,2013,2025
person:eqmember:17895,Juanita Haagsma,Haagsma,Juanita,0000-0002-2055-548x,A5060133399,PERSON,PROFILE_ACCEPTED,1,17,35,2017,2026
person:eqmember:17897,Kim Rand,Rand,Kim,0000-0001-7692-4099,A5041551368,PERSON,PROFILE_ACCEPTED,1,14,34,2014,2026
person:eqmember:17899,Knut Stavem,Stavem,Knut,0000-0003-4512-8000,A5033845511,PERSON,PROFILE_ACCEPTED,1,1,5,2022,2026
person:eqmember:17901,Koonal Shah,Shah,Koonal,0000-0002-4927-7858,A5083575745,PERSON,PROFILE_ACCEPTED,1,8,36,2014,2025
person:eqmember:17905,Kristina Ludwig,Ludwig,Kristina,0000-0002-4306-4667,A5035184665,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,1,13,2017,2025
person:eqmember:17907,Kristina Secnik Boye,Boye,Kristina Secnik,0000-0002-5953-5929,A5039006946,PERSON,PROFILE_ACCEPTED,1,0,3,2019,2020
person:eqmember:17909,Leida Lamers,Lamers,Leida,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,0,,
person:eqmember:17911,Lidia Engel,Engel,Lidia,0000-0002-7959-3149,A5039737173,PERSON,PROFILE_ACCEPTED,1,6,31,2020,2026
person:eqmember:17913,Ling-Hsiang Chuang,Chuang,Ling-Hsiang,0000-0001-8043-0411,A5057802030,PERSON,PROFILE_ACCEPTED,1,3,5,2019,2025
person:eqmember:17914,Liv Ariane Augestad,Augestad,Liv Ariane,0000-0003-3330-5081,A5054297438,PERSON,PROFILE_ACCEPTED,1,0,3,2017,2020
person:eqmember:17916,Louise Longworth,Longworth,Louise,0000-0003-2512-4862,A5046647690,PERSON,PROFILE_ACCEPTED,1,4,11,2014,2026
person:eqmember:17918,Lucila Rey Ares,Ares,Lucila Rey,,A5045433583,PERSON,PROFILE_ACCEPTED,1,2,3,2013,2026
person:eqmember:17920,Marcel Jonker,Jonker,Marcel,0000-0001-8433-1402,A5063358434,PERSON,PROFILE_ACCEPTED,1,18,22,2016,2026
person:eqmember:17922,Marisa Da Santos,Santos,Marisa Da,0000-0002-2174-6800,A5070231679,PERSON,PROFILE_ACCEPTED,1,2,4,2017,2025
person:eqmember:17924,Mark Oppe,Oppe,Mark,0000-0003-4286-8855,A5023709885,PERSON,PROFILE_ACCEPTED,1,5,23,2013,2025
person:eqmember:17928,Matthijs Versteegh,Versteegh,Matthijs,0000-0003-4804-235x,A5086031530,PERSON,PROFILE_ACCEPTED,1,2,7,2013,2023
person:eqmember:17930,Michael Herdman,Herdman,Michael,0000-0002-8189-5357,A5006750775,PERSON,PROFILE_ACCEPTED,1,2,41,2010,2026
person:eqmember:17934,Michał Jakubczyk,Jakubczyk,Michał,0000-0002-0006-6769,A5015781187,PERSON,PROFILE_ACCEPTED,1,14,16,2017,2026
person:eqmember:17936,Mihir Gandhi,Gandhi,Mihir,0000-0002-8902-2710,A5112963139,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,3,6,2017,2025
person:eqmember:17937,Milad Karimi,Karimi,Milad,0000-0002-5298-174x,A5076374306,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,2,5,2018,2025
person:eqmember:17938,Mimmi Åström,Åström,Mimmi,0000-0002-6711-5262,A5055089597,PERSON,PROFILE_ACCEPTED,1,3,6,2014,2026
person:eqmember:17940,Min-Woo Jo,Jo,Min-Woo,0000-0002-4574-1318,A5015763173,PERSON,PROFILE_ACCEPTED,1,0,4,2016,2022
person:eqmember:17942,Minghui Li,Li,Minghui,0000-0003-3673-5925,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,2,3,2012,2013
person:eqmember:17944,Nan Luo,Luo,Nan,0000-0001-7980-6979,A5064398143,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,55,94,2012,2026
person:eqmember:17946,Nancy Devlin,Devlin,Nancy,0000-0002-1561-5361,A5103206776,PERSON,PROFILE_ACCEPTED,1,21,102,2004,2026
person:eqmember:17948,Narcis Gusi,Gusi,Narcis,0000-0002-1001-8883,A5042480120,PERSON,PROFILE_ACCEPTED,1,2,6,2010,2022
person:eqmember:17952,Nick Bansback,Bansback,Nick,0000-0002-1510-3462,A5052496992,PERSON,PROFILE_ACCEPTED,1,7,16,2014,2026
person:eqmember:17954,Nils Gutacker,Gutacker,Nils,0000-0002-2833-0621,A5023093255,PERSON,PROFILE_ACCEPTED,1,8,7,2016,2025
person:eqmember:17956,Ning Yan Gu,Gu,Ning Yan,0000-0002-1250-7605,A5063972558,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,4,17,2021,2025
person:eqmember:17958,Ole Marten,Marten,Ole,0000-0002-2576-9110,A5033160244,PERSON,PROFILE_ACCEPTED,1,3,14,2020,2026
person:eqmember:17960,Oliver Rivero-Arias,Rivero-Arias,Oliver,0000-0003-2233-6544,A5121462085,PERSON,PROFILE_ACCEPTED,1,3,21,2013,2026
person:eqmember:17962,Paul Kind,Kind,Paul,0000-0003-2377-1652,A5013594779,PERSON,PROFILE_ACCEPTED,1,13,14,2010,2025
person:eqmember:17964,Paul Krabbe,Krabbe,Paul,0000-0001-6042-1243,A5061371202,PERSON,PROFILE_ACCEPTED,1,1,9,2013,2020
person:eqmember:17966,Paula Lorgelly,Lorgelly,Paula,0000-0002-8990-9514,A5027424571,PERSON,PROFILE_ACCEPTED,1,8,1,2026,2026
person:eqmember:17968,Peep Stalmeier,Stalmeier,Peep,0000-0002-7553-562x,A5013523692,PERSON,PROFILE_ACCEPTED,1,4,13,2014,2026
person:eqmember:17973,Richard Brooks,Brooks,Richard,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,2,2017,2020
person:eqmember:17974,Richard Norman,Norman,Richard,0000-0002-3112-3893,A5101841802,PERSON,PROFILE_ACCEPTED,1,6,38,2017,2026
person:eqmember:17976,Rosalie Viney,Viney,Rosalie,0000-0002-0039-9635,A5076742980,PERSON,PROFILE_ACCEPTED,1,3,28,2015,2026
person:eqmember:17978,Rosalind de Charro,Charro,Rosalind de,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,0,,
person:eqmember:17980,Ruixuan Jiang,Jiang,Ruixuan,0000-0003-1737-2989,A5049026946,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,7,2019,2023
person:eqmember:17982,Sarah Derrett,Derrett,Sarah,0000-0003-2867-0498,A5021576811,PERSON,PROFILE_ACCEPTED,1,5,12,2014,2026
person:eqmember:17984,Sarah Dewilde,Dewilde,Sarah,0000-0002-7315-3230,A5043932217,PERSON,PROFILE_ACCEPTED,1,5,4,2022,2025
person:eqmember:17988,Simon Pickard,Pickard,Simon,0000-0001-5645-7091,A5058888906,PERSON,PROFILE_ACCEPTED,1,10,42,2010,2026
person:eqmember:17990,Simone Schieskow,Schieskow,Simone,,A5117152200,PERSON,PROFILE_ACCEPTED,1,1,3,2025,2026
person:eqmember:17992,Stefan Lipman,Lipman,Stefan,0000-0002-8784-9650,A5078862538,PERSON,PROFILE_ACCEPTED,1,11,24,2020,2026
person:eqmember:17994,Stirling Bryan,Bryan,Stirling,0000-0001-7093-3058,A5015667412,PERSON,PROFILE_ACCEPTED,1,2,6,2015,2026
person:eqmember:17996,Sun Sun,Sun,Sun,0000-0001-5948-3025,A5081188742,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,1,3,2020,2022
person:eqmember:17998,Tessa Peasgood,Peasgood,Tessa,0000-0001-8024-7801,A5022446221,PERSON,PROFILE_ACCEPTED,1,12,39,2020,2026
person:eqmember:18000,thomas kohlmann,kohlmann,thomas,0000-0002-5956-8309,A5031953969,PERSON,PROFILE_ACCEPTED,1,1,11,2012,2025
person:eqmember:18002,Tianxin Pan,Pan,Tianxin,0000-0002-2243-8818,A5044860561,PERSON,PROFILE_ACCEPTED,1,5,15,2021,2026
person:eqmember:18004,Trudy Sullivan,Sullivan,Trudy,0000-0001-8452-2591,A5022698267,PERSON,PROFILE_ACCEPTED,1,2,6,2019,2026
person:eqmember:18006,Valentina Prevolnik Rupel,Rupel,Valentina Prevolnik,0000-0002-1238-7156,A5091343801,PERSON,PROFILE_ACCEPTED,1,5,7,2016,2025
person:eqmember:18008,victor zarate,zarate,victor,0000-0001-9145-3694,A5074565937,PERSON,PROFILE_ACCEPTED,1,6,1,2025,2025
person:eqmember:18010,Wolfgang Greiner,Greiner,Wolfgang,0000-0001-9552-6969,A5001823062,PERSON,PROFILE_ACCEPTED,1,12,25,2010,2024
person:eqmember:18012,Xuejing Jin,Jin,Xuejing,0000-0003-3513-2364,A5008581679,PERSON,PROFILE_ACCEPTED,1,2,7,2015,2024
person:eqmember:18014,yaling Yang,Yang,yaling,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,3,5,2022,2026
person:eqmember:18016,Yan Feng,Feng,Yan,0000-0001-8663-6859,A5027316988,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,5,12,2015,2025
person:eqmember:18018,You-Shan Feng,Feng,You-Shan,0000-0003-1509-3409,A5091571513,PERSON,PROFILE_ACCEPTED,1,11,11,2012,2026
person:eqmember:18019,Zhihao Yang,Yang,Zhihao,0000-0001-5468-0847,A5028809099,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,22,59,2017,2026
person:eqmember:18021,Zhuxin Mao,Mao,Zhuxin,0000-0002-7444-1584,A5002022038,PERSON,PROFILE_ACCEPTED,1,8,13,2021,2026
person:eqmember:18646,Edward Webb,Webb,Edward,0000-0001-7918-839x,A5011344482,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,2,2,2021,2024
person:eqmember:18648,Rachel Tan,Tan,Rachel,0000-0002-4610-1195,A5047279366,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,0,12,2019,2025
person:eqmember:19003,Aureliano Finch,Finch,Aureliano,0000-0003-1438-321x,A5055927783,PERSON,PROFILE_ACCEPTED,1,4,27,2021,2026
person:eqmember:19005,Bas Janssen,Janssen,Bas,0000-0001-6602-6949,A5020933378,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,10,62,2010,2026
person:eqmember:19028,Ling Jie Cheng,Cheng,Ling Jie,0000-0002-5338-578x,A5082193621,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,8,7,2023,2026
person:eqmember:19030,Maja Kuharic,Kuharic,Maja,0000-0003-3696-9086,A5007210675,PERSON,PROFILE_ACCEPTED,1,7,16,2020,2026
person:eqmember:19032,Mina Bahrampour,Bahrampour,Mina,0000-0002-6915-1865,A5068470091,PERSON,PROFILE_ACCEPTED,1,3,7,2023,2026
person:eqmember:19179,Márta Péntek,Péntek,Márta,0000-0001-9636-6012,A5064557440,PERSON,PROFILE_ACCEPTED,1,0,2,2016,2020
person:eqmember:19813,Benjamin Matthew Craig,Craig,Benjamin Matthew,0000-0003-1121-1316,A5029949490,PERSON,PROFILE_ACCEPTED,1,15,23,2014,2026
person:eqmember:21548,Ulrike Ravens-Sieberer,Ravens-Sieberer,Ulrike,0000-0002-2031-095x,A5049804622,PERSON,PROFILE_ACCEPTED,1,1,4,2010,2019
person:eqmember:21551,Alice Yu,Yu,Alice,0000-0003-2444-0505,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,5,4,2025,2026
person:eqmember:21677,Cate Bailey,Bailey,Cate,0000-0001-5030-430x,A5020867003,PERSON,PROFILE_ACCEPTED,1,9,11,2024,2026
person:eqmember:21678,Richard Xu,Xu,Richard,0000-0002-4720-5172,A5057171540,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,1,12,9,2019,2026
person:leader:04cf56c7a04c,Kompal Sinha,Sinha,Kompal,0000-0003-4318-6100,A5026880787,PERSON,PROFILE_ACCEPTED,0,1,1,2024,2024
person:leader:0528d2bef677,Iwan van der Horst,Horst,Iwan van der,0000-0003-3891-8522,A5024802434,PERSON,PROFILE_ACCEPTED,0,1,3,2021,2025
person:leader:0687af044b11,Jenny Downs,Downs,Jenny,0000-0001-7358-9037,A5045593878,PERSON,PROFILE_ACCEPTED,0,1,2,2023,2024
person:leader:083cccd0472d,Wojciech Trzebiński,Trzebiński,Wojciech,,,PERSON,NO_EXTERNAL_PROFILE,0,2,0,,
person:leader:086bfe1b27fe,Minh Pham,Pham,Minh,0000-0003-2974-3484,A5088028488,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,3,2,2025,2026
person:leader:08f441c510b7,Taavi Lai,Lai,Taavi,,A5109074641,PERSON,PROFILE_ACCEPTED,0,1,1,2026,2026
person:leader:09fa3c498378,Asrul Shafie,Shafie,Asrul,0000-0002-5629-9270,A5089160643,PERSON,PROFILE_ACCEPTED,0,3,5,2019,2026
person:leader:0a4ba2690908,Paul Schneider,Schneider,Paul,0000-0003-3552-1087,A5007136182,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,3,9,2020,2025
person:leader:0e64036a4445,Yiting Luo,Luo,Yiting,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,3,0,,
person:leader:0e9ad499d04b,Pedro Ferreira,Ferreira,Pedro,0000-0002-9448-9542,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,1,2019,2019
person:leader:1064c67128ac,Brigitte Essers,Essers,Brigitte,0000-0002-7703-7114,A5056962219,PERSON,PROFILE_ACCEPTED,0,1,3,2022,2023
person:leader:11e9ccc1a058,Corneliu Bolbocean,Bolbocean,Corneliu,0000-0001-5782-1844,A5018646670,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:16c3b78cea49,Priyanka Banik,Banik,Priyanka,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:17f6764f4e92,Stella Heemskerk,Heemskerk,Stella,0000-0002-1320-8084,A5025807986,PERSON,PROFILE_ACCEPTED,0,1,5,2022,2026
person:leader:1a4259c27e31,Hoang Van Mi,Mi,Hoang Van,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:1b524ab3f1ea,Marufa Sultana,Sultana,Marufa,0000-0003-2475-6497,A5035318354,PERSON,PROFILE_ACCEPTED,0,3,0,,
person:leader:1e73a1e0f92c,Jiabi Wen,Wen,Jiabi,0000-0001-9579-9625,A5001767251,PERSON,PROFILE_ACCEPTED,0,1,1,2022,2022
person:leader:1ed27ee96b5d,Alexander van Heusden,Heusden,Alexander van,0009-0007-8055-5450,A5070658848,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,5,2023,2025
person:leader:206cc1095a3f,Irina Kinchin,Kinchin,Irina,0000-0003-0133-2763,A5054485095,PERSON,PROFILE_ACCEPTED,0,3,2,2025,2025
person:leader:22c287b45ebd,Carrie-Anne Ng,Ng,Carrie-Anne,0000-0001-9326-8492,A5035818265,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,1,2026,2026
person:leader:2457503d9523,KM Vermeulen,Vermeulen,KM,,A5110324582,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:27feb927c5f2,Erwin Birnie,Birnie,Erwin,0000-0002-4534-4857,A5023843843,PERSON,PROFILE_ACCEPTED,0,1,5,2022,2026
person:leader:2a625746ba9f,Elizabeth Tompkins,Tompkins,Elizabeth,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:2a71a5f6076e,Jan Heijdra Suasnabar,Suasnabar,Jan Heijdra,0000-0002-8057-1318,A5050459768,PERSON,PROFILE_ACCEPTED,0,2,1,2024,2024
person:leader:2ca10efb7941,Merhawit Gerezgiher,Gerezgiher,Merhawit,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:2cb6b74c1c35,Eszter Szlávicz,Szlávicz,Eszter,0000-0002-1083-0994,A5086041403,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:2f6e9bb0322d,Janine van Til,Til,Janine van,0000-0002-5416-5893,A5070605387,PERSON,PROFILE_ACCEPTED,0,1,1,2026,2026
person:leader:2fd1b3a52d2e,Sofia Vallejo,Vallejo,Sofia,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:3063ea56e68a,Alexander Arons,Arons,Alexander,,A5044999875,PERSON,PROFILE_ACCEPTED,0,5,0,,
person:leader:319f4d5520bf,Yap Xin Yi,Yi,Yap Xin,0000-0002-7135-6325,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,0,,
person:leader:31a5417532b0,Eliza Wong,Wong,Eliza,0000-0001-9983-6219,A5033480820,PERSON,PROFILE_ACCEPTED,0,1,7,2017,2026
person:leader:320b99af03c2,María Belizán,Belizán,María,0000-0002-8739-5249,A5058351382,PERSON,PROFILE_ACCEPTED,0,3,9,2020,2026
person:leader:33ce5d686145,Ciaran O'Neill,O'Neill,Ciaran,0000-0001-7668-3934,A5016414995,PERSON,PROFILE_ACCEPTED,0,1,13,2018,2026
person:leader:33e259cba916,Jessica Roydhouse,Roydhouse,Jessica,0000-0002-8025-5841,A5010221662,PERSON,PROFILE_ACCEPTED,0,2,1,2026,2026
person:leader:35b2f2d48116,Cathrine Elgaard Jensen,Jensen,Cathrine Elgaard,0000-0001-7300-254x,A5102727513,PERSON,PROFILE_ACCEPTED,0,1,4,2021,2025
person:leader:3722354a14bd,Abeer Al Rabayah,Rabayah,Abeer Al,0000-0003-2952-9103,A5058964513,PERSON,PROFILE_ACCEPTED,0,1,2,2024,2026
person:leader:39e3bb2019e3,Samar Farid,Farid,Samar,0000-0002-6048-847x,A5091305227,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,11,7,2021,2026
person:leader:3a021deb0a29,Rebecca Addo,Addo,Rebecca,0000-0002-5970-1122,A5005424373,PERSON,PROFILE_ACCEPTED,0,1,4,2022,2024
person:leader:3e574b51f63b,Ilan Koppen,Koppen,Ilan,0000-0002-1856-0968,A5031557006,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:4001f58df21c,Takeru Shiroiwa,Shiroiwa,Takeru,0000-0003-3055-9932,A5007564965,PERSON,PROFILE_ACCEPTED,0,2,2,2016,2021
person:leader:41a7c337ba63,Cynthia L. Gong,Gong,Cynthia L.,0000-0003-0159-1335,A5101451604,PERSON,PROFILE_ACCEPTED,0,1,6,2019,2025
person:leader:43591e890911,Clement Cheuk Wai Ng,Ng,Clement Cheuk Wai,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,3,0,,
person:leader:44719d5c83d6,Luis Rajmil,Rajmil,Luis,0000-0002-6625-0649,A5000326162,PERSON,PROFILE_ACCEPTED,0,1,1,2019,2019
person:leader:45165c7286a7,Meles Tekie,Tekie,Meles,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:45e0db20f70b,Ava Hoogenboom,Hoogenboom,Ava,0009-0004-2252-454x,A5117116214,PERSON,PROFILE_ACCEPTED,0,1,1,2025,2025
person:leader:46d6ae1ea3cd,Nicholas Smeele,Smeele,Nicholas,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:49d1d576ca39,Gerkens Sophie,Sophie,Gerkens,0000-0001-6211-3471,A5063513647,PERSON,PROFILE_ACCEPTED,0,1,1,2022,2022
person:leader:4a3a47051430,Gordon Liu,Liu,Gordon,,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,2,2017,2018
person:leader:4a5cd1710c94,Emily McDool,McDool,Emily,0000-0002-3530-7921,A5006458172,PERSON,PROFILE_ACCEPTED,0,3,6,2022,2026
person:leader:4a644920a969,Katie Page,Page,Katie,0000-0001-9183-9175,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,2,2022,2025
person:leader:4c5021828c2c,Josephine Walker,Walker,Josephine,0000-0002-9732-5738,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,0,,
person:leader:4fa690feeeb8,Oriana Ciani,Ciani,Oriana,0000-0002-3607-0508,A5008052793,PERSON,PROFILE_ACCEPTED,0,1,2,2021,2022
person:leader:509e281c560b,Raf Van Gestel,Gestel,Raf Van,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:50cca9cff5d9,Kim Dalziel,Dalziel,Kim,0000-0003-4972-8871,A5078953009,PERSON,PROFILE_ACCEPTED,0,4,28,2021,2026
person:leader:510242c8d95e,Lucky Ngwira,Ngwira,Lucky,0000-0002-2695-8917,A5063482306,PERSON,PROFILE_ACCEPTED,0,5,6,2021,2026
person:leader:521652db691b,Haode Wang,Wang,Haode,0000-0002-0759-7087,A5073060343,PERSON,PROFILE_ACCEPTED,0,2,2,2023,2026
person:leader:5254d920d75f,Jeremy Dietz,Dietz,Jeremy,,A5078556304,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:53444d26184b,Hsiang-Wen Lin,Lin,Hsiang-Wen,0000-0002-6771-6746,A5003956817,PERSON,PROFILE_ACCEPTED,0,1,4,2018,2024
person:leader:557995e71b4d,Shunya Ikeda,Ikeda,Shunya,0000-0002-1866-2155,A5064794823,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,2,3,2016,2021
person:leader:55f142e2e36b,Emma Pleeging,Pleeging,Emma,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:570ea90166a5,Nadine Zawadzkli,Zawadzkli,Nadine,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:58f9f9b702a9,Rini Noviyani,Noviyani,Rini,,,PERSON,NO_EXTERNAL_PROFILE,0,1,0,,
person:leader:5b6527858de5,Kristina Burström,Burström,Kristina,0000-0001-9996-4317,A5005862614,PERSON,PROFILE_ACCEPTED,0,1,16,2010,2023
person:leader:5c39051179f9,Maureen Rutten-van Molken,Molken,Maureen Rutten-van,0000-0001-8706-3159,A5010272673,PERSON,PROFILE_ACCEPTED,0,1,3,2016,2021
person:leader:5c483f3c95b6,Tomos Robinson,Robinson,Tomos,0000-0001-8695-9738,A5048830550,PERSON,PROFILE_ACCEPTED,0,1,2,2022,2024
person:leader:5cc7e060e9e2,Lina Maria Serna Higuita,Higuita,Lina Maria Serna,0000-0001-5182-8295,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,0,,
person:leader:5f455f61d442,Alex Bató,Bató,Alex,0000-0002-1450-4790,A5009546494,PERSON,PROFILE_ACCEPTED,0,2,2,2022,2022
person:leader:5fdc94f27d8c,Girma Tekle Gebremariam,Gebremariam,Girma Tekle,0000-0002-2747-7955,A5008650274,PERSON,PROFILE_ACCEPTED,0,1,2,2024,2026
person:leader:602c131b5ab8,Emelie Heintz,Heintz,Emelie,0000-0002-0715-7591,A5052327641,PERSON,PROFILE_ACCEPTED,0,1,6,2019,2026
person:leader:606823d7ed51,Stevanus Pangestu,Pangestu,Stevanus,0000-0003-2546-9449,A5033743427,PERSON,PROFILE_ACCEPTED,0,4,7,2024,2026
person:leader:63cb6b329986,Jill Carlton,Carlton,Jill,0000-0002-9373-7663,A5051490866,PERSON,PROFILE_ACCEPTED,0,2,18,2016,2026
person:leader:647ca7dfed2e,Hesam Ghiasvand,Ghiasvand,Hesam,0000-0002-3110-6954,A5011771775,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:659c3176bede,Helen Harcombe,Harcombe,Helen,0000-0002-2612-1789,A5081829233,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:676057ab3f0a,Martijn Doeleman,Doeleman,Martijn,0000-0003-4786-4108,A5038383689,PERSON,PROFILE_ACCEPTED,0,1,0,,
person:leader:681e21cecf79,Mark Sculpher,Sculpher,Mark,0000-0003-3746-9913,A5060049178,PERSON,PROFILE_ACCEPTED,0,1,2,2021,2023
person:leader:697a63a74011,Soumana Chamoun Nasser,Nasser,Soumana Chamoun,0000-0003-4202-7116,A5029600163,PERSON,PROFILE_ACCEPTED,0,1,2,2025,2026
person:leader:6998de5ea5d5,Deborah Marshall,Marshall,Deborah,0000-0002-8467-8008,A5049401142,PERSON,PROFILE_ACCEPTED,0,1,8,2019,2025
person:leader:69d083490dab,Jose Luis Pinto-Prades,Pinto-Prades,Jose Luis,0000-0002-9684-3410,A5017788431,PERSON,PROFILE_ACCEPTED,0,1,2,2016,2017
person:leader:6aff23c41f98,Eri Hoshino,Hoshino,Eri,0000-0003-2308-2048,,PERSON,PROFILE_NOT_ACCEPTED_FOR_DISCOVERY,0,1,0,,
