batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0009,P54984d38ff38,exclude,E4,"[E4] This is a dermatology-focused discussion of narcissistic personality disorder, not health measurement or valuation research.",2026,Eszter Szlávicz,Narcissistic Traits and Narcissistic Personality Disorder in Dermatology With a Focus on Body-Dysmorphic Disorder.
batch-0009,P54ac0a26dbf7,exclude,E4,"[E4] This scoping-review protocol concerns clinical management of potential thoracic organ donors, not measurement or valuation.",2026,Marisa Da Santos,Cuidados e manejo do potencial doador de órgãos torácicos: protocolo de revisão de escopo
batch-0009,P551d31584df2,exclude,E4,"[E4] This reports co-production of a falls-prevention intervention for trial participation, not health measurement or valuation.",2026,Lidia Engel,Moving together to facilitate equity and inclusion in research. The co-production of interventions for clinical trials to facilitate participation of people from ethnically diverse communities
batch-0009,P5613d003780a,exclude,E4,"[E4] This Global Burden of Disease analysis estimates road-injury incidence, mortality, and DALYs rather than studying measurement methods.",2026,Rainer Reile,"Global, regional, and national burden of road injuries 1990–2023: a systematic analysis for the Global Burden of Disease Study 2023"
batch-0009,P588bbd37eb1e,exclude,E2,[E2] This cost-consequence model evaluates diagnostic costs and clinical consequences of a meningitis test.,2026,Agota Szende,Cost implications of introducing the BIOFIRE FILMARRAY meningitis/encephalitis panel vs. real-time PCR in adult and pediatric populations in the UK
batch-0009,P58bbcdc6eb82,exclude,E4,"[E4] This examines user and clinician implementation perspectives on an inflammatory arthritis referral tool, not its measurement properties.",2026,Nick Bansback,"Patient and Rheumatologist Perspectives of the Patient Self-Administered Inflammatory Arthritis Detection Tool: Implementation Considerations, Potential Barriers, and Opportunities."
batch-0009,P58f0729f3160,exclude,E2,[E2] This system-dynamics economic evaluation optimizes service investments using QALYs and net monetary benefit.,2026,Deborah Marshall,The health and economic benefits of youth mental health system reform: exploring the optimal mix of interventions and service capacity through simulation modelling
batch-0009,P5902950fd09f,exclude,E2,[E2] This microsimulation estimates smoking burden and the economic effects of tobacco tax increases.,2026,Federico Augustovski,"[Disease, social, and economic burden of smoking in Brazil and the impact of tax increases on the economy and on the reduction of morbidity and mortality]."
batch-0009,P590380e71e79,exclude,E4,"[E4] This protocol evaluates implementation of a hearing-care screening service, not a health measurement instrument.",2026,Kompal Sinha,Embedding routine hearing health checks within existing Meals on Wheels services
batch-0009,P59f1f9345195,exclude,E1,[E1] This evaluates stroke case management; health-related quality of life is only a secondary outcome.,2026,Wolfgang Greiner,[Intersectoral coordination of complex chronic diseases: Evaluation of a project of stroke case managers in East Westphalia-Lippe].
batch-0009,P5a5a2607bc23,exclude,E4,[E4] This clinical imaging study tracks retinal non-perfusion progression in diabetic retinopathy.,2026,Sarega Gurudas,Retinal non-perfusion progression in severe non-proliferative and proliferative diabetic retinopathy over time: INSPIRED study report 2
batch-0009,P5aa5c72a66a9,exclude,E4,[E4] This qualitative study investigates environmental influences on wellbeing among adolescents with HIV.,2026,Darshini Govindasamy,"The role of housing conditions, air quality and green spaces on the psychological Well–being of adolescents living with HIV"
batch-0009,P5ab2e5dc72fa,exclude,E4,"[E4] This public deliberation develops policy recommendations for pharmacogenomic testing, not a health measure or valuation method.",2026,Stirling Bryan,"Pharmacogenomic testing for major depressive disorder in British Columbia, Canada: Recommendations from a public deliberation"
batch-0009,P5b5f6bee27a7,exclude,E4,[E4] This clinical trial protocol tests neonatal feeding management rather than health measurement or valuation.,2026,Kim Dalziel; Oliver Rivero-Arias,"Avoiding routine gastric residual volume measurement in neonatal critical care (the neoGASTRIC trial): study protocol for a multi-centre, unblinded, randomised, controlled trial"
batch-0010,P5c1e0ae930b3,exclude,E4,"[E4] Develops COVID-19 mortality risk prediction models from clinical parameters, not a health measurement or valuation method.",2026,Carlos Wong,Development and validation of age-specific predictive models on the risk of post-acute mortality within 1 year of COVID-19 infection.
batch-0010,P5d377323a135,exclude,E4,"[E4] Evaluates a generic-medicine access policy through spending and financial-protection outcomes, outside measurement and valuation research.",2026,Shankar Prinja,Do publicly supported generic pharmacies improve financial risk protection? Findings from a nationally representative cross-sectional survey in India.
batch-0010,P5d3dd0beefb9,exclude,E1,[E1] Assesses physical distancing associations with HRQoL; EQ-5D and other measures are study outcomes.,2026,Philip Powell,Assessing the association of physical distancing to avoid COVID-19 with health-related quality of life in immunocompromised adults: results from the cross-sectional observational EAGLE study.
batch-0010,P5d53f7bac739,exclude,E4,"[E4] Describes functional-skill trajectories and clinical determinants in MECP2 duplication syndrome, not measurement-method research.",2026,Jenny Downs,Functional skills in MECP2 duplication syndrome: developmental dynamics and regression.
batch-0010,P5fc34bc0ff1f,exclude,E1,[E1] Tests a telerehabilitation intervention where HRQoL and QALYs are secondary clinical and economic outcomes.,2026,Gisela Cristiane Miyamoto,Is telerehabilitation inferior to face-to-face rehabilitation at improving adherence and pain in patients with chronic low back pain? Protocol for a non-inferiority randomized clinical trial with economic evaluation
batch-0010,P5fea91efae43,exclude,E4,"[E4] Examines clinical utility of genome sequencing and associated care activities, not health measurement or valuation.",2026,Deborah Marshall,A comprehensive approach to evaluating the clinical utility of genome sequencing in rare disease: A large prospective Canadian cohort
batch-0010,P6121487c0d74,exclude,E1,[E1] Evaluates a surgical self-management program using quality of life and health status as outcomes.,2026,Hesam Ghiasvand,Using a Co-Designed Digital Self-Management Program to Prepare Patients for Hip or Knee Replacement Surgery: Pragmatic Pilot Study.
batch-0010,P63338c1eb316,exclude,E1,[E1] Investigates disease and functional determinants of vision-related QoL; the PROMs are outcome measures.,2026,Jan Henrik Terheyden,Determinants of vision-related quality of life in recessive Stargardt disease.
batch-0010,P63a36e475786,exclude,E4,"[E4] Reviews determinants of private insurance uptake and healthcare utilization, a health-system policy topic.",2026,Sayem Ahmed,Determinants of private health insurance uptake and its association with healthcare utilization in Gulf Cooperation Council countries: a systematic review.
batch-0010,P63c79d886d83,exclude,E4,"[E4] Examines implementation barriers to a social health protection scheme, not measurement or valuation.",2026,Sayem Ahmed,Implementation challenges for achieving universal health coverage through social health protection scheme: what can we learn from Bangladesh?
batch-0010,P645bf9270fd0,exclude,E5,[E5] This is an ineligible conference abstract reporting only a brief toolkit description.,2026,Jessica Roydhouse,127MO A practical toolkit with recommendations for analysing and visualising patient-reported outcomes in early phase dose-finding oncology trials: OPTIMISE-AR
batch-0010,P649035857c1a,exclude,E4,"[E4] Explores careers and sustainability for embedded health researchers, outside health measurement and valuation.",2026,Deborah Marshall,"Embedding research in practice: enablers, challenges and pathways to sustainability for embedded health researchers in Canada"
batch-0010,P66d8c2422953,exclude,E1,[E1] Protocol evaluates a dementia care intervention with HRQoL as a secondary outcome.,2026,Bernhard Michalowsky,"Protocol of a dyadic, app-supported collaborative care intervention trial for informal caregivers of people living with dementia-the multi-center <i>living@home</i> study"
batch-0010,P678376fbdea1,exclude,E4,"[E4] Protocol evaluates a medication-safety intervention using clinical, economic, and implementation outcomes.",2026,Wolfgang Greiner,Enhancing Continuous Medication Safety Through e-Prescription and Clinical Decision Support Systems in Outpatient Practices and Pharmacies: Protocol for a Multiperspective Study (eRIKA Study).
batch-0011,P67d154363dd3,exclude,E4,"[E4] This retrospective cohort evaluates metformin titration and glycemic control, not health measurement or valuation.",2026,Yirga Legesse Niriayo,"Metformin dose up-titration and glycemic control in type 2 diabetes in a resource-limited setting, northern Ethiopia: a retrospective cohort study"
batch-0011,P67e557362aab,exclude,E4,"[E4] This review evaluates cosmetic electrospun delivery formulations and dermatologic efficacy, outside measurement and valuation research.",2026,Piyameth Dilokthornsakul,Electrospun fibers as cosmetic carriers: A systematic review of formulation components and clinical evidence
batch-0011,P6904bbca933f,exclude,E2,[E2] This Markov cost-effectiveness analysis uses QALYs as model results to compare herpes-zoster vaccination strategies.,2026,Piyameth Dilokthornsakul,Cost-Effectiveness of Vaccine for the Prevention of Herpes Zoster in Kidney Transplant Recipients in Thailand
batch-0011,P695c7da92479,exclude,E4,"[E4] This meta-analysis estimates ADHD prevalence in clinical populations, rather than developing or evaluating a health measure.",2026,Jenny Downs,"Prevalence of attention deficit hyperactivity disorder/hyperkinetic disorder of pediatric and adult populations in clinical settings: a systematic review, meta-analysis and meta-regression."
batch-0011,P69612a98d5e7,exclude,E4,"[E4] This propensity-matched analysis assesses healthcare-access barriers and maternal service uptake, not measurement or valuation.",2026,Richard Norman,Healthcare access barriers and maternal healthcare service uptake in 14 sub-Saharan African countries (2017-2021): a propensity score matched analysis.
