batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0019,Pc56fb9dd66fd,retain,R2,[R2] This study examines consumer acceptability of a modular approach to selecting and administering PROM domains in cancer trials.,2026,Brendan Mulhern,A qualitative study of cancer clinical trial network consumers’ acceptability of the modular approach to patient-reported outcome measurement: how much of it is “common sense”?
batch-0019,Pc888eb40480e,retain,R2,"[R2] This study evaluates the factor structure, measurement invariance, validity, and reliability of psychological wellbeing instruments.",2026,Jia Jia Lee,Exploring the psychological well-being construct and validating the Comprehensive Inventory of Thriving in Singapore
batch-0020,Pcbd98a81ff50,retain,R2,"[R2] This study compares acceptability, validity, reliability, and responsiveness of paediatric PROMs, making measurement performance its primary focus.",2026,Kim Dalziel,Comparative performance of common paediatric patient-reported outcome measures (P-PROMs) across health conditions.
batch-0020,Pcd20c5611295,retain,R1,[R1] This study evaluates psychometric performance of alternative EQ-5D-5L bolt-on items to inform EQ-5D bolt-on development.,2026,Fanni Rencz,"Comparative exploration of EQ-5D-5L bolt-on variants for fatigue, sleep, and vision in a general population sample"
batch-0020,Pce8c566686ef,retain,R2,[R2] This study evaluates validity and clinical utility of the Pediatric Bowel Management Scoring Tool as a patient-reported measurement instrument.,2026,Ilan Koppen,"Clinical utility of the Pediatric Bowel Management Scoring Tool in guiding management of childhood constipation-a prospective, multicenter study."
batch-0020,Pcfc0b84acfde,retain,R2,[R2] This review assesses the applicability and measurement considerations of generic preference-based instruments for older people across care settings.,2026,Julie Ratcliffe,A Review of the Application of Generic Preference-Based Instruments with Older People Across Care Settings.
batch-0020,Pd087f5cbf426,retain,R1,[R1] This study elicits composite TTO data and models them to generate a UK EQ-5D-5L value set.,2026,,A United Kingdom Value Set for the EQ-5D-5L
batch-0020,Pd149fbe405ff,retain,R1,"[R1] This study translates and culturally adapts the EQ-5D-Y-5L for Arabic-speaking children, with cognitive testing of the instrument.",2026,Janine Verstraete,Translation and cultural adaptation of the EQ-5D-Y-5L into Modern Standard Arabic for use in Egypt
batch-0020,Pd19ff4687be8,retain,R1,[R1] This mixed-methods study evaluates DCE-with-duration feasibility for eliciting EQ-5D-Y health-state preferences from youth.,2026,Arto Ohinmaa,Exploring the Feasibility of Using Discrete Choice Experiments With Duration to Elicit Health State Preferences Among Canadian Youth: A Convergent Parallel Mixed Methods Study
batch-0020,Pd29c06f5ea46,retain,R1,[R1] This study uses DCE and composite TTO health-state valuation to develop a Hong Kong EQ-5D-Y-3L value set.,2026,Oliver Rivero-Arias,Value set of EQ-5D-Y-3L for Hong Kong
batch-0020,Pd371d74b22b9,retain,R1,[R1] This study investigates how psychological distance affects composite TTO valuation of EQ-5D-Y-3L health states.,2026,Arthur Attema; Stefan Lipman,Employing Psychological Distance to Explain Perspective-Specific EQ-5D-Y-3L Health State Valuation: A Bayesian Hierarchical Analysis.
batch-0020,Pd3b5eb0648e6,retain,R2,"[R2] This study directly tests reliability, validity, and measurement invariance of PROMIS physical-function recall formats.",2026,Maja Kuharic,"Reliability, validity, and measurement invariance of 7-day recall and no-recall versions of the Patient-Reported Outcomes Measurement Information System (PROMIS®) Short Form v2.0 – Physical Function 8c"
batch-0021,Pd58581f567ed,retain,R1,[R1] The paper directly examines who and how to involve children in valuing child health states under the EQ-5D-Y valuation protocol.,2026,Ava Hoogenboom; Stefan Lipman,"Nothing about us, without us? A reflection on and call for involving children in the process of valuing child health."
batch-0021,Pd94ce7f93f35,retain,R1,[R1] This psychometric evaluation directly compares measurement properties of EQ-5D-5L with ICECAP-A and FIQL in fecal incontinence.,2026,Brigitte Essers,Measuring health-related quality of life and well-being in adults with fecal incontinence: a comparative psychometric evaluation.
batch-0021,Pdbf006e1c2a9,retain,R1,"[R1] This directly evaluates agreement, reliability, validity, and responsiveness of Tigrinya EQ-5D-Y-5L administration versions.",2026,Abraham Gebregziabiher,"Agreement and measurement properties of the interviewer-administered, self-completed and proxy-reported versions of the Tigrinya EQ-5D-Y-5L in Ethiopia."
batch-0022,Pdcfdb00dceab,retain,R1,[R1] This study directly evaluates the construct validity and responsiveness of EQ-5D-3L and EQ VAS in ankylosing spondylitis.,2026,Emelie Heintz; Malin Regardt,The value of EQ-5D-3L and EQ VAS as a patient-reported outcome measure for patients with ankylosing spondylitis in routine healthcare: an evaluation of construct validity and responsiveness based on the Swedish Rheumatology Quality Register
batch-0022,Pde2f886274c3,retain,R1,"[R1] This study directly compares feasibility, informativity, validity, and known-group performance of the EQ-TIPS 3L and 5L descriptive systems.",2026,Janine Verstraete,Expanding the experimental EuroQol toddler and infant populations (EQ-TIPS) descriptive system: comparing 3-level and 5-level performance for infants and toddlers with chronic conditions.
batch-0022,Pe0dd1d680e56,retain,R2,"[R2] This article develops and psychometrically validates COMATAX, a patient-reported measure of communication disability in Friedreich ataxia.",2026,Bernhard Michalowsky,A Patient-Reported Outcome Measure of Communication Difficulties in Friedreich Ataxia: COMATAX.
batch-0022,Pe225dc5fdb73,retain,R2,[R2] This study uses item-response theory to evaluate and shorten the Young Schema Questionnaire for geriatric mental-health assessment.,2026,Paul Krabbe,YSQ-GeMS
batch-0023,Pe7f879384e99,retain,R2,[R2] This COSMIN review evaluates HRQoL PRO content coverage and psychometric properties and develops an FSHD HRQoL measurement framework.,2026,Jill Carlton; Philip Powell,Measuring health-related quality of life in facioscapulohumeral muscular dystrophy: a COSMIN systematic review and conceptual framework
batch-0023,Peb11202f5b30,retain,R1,[R1] This study directly investigates how anxiety/depression affects responses and scores on EQ-5D-5L physical dimensions.,2026,Jan Busschbach,Anxiety and depression may amplify self-reported physical health problems: evidence from EQ-5D-5L data
batch-0023,Pedbf8703508d,retain,R1,[R1] This study directly compares the measurement and psychometric properties of PROMIS-16 and EQ-5D-5L.,2026,Benjamin Matthew Craig; Fanni Rencz; Tessa Peasgood,A direct comparison of the measurement properties of the PROMIS-16 and EQ-5D-5L in the U.S. general population.
batch-0023,Pedd9b7be8970,retain,R2,[R2] This cognitive-interview study investigates decision strategies and design features of DCE-with-duration tasks for valuing health states.,2026,Donna Rowen; Jill Carlton; Marcel Jonker; Richard Norman; Tessa Peasgood,"Understanding decision-making strategies in discrete choice experiment tasks when valuing health states that include duration, a cognitive interview study with Australian adults."
batch-0023,Peddf274fd6b2,retain,R1,[R1] This systematic review examines development and psychometric performance of vision and hearing bolt-ons for EQ-5D instruments.,2026,You-Shan Feng,"Development, Use, and Psychometric Properties of Vision and Hearing Bolt-Ons for EQ-5D-3L and EQ-5D-5L: A Systematic Review"
batch-0024,Pf09315e7534b,retain,R1,"[R1] This study directly evaluates validity, reliability, responsiveness, and performance of EQ-5D-5L bolt-on dimensions.",2026,,Longitudinal Psychometric Evaluation of 15 Bolt-ons for the EQ-5D-5L in a Large-Scale Multi-Country Study
batch-0024,Pf0ff84f100fe,retain,R2,[R2] This review centrally examines cognitive-communication screening and assessment tools and needs for standardized culturally adapted measures.,2026,Abdelghafour MARFAK,A narrative review of literature on the neuropsychological screening and assessment of acquired neurogenic and cognitive-communication disorders in Moroccan adults
batch-0024,Pf2159c953786,retain,R1,"[R1] This study directly tests known-groups validity and responsiveness of EQ-5D-5L, EQ-HWB, and EQ-HWB-9.",2026,Fanni Rencz; Meixia Liao,"Validity and responsiveness of the EQ-5D-5L, EQ-HWB and EQ-HWB-9 to measure health and wellbeing impact of heatwaves among older adults"
batch-0024,Pf4a6083afb06,retain,R2,[R2] This study develops and tests TTO follow-up questions to identify individual time-preference models in health-state valuation.,2026,Michał Jakubczyk,Eliciting discounting model and direction at the individual level with time trade-off follow-up questions.
batch-0024,Pf63dc812d0ed,retain,R2,[R2] This article develops and psychometrically validates the Weight and Emotions Scale as a patient-reported outcome measure.,2026,Kristina Secnik Boye,Psychometric Validation of the Weight and Emotions Scale (WES) in Adults with Obesity or Overweight.
batch-0025,P0076e3bd5c99,retain,R1,"[R1] The study compares validity, reliability, and responsiveness of EQ-5D-5L and EQ-HWB-S for caregiver spillover measurement.",2025,Jan Busschbach; Wenjing Zhou,EQ-5D-5L or EQ-HWB-S: Which is the Better Instrument for Capturing Spillover Effects in Parental Carers of Children with COVID-19?
batch-0025,P010b702a1a0b,retain,R1,"[R1] This review investigates the origin, conceptual framework, and psychometric role of the EQ VAS itself.",2025,Ling-Hsiang Chuang; Paul Kind; You-Shan Feng; thomas kohlmann,Exploring the origin and conceptual framework of the EQ VAS
batch-0025,Pf9f063ab8fe8,retain,R2,[R2] The study develops and refines vitreous-floater PROM item banks through item generation and patient cognitive interviews.,2026,Jan Busschbach,Using patient input to develop item banks to measure quality-of-life impact of vitreous floaters
batch-0025,Pfb091333bd7d,retain,R1,"[R1] This study evaluates psychometric validity, ceiling effects, and known-group validity of the EQ-HWB-9.",2026,Aki Tsuchiya; Emily McDool; Nyantara Wickramasekera,Evaluating the Validity of the EQ Health and Wellbeing (EQ-HWB-9) in a Large United Kingdom General Population Sample
batch-0025,Pfd360923e648,retain,R1,[R1] This household survey establishes updated Singapore EQ-5D-5L population norms and examines its score variation.,2026,Jia Jia Lee,EQ-5D-5L population norms for Singapore: a household survey-based analysis.
batch-0025,Pfe2730935c72,retain,R2,"[R2] This scoping review centrally maps HRQoL measurement tools, their application, and reporting practices across Africa.",2026,Abdelghafour MARFAK; Begashaw Melaku Gebresillassie; Girma Tekle Gebremariam; Lucky Ngwira,Mapping health-related quality of life measurement tools in Africa: a scoping review
batch-0026,P012214c3cce2,retain,R1,[R1] Cognitive debrief evaluates how participants understand OPUF tasks for valuing EQ-HWB-S health states.,2025,Clara Mukuria; Emily McDool; Koonal Shah; Nancy Devlin; Ole Marten; Tessa Peasgood,How well do participants understand the questions asked in the Online Personal Utility Functions (OPUF) approach? A cognitive debrief of the EQ-HWB-S (EQ Health and Wellbeing Short version) valuation.
batch-0026,P01259ba9ff25,retain,R2,[R2] Systematic review evaluates the content validity and other measurement properties of HRQoL PROMs in GBS/CIDP.,2025,Juanita Haagsma,"Patient‐Reported Outcome Measures for Assessing Health‐Related Quality of Life in Patients With Polyneuropathies, Focusing on Guillain‐Barré Syndrome and Chronic Inflammatory Demyelinating Polyneuropathy: A Systematic Review of Measurement Properties"
batch-0026,P027213a72c27,retain,R2,[R2] Develops an Australian preference-based value set for the ReQoL-UI descriptive system using DCE with duration.,2025,Brendan Mulhern; Lidia Engel; Richard Norman,Developing an Australian Value Set for the Recovering Quality of Life-Utility Index Instrument Using Discrete Choice Experiment With Duration
